period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
43,1773243764.3996882,1773243794.3996882,2,66,15,68,0,0,68,2,0,2,2.2666666666666666,22754.133333333335,611.1333333333333,7.034966611862183,7.108583688735962,7.995297765731811,8.070435400009154,0.8648090815273478,139607,0,0,213.30431723594666,89.54390601784576,368896,0.0,73,225,0,0.0,0.0,0,2
44,1773243794.3996882,1773243824.3996882,0,47,0,2,0,0,2,0,0,0,0.06666666666666667,0.0,13.033333333333333,0.0,0.0,0.0,0.0,0.0,139625,0,0,0.0,100.0,0,0.0,94,389,0,0.0,0.0,0,0
45,1773243824.3996882,1773243854.3996882,81,60,40,42,42,42,0,81,81,0,1.4,67401.8,205.23333333333332,1.5102195626213437,0.7703039646148682,5.175374686717985,6.612782311439507,0.9526222447428426,140224,0,0,519.2682211399078,87.72415552860738,382976,69.79560874757314,0,0,0,37.874256684528135,64.61097574234009,29,52
46,1773243854.3996882,1773243884.3996882,75,72,22,62,4,4,58,75,52,23,2.066666666666667,34033.03333333333,325.3666666666667,16.808908094059337,16.2364559173584,21.07945363521576,21.30189671754837,0.8580657300551932,142456,6,0,624.455952167511,85.84000108463694,579328,0.0,0,0,0,0.06090436237198966,0.30486536026000977,29,46
47,1773243884.3996882,1773243914.3996882,8,71,27,67,0,0,67,8,0,8,2.2333333333333334,36852.433333333334,444.3,16.87209516984445,17.295387029647827,19.960224366188047,20.371436319351197,0.8047621806384334,146580,0,0,715.5205855369568,69.80925799422123,862720,0.0,68,210,0,0.0,0.0,0,8
48,1773243914.3996882,1773243944.3996882,0,48,0,8,0,0,8,0,0,0,0.26666666666666666,0.0,316.23333333333335,0.0,0.0,0.0,0.0,0.0,145160,0,0,0.0,100.0,0,0.0,99,275,0,0.0,0.0,0,0
49,1773243944.3996882,1773243974.3996882,90,57,32,32,32,32,0,90,90,0,1.0666666666666667,47326.666666666664,172.93333333333334,4.793426468968391,5.3887211084365845,7.685626113414765,10.132931184768681,0.8321003247924937,145810,0,0,576.9824402332306,86.916497953895,952832,4.131470620632172,0,0,0,38.32491109605695,71.14470767974854,40,50
50,1773243974.3996882,1773244004.3996882,80,69,36,73,5,5,68,80,58,22,2.433333333333333,57241.4,355.6666666666667,16.9238482874793,16.888891220092773,18.280290269851683,19.02929409980774,0.923653587945696,147505,2,0,989.3355631828308,77.86721335161452,524032,0.0,0,0,0,0.05266494221157498,0.10146403312683105,26,54
51,1773244004.3996882,1773244034.3996882,10,75,34,70,0,0,70,10,0,10,2.3333333333333335,52560.4,419.1,16.64232886538786,16.67223036289215,18.71475704908371,19.185837266445162,0.8296506904955321,150747,0,0,933.795172214508,63.380581481784006,1073664,0.0,64,185,0,0.0,0.0,0,10
52,1773244034.3996882,1773244064.3996882,0,42,0,10,0,0,10,0,0,0,0.3333333333333333,0.0,323.46666666666664,0.0,0.0,0.0,0.0,0.0,151190,0,0,0.0,100.0,0,0.0,107,322,0,0.0,0.0,0,0
53,1773244064.3996882,1773244094.3996882,100,49,11,11,11,11,0,100,100,0,0.36666666666666664,21588.3,42.03333333333333,5.521440029144287,6.602773189544678,9.829721689224243,10.313562059402466,0.9730986054791811,151276,0,0,242.140319108963,94.58299062396055,69632,0.0,0,0,1110,41.301294739181934,77.31047368049622,59,41
54,1773244094.3996882,1773244124.3996882,33,66,30,67,0,0,67,33,0,33,2.2333333333333334,44025.63333333333,362.1333333333333,26.01717345714569,23.742424607276917,33.44733068943024,33.55943736314774,0.8501600232761128,153674,0,0,1170.7430095672607,60.581043448913775,791040,0.0,50,239,70,0.0,0.0,0,33
55,1773244124.3996882,1773244154.3996882,0,51,0,33,0,0,33,0,0,0,1.1,0.0,446.6666666666667,0.0,0.0,0.0,0.0,0.0,154623,0,0,0.0,100.0,0,0.0,98,206,0,0.0,0.0,0,0
56,1773244154.3996882,1773244184.3996882,57,60,34,33,34,33,0,57,57,0,1.1,54052.03333333333,197.26666666666668,3.457732726545895,2.94498348236084,7.486242234706877,10.120179328918463,0.8442276551206603,156132,0,0,590.3837931156158,83.17994891408502,1009664,30.845345469082098,32,0,0,23.00398030385866,55.05481195449829,17,40
57,1773244184.3996882,1773244214.3996882,76,65,33,64,21,21,43,76,61,15,2.1333333333333333,53973.2,277.43333333333334,8.646878329190342,8.458050012588501,13.967820119857787,15.551406984329223,0.865635630092556,160344,3,0,705.1257696151733,83.33036005637888,869632,0.0,11,0,0,20.889082423070583,83.3509681224823,35,41
58,1773244214.3996882,1773244244.3996882,5,71,35,71,0,0,71,5,0,5,2.3666666666666667,56509.066666666666,515.5333333333333,17.067990003313337,17.25334858894348,18.276847100257875,18.675382876396178,0.8765441426466699,159200,0,0,965.5347049236298,57.651986626156585,836608,0.0,76,280,0,0.0,0.0,0,5
59,1773244244.3996882,1773244274.3996882,0,40,0,5,0,0,5,0,0,0,0.16666666666666666,0.0,101.1,0.0,0.0,0.0,0.0,0.0,159565,0,0,0.0,100.0,0,0.0,112,264,0,0.0,0.0,0,0
60,1773244274.3996882,1773244304.3996882,82,50,24,24,24,24,0,82,82,0,0.8,47530.4,109.63333333333334,5.470161418120067,4.07815682888031,12.33944900035858,12.649382050037383,0.9049800170640802,161451,0,0,525.0066061019897,86.74225742166692,541696,0.0,20,0,0,37.7666434027114,76.0124237537384,35,47
61,1773244304.3996882,1773244334.3996882,8,54,30,74,0,0,74,8,0,8,2.466666666666667,44845.86666666667,497.43333333333334,18.508134531974793,18.7184796333313,21.35387852191925,21.43166122198105,0.8664254772218785,165070,0,0,871.6823074817657,53.13535981280829,718336,0.0,90,352,0,0.0,0.0,0,8
