request_id,phase_id,working_set_size,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl
P1_c1_r0,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.4118938446044922,0.4118938446044922,0.0003495216369628906,0.41225457191467285,1773202392.5008602,1773202392.9131148,1,0.0
P1_c1_r1,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.40350842475891113,0.40350866317749023,0.00034928321838378906,0.40386414527893066,1773202392.951316,1773202393.3551803,1,0.0
P1_c1_r2,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.39652156829833984,0.39652180671691895,0.0003685951232910156,0.396899938583374,1773202393.3951128,1773202393.7920127,1,0.0
P1_c1_r3,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.4072291851043701,0.4072294235229492,0.00034880638122558594,0.40758275985717773,1773202393.8304749,1773202394.2380576,1,0.0
P1_c1_r4,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.41474175453186035,0.41474223136901855,0.00033974647521972656,0.4150865077972412,1773202394.2753584,1773202394.690445,1,0.0
P1_c1_r5,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.4039456844329834,0.4039456844329834,0.0003540515899658203,0.40430426597595215,1773202394.7286305,1773202395.1329348,1,0.0
P1_c1_r6,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.38481831550598145,0.38481855392456055,0.00034308433532714844,0.3851659297943115,1773202395.1708755,1773202395.5560415,1,0.0
P1_c1_r7,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.3828887939453125,0.3828892707824707,0.0003542900085449219,0.38324832916259766,1773202395.5939176,1773202395.977166,1,0.0
P1_c1_r8,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.4211113452911377,0.4211115837097168,0.0003485679626464844,0.421464204788208,1773202396.0150568,1773202396.436521,1,0.0
P1_c1_r9,SUSTAINED_P1,5000000,96,64000,61440,2560,1,0.40178775787353516,0.40178799629211426,0.0003337860107421875,0.4021260738372803,1773202396.474719,1773202396.8768451,1,0.0
