period_number,context_size,cache_hit_rate,working_set_size,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
32,128000,96,3456000,1773212390.430462,1773212421.5906794,31.15881609916687,3,55,52,6656000,52,213615.304856784,1.668869569193625,1.6001020257289593,1.4226973056793213,2.9193918704986563,3.2692544484138497,1.6001022182978117,1.4226974248886108,2.9193921327590933,3.269254686832429,0,0,0,0,2583.8273215947233,1.6001020257289593,RAMP_UP,7
33,128000,96,3712000,1773212421.590696,1773212453.8106802,32.21847653388977,7,54,47,6016000,47,186725.15423477357,1.4587902674591684,3.9874690948648657,3.729949474334717,6.345401263236997,7.148630700111388,3.9874692622651446,3.729949712753296,6.3454015016555765,7.148630938529967,0,0,0,0,2250.5431051768815,3.9874690948648657,RAMP_DOWN,3
34,128000,96,3712000,1773212453.8106983,1773212484.8746057,31.062508583068848,3,51,48,6144000,48,197794.71395780612,1.5452712027953603,1.7205297599236171,1.4018877744674683,3.202463722229004,4.324071249961853,1.720529943704605,1.4018880128860474,3.202463960647583,4.324071614742279,0,0,0,0,2661.1772508913896,1.7205297599236171,RAMP_UP,5
35,128000,96,3968000,1773212484.8746223,1773212517.534735,32.65882873535156,5,55,50,6400000,50,195965.3866298125,1.5309795830454103,2.6882557535171507,2.3298906087875366,4.56428929567337,4.902697637081145,2.688255958557129,2.329890727996826,4.564289534091949,4.902697875499724,0,0,0,0,2181.962998033987,2.6882557535171507,RAMP_DOWN,3
36,128000,96,3968000,1773212517.5347526,1773212548.8918452,31.355663537979126,3,59,56,7168000,56,228603.03980867306,1.785961248505258,1.4312615650040763,1.383518099784851,1.9465451836585999,2.4694844007492076,1.4312617949077062,1.3835185766220093,1.9465453624725342,2.4694846391677867,0,0,0,0,2488.857664516392,1.4312615650040763,RAMP_UP,7
37,128000,96,3968000,1773212548.8918612,1773212581.6401122,32.7467942237854,7,59,53,6784000,53,207165.31681359178,1.6184790376061857,3.667285383872266,3.5677192211151123,5.540532779693603,6.00480019569397,3.6672856177923814,3.5677192211151123,5.5405330657958975,6.004800434112549,0,0,0,0,2168.952488505326,3.667285383872266,RAMP_DOWN,3
38,128000,96,4224000,1773212581.6401293,1773212612.9021428,31.260605573654175,3,52,49,6272000,49,200635.9085150263,1.567468035273643,1.7156982519188706,1.4283161163330078,3.117690515518188,4.072386198043822,1.715698427083541,1.428316354751587,3.1176906108856195,4.072386550903319,0,0,0,0,2498.637296919569,1.7156982519188706,RAMP_UP,5
39,128000,96,4224000,1773212612.9021606,1773212645.028588,32.12498378753662,5,57,52,6656000,52,207190.76604117375,1.61867785969667,2.680402090916267,2.3334838151931763,3.766934454441069,4.087600147724152,2.6804022880700917,2.333483934402466,3.766934692859648,4.087600507736206,0,0,0,0,2157.2496286617984,2.680402090916267,RAMP_DOWN,3
40,128000,96,4224000,1773212645.028605,1773212676.3550885,31.325141668319702,3,51,48,6144000,48,196136.3835175775,1.532315496231074,1.6686107218265533,1.4117152690887451,3.270874488353729,4.429726800918579,1.6686109403769176,1.4117153882980347,3.270874726772308,4.429727039337158,0,0,0,0,2610.030197333731,1.6686107218265533,RAMP_UP,7
41,128000,96,4480000,1773212676.355105,1773212711.2665405,34.90749764442444,7,62,55,7040000,55,201675.8712329085,1.5755927440070976,3.352313418821855,3.2248897552490234,4.226707196235656,4.742599468231202,3.3523135965520687,3.2248897552490234,4.2267074346542355,4.742599596977234,0,0,0,0,2132.5401142206615,3.352313418821855,RAMP_DOWN,3
42,128000,96,4480000,1773212711.2665582,1773212743.8984423,32.63051676750183,3,60,57,7296000,57,223594.37492165028,1.7468310540753926,1.4588282693896377,1.3858203887939453,2.2654625892639144,3.048487977981567,1.458828461797614,1.3858203887939453,2.2654628276824935,3.048488082885742,0,0,0,0,2547.5211390978816,1.4588282693896377,RAMP_UP,7
43,128000,96,4608000,1773212743.8984568,1773212776.6721067,32.77237415313721,7,57,50,6400000,50,195286.4314954535,1.5256752460582303,3.8150153017044066,3.775444746017456,5.387396061420439,6.4214888048172,3.81501549243927,3.7754448652267456,5.3873961687088,6.421488921642303,0,0,0,0,2211.8307643029198,3.8150153017044066,RAMP_DOWN,3
44,128000,96,4608000,1773212776.6721244,1773212808.0521376,31.378737688064575,3,52,49,6272000,49,199880.57079764747,1.5615669593566208,1.7094461236681258,1.4049100875854492,3.0470825672149653,4.600302982330322,1.7094463474896489,1.4049100875854492,3.0470828056335444,4.600303220748901,0,0,0,0,2562.4243504229735,1.7094461236681258,RAMP_UP,5
45,128000,96,4608000,1773212808.0521514,1773212841.0293958,32.9758985042572,5,55,50,6400000,50,194081.14078146368,1.516258912355185,2.7599683809280395,2.3685667514801025,5.082852458953856,5.817228093147277,2.7599685621261596,2.3685669898986816,5.082852697372435,5.8172282147407515,0,0,0,0,2182.1481151323237,2.7599683809280395,RAMP_DOWN,3
46,128000,96,4736000,1773212841.0294118,1773212872.4920788,31.461484909057617,3,56,53,6784000,53,215628.72889216102,1.6845994444700079,1.49172465306408,1.4003722667694092,2.2735407352447505,2.8657673168182356,1.4917248509964853,1.4003725051879883,2.2735410690307614,2.8657676696777328,0,0,0,0,2552.6094055444005,1.49172465306408,RAMP_UP,7
