request_id,phase_id,working_set_size,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl
P1_c1_r0,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8832859992980957,0.8832862377166748,0.00036597251892089844,0.8836596012115479,1773211393.9782305,1773211394.86189,1,0.0
P1_c1_r1,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.914374828338623,0.914374828338623,0.0003657341003417969,0.9147469997406006,1773211394.9379182,1773211395.8526652,1,0.0
P1_c1_r2,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8922328948974609,0.89223313331604,0.00035643577575683594,0.892594575881958,1773211395.9264717,1773211396.8190663,1,0.0
P1_c1_r3,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8813791275024414,0.8813793659210205,0.0003497600555419922,0.8817336559295654,1773211396.8911102,1773211397.7728438,1,0.0
P1_c1_r4,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8938174247741699,0.893817663192749,0.0003573894500732422,0.8941800594329834,1773211397.8667538,1773211398.7609339,1,0.0
P1_c1_r5,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8688311576843262,0.8688313961029053,0.00035500526428222656,0.869192361831665,1773211398.8376145,1773211399.706807,1,0.0
P1_c1_r6,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8759901523590088,0.8759903907775879,0.0003674030303955078,0.8763628005981445,1773211399.7801259,1773211400.6564887,1,0.0
P1_c1_r7,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8650381565093994,0.8650383949279785,0.00035953521728515625,0.8654031753540039,1773211400.7284648,1773211401.593868,1,0.0
P1_c1_r8,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8948113918304443,0.8948113918304443,0.00036406517028808594,0.8951802253723145,1773211401.6680343,1773211402.5632145,1,0.0
P1_c1_r9,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8744397163391113,0.8744399547576904,0.00035762786865234375,0.8748025894165039,1773211402.6354465,1773211403.5102491,1,0.0
