period_number,context_size,cache_hit_rate,working_set_size,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
15,128000,96,1920000,1773211824.3060668,1773211854.6790993,30.371591567993164,1,28,27,3456000,27,113790.54641450122,0.8889886438632908,1.0114916253972936,0.8436720371246338,1.331478905677795,3.9371633625030467,1.0114918020036485,0.8436722755432129,1.3314789772033686,3.9371633625030467,0,0,0,0,2723.5072181579567,1.0114916253972936,PLATEAU_RAMP_DOWN,1
16,128000,96,2176000,1773211854.679111,1773211886.9707973,32.29040837287903,1,18,17,2176000,17,67388.4323441273,0.5264721276884945,1.5366976681877584,0.8502426147460938,4.783807897567749,4.817260961532593,1.5366978925817154,0.8502428531646729,4.783807992935181,4.817261362075806,0,0,0,0,2760.598250477701,1.5366976681877584,PLATEAU_RAMP_DOWN,1
17,128000,96,2176000,1773211886.9708097,1773211919.4645078,32.492347717285156,1,14,13,1664000,13,51212.0581276062,0.4000942041219234,2.0941375769101658,0.8707640171051025,4.769629383087159,4.781948261260986,2.0941377786489634,0.8707640171051025,4.769629621505738,4.781948499679565,0,0,0,0,2749.15403097618,2.0941375769101658,MIN_REACHED,1
18,128000,96,2176000,1773211919.4645228,1773211953.8999977,34.434253454208374,1,16,15,1920000,15,55758.432589609336,0.4356127546063229,1.911442184448242,0.885425329208374,4.78181025981903,4.806205077171326,1.9114424387613933,0.885425329208374,4.7818114995956424,4.806205515861511,0,0,0,0,2651.527713861624,1.911442184448242,PLATEAU_RAMP_DOWN,1
19,128000,96,2432000,1773211953.900012,1773211988.0958095,34.194552183151245,1,13,12,1536000,12,44919.43604855386,0.350933094129327,2.367467999458313,0.8719857931137085,4.806430399417877,4.814554703235626,2.367468218008677,0.871985912322998,4.806430900096894,4.814554994106293,0,0,0,0,2650.4968278513297,2.367467999458313,MIN_REACHED,1
20,128000,96,2432000,1773211988.0958214,1773212021.8066204,33.70943021774292,1,16,15,1920000,15,56957.35548177288,0.4449793397013506,1.8724737167358398,0.8644094467163086,4.783379054069519,4.793031210899353,1.872473907470703,0.8644096851348877,4.783379292488098,4.793031449317932,0,0,0,0,2645.6106675709166,1.8724737167358398,PLATEAU_RAMP_DOWN,1
21,128000,96,2688000,1773212021.8066337,1773212052.6191373,30.811177015304565,1,16,15,1920000,15,62315.04882290914,0.48683631892897766,1.9137609799702961,0.8575789928436279,4.8134523153305055,4.818453898429871,1.9137611865997315,0.857579231262207,4.813452553749085,4.81845413684845,0,0,0,0,2725.1876953116657,1.9137609799702961,PLATEAU_RAMP_DOWN,1
22,128000,96,2688000,1773212052.6191552,1773212082.7419925,30.121438026428223,1,15,14,1792000,14,59492.511560295316,0.4647852465648072,1.9642845392227173,0.8720964193344116,4.786307227611542,4.79996869802475,1.9642847435814994,0.8720965385437012,4.786307621002197,4.799968967437744,0,0,0,0,2709.485647403972,1.9642845392227173,RAMP_UP,3
23,128000,96,2688000,1773212082.7420056,1773212121.938842,39.195422410964966,3,14,11,1408000,11,35922.562212420766,0.2806450172845372,5.8039489876140244,5.0942323207855225,9.9910569190979,10.67356119155884,5.8039491826837715,5.094232559204102,9.99105715751648,10.673561429977418,0,0,0,0,2330.551386907126,5.8039489876140244,RAMP_DOWN,1
24,128000,96,2944000,1773212121.9388554,1773212156.6056387,34.66536235809326,1,12,11,1408000,11,40616.91279771886,0.31731963123217866,2.6296671737324107,0.8811311721801758,4.781310200691223,4.784539818763733,2.6296674121509898,0.8811314105987549,4.781310439109802,4.784540057182312,0,0,0,0,2694.1740967919445,2.6296671737324107,MIN_REACHED,1
25,128000,96,2944000,1773212156.605653,1773212190.7860844,34.179017782211304,1,16,15,1920000,15,56174.81497666901,0.43886574200522666,1.8749457518259685,0.8381893634796143,4.79287326335907,4.8242404699325565,1.8749459902445476,0.8381896018981934,4.792873501777649,4.824240708351136,0,0,0,0,2628.9620827525086,1.8749457518259685,RAMP_UP,3
26,128000,96,2944000,1773212190.7860992,1773212225.6671104,34.87961506843567,3,16,13,1664000,13,47706.948506603156,0.37271053520783715,6.078489725406353,5.406628131866455,13.090798091888427,13.231061687469483,6.078489872125479,5.406628370285034,13.090798330307006,13.231061925888062,0,0,0,0,2458.5060890103937,6.078489725406353,RAMP_DOWN,1
27,128000,96,3200000,1773212225.667124,1773212257.5141513,31.845617294311523,1,9,8,1024000,8,32155.131129548357,0.25121196194959655,3.2892787158489227,4.7315434217453,4.820322322845459,4.843826732635498,3.289279133081436,4.731544017791748,4.820322406291962,4.843826749324799,0,0,0,0,2602.1756422793155,3.2892787158489227,MIN_REACHED,1
28,128000,96,3200000,1773212257.514166,1773212290.0173755,32.501827001571655,1,13,12,1536000,12,47258.88178303716,0.3692100139299778,2.227557679017385,1.1115703582763672,4.753698515892029,4.762496409416198,2.2275577982266745,1.1115704774856567,4.753698647022247,4.762496435642243,0,0,0,0,2683.669050501219,2.227557679017385,MIN_REACHED,1
29,128000,96,3456000,1773212290.0173895,1773212320.515281,30.49657392501831,1,12,11,1408000,11,46169.1206186583,0.360696254833268,2.6127940958196465,0.849066972732544,4.791591763496399,4.802543091773987,2.6127943342382256,0.849067211151123,4.791592001914978,4.802543520927429,0,0,0,0,2627.893401169429,2.6127940958196465,MIN_REACHED,1
30,128000,96,3456000,1773212320.5152934,1773212351.356758,30.840073347091675,1,8,7,896000,7,29053.108594000667,0.2269774108906302,3.6394345419747487,4.7349302768707275,4.833592581748962,4.852498850822449,3.639434814453125,4.734930515289307,4.833592891693115,4.852499103546142,0,0,0,0,2535.708971825468,3.6394345419747487,MIN_REACHED,1
31,128000,96,3456000,1773212351.356771,1773212382.7100534,31.35187530517578,1,8,7,896000,7,28578.83272622235,0.22327213067361212,3.7064176286969865,4.72343111038208,5.143510127067565,5.272381644248962,3.706417833055769,4.723431348800659,5.1435103654861445,5.272381882667541,0,0,0,0,2706.483959264663,3.7064176286969865,MIN_REACHED,1
32,128000,96,3712000,1773212382.7100663,1773212413.8340209,31.12232732772827,1,8,7,896000,7,28789.62072999321,0.22491891195307195,3.683345283780779,4.762035608291626,4.998927426338196,5.068112053871155,3.683345454079764,4.762035846710205,4.998927664756775,5.068112292289734,0,0,0,0,2703.28112588139,3.683345283780779,MIN_REACHED,1
33,128000,96,3712000,1773212413.834043,1773212445.102593,31.267379999160767,1,12,11,1408000,11,45030.9555849512,0.35180434050743126,2.32490028034557,0.8680543899536133,4.764464497566223,4.777574372291565,2.3249004754153164,0.8680543899536133,4.764464616775513,4.7775743961334225,0,0,0,0,2776.5548341120307,2.32490028034557,MIN_REACHED,1
34,128000,96,3712000,1773212445.1026056,1773212478.2433064,33.13928842544556,1,10,9,1152000,9,34762.36379039003,0.2715809671124221,3.0634361108144126,4.769933700561523,4.805927085876465,4.807784233093262,3.0634363492329917,4.769934177398682,4.805927324295044,4.807784471511841,0,0,0,0,2747.700638072617,3.0634361108144126,MIN_REACHED,1
35,128000,96,3968000,1773212478.2433212,1773212512.3782327,34.1338267326355,1,7,6,768000,6,22499.674765903463,0.1757787091086208,4.80220623811086,4.799519181251526,4.828001618385315,4.831144642829895,4.802206556002299,4.799519419670105,4.828001916408539,4.831144893169403,0,0,0,0,2666.143698418515,4.80220623811086,MIN_REACHED,1
36,128000,96,3968000,1773212512.3782423,1773212546.441919,34.06228566169739,1,11,10,1280000,10,37578.218112337185,0.29357982900263424,2.842150115966797,2.853408455848694,4.84028947353363,4.8666626691818236,2.842150354385376,2.8534088134765625,4.840289735794068,4.866663103103638,0,0,0,0,2618.0067083261074,2.842150115966797,MIN_REACHED,1
37,128000,96,4224000,1773212546.4419336,1773212577.267247,30.824102640151978,1,12,11,1408000,11,45678.539824413776,0.3568635923782326,2.2798691879619253,0.8776307106018066,4.778054594993591,4.7927189588546755,2.2798694263805044,0.8776311874389648,4.778054714202881,4.792718982696533,0,0,0,0,2709.8508286011693,2.2798691879619253,MIN_REACHED,1
38,128000,96,4224000,1773212577.2672603,1773212607.8928056,30.624156713485718,1,9,8,1024000,8,33437.6554293516,0.2612316830418094,3.288479596376419,4.745161294937134,4.771459102630615,4.771489810943604,3.288479834794998,4.745161533355713,4.771459341049194,4.771490049362183,0,0,0,0,2633.8861376958607,3.288479596376419,MIN_REACHED,1
39,128000,96,4224000,1773212607.8928182,1773212639.8605022,31.966230630874634,1,9,8,1024000,8,32033.80504334371,0.25026410190112275,3.30975604057312,4.7769763469696045,4.799512052536011,4.801537733078003,3.309756278991699,4.776976585388184,4.799512374401092,4.801537988185882,0,0,0,0,2568.69773340923,3.30975604057312,MIN_REACHED,1
40,128000,96,4480000,1773212639.8605158,1773212672.6952474,32.833362102508545,1,10,9,1152000,9,35086.263673009125,0.27411143494538376,3.016118129094442,4.7478392124176025,4.779607963562012,4.794620552062988,3.0161183410220676,4.7478392124176025,4.779608106613159,4.794620771408081,0,0,0,0,2360.0540855716986,3.016118129094442,MIN_REACHED,1
41,128000,96,4480000,1773212672.6952622,1773212703.6740584,30.97748827934265,1,8,7,896000,7,28924.23013513003,0.22597054793070334,3.647716862814767,4.752496004104614,4.803181457519531,4.814644775390625,3.6477170331137523,4.752496242523193,4.80318169593811,4.814645013809204,0,0,0,0,2578.1193925845405,3.647716862814767,MIN_REACHED,1
42,128000,96,4480000,1773212703.6740775,1773212737.1569033,33.4816677570343,1,10,9,1152000,9,34406.8882219277,0.26880381423381017,3.105411476559109,4.742871046066284,4.818119096755981,4.831352434158325,3.1054117414686413,4.742871284484863,4.8181194305419925,4.831352691650391,0,0,0,0,2728.2865856593507,3.105411476559109,MIN_REACHED,1
43,128000,96,4608000,1773212737.1569176,1773212769.0437973,31.8856520652771,1,9,8,1024000,8,32114.75800788523,0.25089654693660335,3.300028294324875,4.732263088226318,4.792685842514038,4.793649549484253,3.300028443336487,4.732263207435608,4.792686080932617,4.793649787902832,0,0,0,0,2832.872811785609,3.300028294324875,MIN_REACHED,1
44,128000,96,4608000,1773212769.0438106,1773212799.0718546,30.02694082260132,1,7,6,768000,6,25577.031124726676,0.19982055566192716,4.106899738311768,4.758225917816162,4.779229760169983,4.7819218873977665,4.1068999369939165,4.758226156234741,4.779229819774628,4.781921899318695,0,0,0,0,2616.7373757575283,4.106899738311768,MIN_REACHED,1
45,128000,96,4736000,1773212799.0718665,1773212831.0257638,31.95264506340027,1,9,8,1024000,8,32047.425118270636,0.25037050873648936,3.311539113521576,4.769774794578552,4.824455404281617,4.831374387741089,3.3115392923355103,4.769774794578552,4.824455642700196,4.831374626159668,0,0,0,0,2704.304054931254,3.311539113521576,MIN_REACHED,1
46,128000,96,4736000,1773212831.025775,1773212862.1162858,31.089259386062622,1,8,7,896000,7,28820.24267202964,0.22515814587523156,3.6658895356314525,4.786567687988281,4.798554944992065,4.7994347667694095,3.6658898421696255,4.78656792640686,4.798555183410644,4.799435005187989,0,0,0,0,2656.8713751862647,3.6658895356314525,MIN_REACHED,1
47,128000,96,4736000,1773212862.1163015,1773212893.9295037,31.811367750167847,1,8,7,896000,7,28166.031936658004,0.22004712450514063,3.6900902135031566,4.780292749404907,4.843936324119568,4.855802989006042,3.6900904178619385,4.780292987823486,4.843936562538147,4.855803227424621,0,0,0,0,2377.055291767028,3.6900902135031566,MIN_REACHED,1
48,128000,96,4864000,1773212893.929521,1773212927.610092,33.679234981536865,1,11,10,1280000,10,38005.613865686166,0.29691885832567316,2.8063322067260743,2.8056143522262573,4.781374537944794,4.786922376155854,2.8063324689865112,2.8056145906448364,4.781374883651734,4.786922636032105,0,0,0,0,2778.416440405265,2.8063322067260743,MIN_REACHED,1
49,128000,96,4864000,1773212927.6101055,1773212961.8935413,34.28204870223999,1,11,10,1280000,10,37337.325173228775,0.2916978529158498,2.8625720739364624,3.1068559885025024,4.77844352722168,4.782410278320312,2.8625723361968993,3.106856346130371,4.778443765640259,4.782410516738891,0,0,0,0,2655.7169429963346,2.8625720739364624,MIN_REACHED,1
50,128000,96,4864000,1773212961.8935556,1773212993.3671148,31.47239398956299,1,10,9,1152000,9,36603.507200057014,0.28596490000044544,2.885130590862698,3.3550915718078613,4.832320499420166,4.852065143585205,2.88513085577223,3.3550918102264404,4.832320737838745,4.852065382003784,0,0,0,0,2636.280248427973,2.885130590862698,MIN_REACHED,1
51,128000,96,4992000,1773212993.367128,1773213023.653008,30.28450894355774,1,7,6,768000,6,25359.499849621054,0.1981210925751645,4.1547056039174395,4.762893795967102,4.91508561372757,4.952932322025299,4.154705882072449,4.762894153594971,4.915085852146149,4.9529325604438785,0,0,0,0,2590.083454054378,4.1547056039174395,MIN_REACHED,1
52,128000,96,4992000,1773213023.6530201,1773213057.4416997,33.78714060783386,1,11,10,1280000,10,37884.23574687525,0.2959705917724629,2.8157681703567503,2.8210805654525757,4.8094395160675045,4.817683382034302,2.8157684564590455,2.821080803871155,4.809439754486084,4.817683620452881,0,0,0,0,2741.27087660571,2.8157681703567503,MIN_REACHED,1
53,128000,96,5120000,1773213057.441716,1773213091.2383764,33.79538130760193,1,11,10,1280000,10,37874.99801672831,0.2958984220056899,2.816334843635559,2.8108646869659424,4.8045824527740475,4.806536645889282,2.81633517742157,2.810865044593811,4.804582691192627,4.806536884307861,0,0,0,0,2495.6989972889955,2.816334843635559,MIN_REACHED,1
54,128000,96,5120000,1773213091.2383943,1773213121.926145,30.686373949050903,1,12,11,1408000,11,45883.55738405997,0.3584652920629685,2.6217681711370293,0.8580286502838135,4.784912109375,4.789265251159668,2.621768431230025,0.8580288887023926,4.784912347793579,4.789265489578247,0,0,0,0,2690.5886200641253,2.6217681711370293,MIN_REACHED,1
55,128000,96,5120000,1773213121.9261587,1773213155.834298,33.90694451332092,1,7,6,768000,6,22650.227291883468,0.1769549007178396,4.764891028404236,4.768713355064392,4.783886969089508,4.78672753572464,4.764891227086385,4.768713712692261,4.783887147903442,4.78672776222229,0,0,0,0,2532.2532290295,4.764891028404236,MIN_REACHED,1
56,128000,96,5120000,1773213155.834311,1773213170.5037532,14.66828203201294,1,3,2,256000,2,17452.623247991156,0.1363486191249309,4.811643958091736,4.811643958091736,4.8183910012245175,4.818990738391876,4.811644196510315,4.811644196510315,4.818391239643097,4.818990976810455,0,0,0,0,2253.2047356075577,4.811643958091736,MIN_REACHED,1
