request_id,phase_id,working_set_size,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl
P1_c1_r0,SUSTAINED_P1,5000000,96,128000,122880,5120,1,4.863442897796631,4.86344313621521,0.00043320655822753906,4.863885879516602,1773211365.974268,1773211370.8381538,1,0.0
P1_c1_r1,SUSTAINED_P1,5000000,96,128000,122880,5120,1,4.834130048751831,4.83413028717041,0.00040078163146972656,4.834538698196411,1773211370.9262269,1773211375.7607656,1,0.0
P1_c1_r2,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8315293788909912,0.8315296173095703,0.0003972053527832031,0.831932544708252,1773211375.848237,1773211376.6801696,1,0.0
P1_c1_r3,SUSTAINED_P1,5000000,96,128000,122880,5120,1,4.754951000213623,4.754951477050781,0.0004208087921142578,4.7553770542144775,1773211376.78021,1773211381.535587,1,0.0
P1_c1_r4,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8357665538787842,0.8357667922973633,0.000415802001953125,0.8361876010894775,1773211381.623762,1773211382.4599495,1,0.0
P1_c1_r5,SUSTAINED_P1,5000000,96,128000,122880,5120,1,4.769488334655762,4.769488334655762,0.0004296302795410156,4.769923210144043,1773211382.5500367,1773211387.3199599,1,0.0
P1_c1_r6,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.825272798538208,0.8252730369567871,0.0004303455352783203,0.825709342956543,1773211387.408204,1773211388.2339134,1,0.0
P1_c1_r7,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8393445014953613,0.8393447399139404,0.0004181861877441406,0.8397679328918457,1773211388.3327374,1773211389.1725054,1,0.0
P1_c1_r8,SUSTAINED_P1,5000000,96,128000,122880,5120,1,4.829043865203857,4.8290441036224365,0.0004127025604248047,4.829461574554443,1773211389.261339,1773211394.0908005,1,0.0
P1_c1_r9,SUSTAINED_P1,5000000,96,128000,122880,5120,1,1.4164385795593262,1.4164388179779053,0.00041604042053222656,1.4168598651885986,1773211394.1784208,1773211395.5952806,1,0.0
P1_c1_r10,SUSTAINED_P1,5000000,96,128000,122880,5120,1,0.8225960731506348,0.8225963115692139,0.00042629241943359375,0.8230276107788086,1773211395.6834683,1773211396.506496,1,0.0
P2_c1_r0,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8700392246246338,0.8700394630432129,0.0004048347473144531,0.8704493045806885,1773211396.5962007,1773211397.46665,1,0.0
P2_c1_r1,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8415398597717285,0.8415398597717285,0.0004456043243408203,0.8419907093048096,1773211397.5542073,1773211398.396198,1,0.0
P2_c1_r2,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8131396770477295,0.8131403923034668,0.0004627704620361328,0.8136086463928223,1773211398.484787,1773211399.2983956,1,0.0
P2_c1_r3,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8110775947570801,0.8110778331756592,0.0004050731658935547,0.8114879131317139,1773211399.3903644,1773211400.2018523,1,0.0
P2_c1_r4,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8239092826843262,0.8239095211029053,0.0004184246063232422,0.8243329524993896,1773211400.307656,1773211401.131989,1,0.0
P2_c1_r5,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8122317790985107,0.8122320175170898,0.0004181861877441406,0.8126556873321533,1773211401.2269154,1773211402.039571,1,0.0
P2_c1_r6,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8337497711181641,0.8337500095367432,0.00042438507080078125,0.8341796398162842,1773211402.128144,1773211402.9623237,1,0.0
P2_c1_r7,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8724796772003174,0.8724799156188965,0.00041556358337402344,0.8729002475738525,1773211403.050067,1773211403.9229672,1,0.0
P2_c1_r8,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8211305141448975,0.8211307525634766,0.000415802001953125,0.8215515613555908,1773211404.0110917,1773211404.8326433,1,0.0
P2_c1_r9,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8309459686279297,0.8309459686279297,0.0004017353057861328,0.8313531875610352,1773211404.9217992,1773211405.7531524,1,0.0
P2_c1_r10,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8520166873931885,0.8520169258117676,0.0004184246063232422,0.8524413108825684,1773211405.84131,1773211406.6937513,1,0.0
P2_c1_r11,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8583528995513916,0.8583531379699707,0.0004284381866455078,0.8587868213653564,1773211406.781513,1773211407.6402998,1,0.0
P2_c1_r12,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8582024574279785,0.8582026958465576,0.00040912628173828125,0.8586175441741943,1773211407.7285063,1773211408.5871239,1,0.0
P2_c1_r13,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8664729595184326,0.8664731979370117,0.0003981590270996094,0.8668766021728516,1773211408.6763468,1773211409.5432234,1,0.0
P2_c1_r14,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.898479700088501,0.8984799385070801,0.00043654441833496094,0.8989217281341553,1773211409.6311684,1773211410.53009,1,0.0
P2_c1_r15,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.884523868560791,0.8845241069793701,0.0004029273986816406,0.8849320411682129,1773211410.618403,1773211411.503335,1,0.0
P2_c1_r16,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8249218463897705,0.8249220848083496,0.00040602684020996094,0.8253335952758789,1773211411.5921023,1773211412.417436,1,0.0
P2_c1_r17,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8240840435028076,0.8240842819213867,0.0005371570587158203,0.8246269226074219,1773211412.5056925,1773211413.3303194,1,0.0
P2_c1_r18,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8254373073577881,0.8254375457763672,0.00043010711669921875,0.825875997543335,1773211413.4370043,1773211414.2628803,1,0.0
P2_c1_r19,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8608801364898682,0.8608803749084473,0.0004069805145263672,0.861292839050293,1773211414.3535335,1773211415.2148263,1,0.0
P2_c1_r20,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8101894855499268,0.8101897239685059,0.0004105567932128906,0.8106057643890381,1773211415.3036623,1773211416.114268,1,0.0
P2_c1_r21,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8426318168640137,0.8426320552825928,0.00040650367736816406,0.843043327331543,1773211416.2029517,1773211417.045995,1,0.0
P2_c1_r22,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8257288932800293,0.8257291316986084,0.00047898292541503906,0.8262147903442383,1773211417.1335804,1773211417.9597952,1,0.0
P2_c1_r23,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8363385200500488,0.8363387584686279,0.0004699230194091797,0.8368144035339355,1773211418.0487752,1773211418.8855896,1,0.0
P2_c1_r24,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.832772970199585,0.8327732086181641,0.00040984153747558594,0.8331887722015381,1773211418.9754286,1773211419.8086174,1,0.0
P2_c1_r25,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8360378742218018,0.8360381126403809,0.0004124641418457031,0.8364551067352295,1773211419.9169538,1773211420.753409,1,0.0
P2_c1_r26,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8218016624450684,0.8218019008636475,0.0004074573516845703,0.8222148418426514,1773211420.8484848,1773211421.6706996,1,0.0
P2_c1_r27,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8106637001037598,0.8106639385223389,0.00041675567626953125,0.8110857009887695,1773211421.7631333,1773211422.574219,1,0.0
P2_c1_r28,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8388552665710449,0.838855504989624,0.00042057037353515625,0.8392815589904785,1773211422.661747,1773211423.5010285,1,0.0
P2_c1_r29,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8353657722473145,0.8353660106658936,0.0006051063537597656,0.8359780311584473,1773211423.5888133,1773211424.4247913,1,0.0
P2_c1_r30,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8268952369689941,0.8268954753875732,0.0004074573516845703,0.8273086547851562,1773211424.5262597,1773211425.3535683,1,0.0
P2_c1_r31,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8615860939025879,0.861586332321167,0.00041365623474121094,0.8620052337646484,1773211425.441146,1773211426.3031511,1,0.0
P2_c1_r32,SUSTAINED_P2,5000000,96,128000,122880,5120,1,0.8308086395263672,0.8308088779449463,0.00040650367736816406,0.8312203884124756,1773211426.392214,1773211427.2234344,1,0.0
P3_c11_r0,SUSTAINED_P3,5000000,96,128000,122880,5120,1,0.9735708236694336,0.9735710620880127,0.0004723072052001953,0.974048376083374,1773211427.3130043,1773211428.2870526,11,0.0
P3_c11_r1,SUSTAINED_P3,5000000,96,128000,122880,5120,1,1.3443036079406738,1.344303846359253,0.00039124488830566406,1.3446996212005615,1773211427.4041603,1773211428.74886,11,0.0
P3_c11_r2,SUSTAINED_P3,5000000,96,128000,122880,5120,1,1.9871361255645752,1.9871366024017334,0.00044155120849609375,1.9875822067260742,1773211427.4952393,1773211429.4828215,11,0.0
P3_c11_r3,SUSTAINED_P3,5000000,96,128000,122880,5120,1,2.572659969329834,2.572660207748413,0.0010290145874023438,2.57369327545166,1773211427.5848074,1773211430.1585007,11,0.0
P3_c11_r4,SUSTAINED_P3,5000000,96,128000,122880,5120,1,2.4805281162261963,2.4805283546447754,0.00041985511779785156,2.4809515476226807,1773211427.6776886,1773211430.1586401,11,0.0
P3_c11_r5,SUSTAINED_P3,5000000,96,128000,122880,5120,1,2.931036949157715,2.931037187576294,0.0004162788391113281,2.9314584732055664,1773211427.780895,1773211430.7123535,11,0.0
P3_c11_r6,SUSTAINED_P3,5000000,96,128000,122880,5120,1,3.5272068977355957,3.5272068977355957,0.0009617805480957031,3.5281729698181152,1773211427.885837,1773211431.41401,11,0.0
P3_c11_r7,SUSTAINED_P3,5000000,96,128000,122880,5120,1,3.4257779121398926,3.4257781505584717,0.00041294097900390625,3.426194667816162,1773211427.9879498,1773211431.4141445,11,0.0
P3_c11_r8,SUSTAINED_P3,5000000,96,128000,122880,5120,1,3.908005475997925,3.908005714416504,0.00040650367736816406,3.908416509628296,1773211428.0846953,1773211431.9931118,11,0.0
P3_c11_r10,SUSTAINED_P3,5000000,96,128000,122880,5120,1,4.39860725402832,4.3986077308654785,0.0004260540008544922,4.399037599563599,1773211428.2781203,1773211432.6771579,11,0.0
P3_c11_r9,SUSTAINED_P3,5000000,96,128000,122880,5120,1,4.496661901473999,4.496662139892578,0.0010082721710205078,4.49767541885376,1773211428.1793394,1773211432.6770148,11,0.0
P3_c11_r12,SUSTAINED_P3,5000000,96,128000,122880,5120,1,4.572098016738892,4.572098255157471,0.001054525375366211,4.5731565952301025,1773211428.8346045,1773211433.407761,11,0.0
P3_c11_r11,SUSTAINED_P3,5000000,96,128000,122880,5120,1,5.025521755218506,5.025521993637085,0.0004520416259765625,5.0259809494018555,1773211428.3819253,1773211433.4079063,11,0.0
P3_c11_r13,SUSTAINED_P3,5000000,96,128000,122880,5120,1,4.398426532745361,4.39842677116394,0.0004181861877441406,4.3988494873046875,1773211429.5709262,1773211433.9697757,11,0.0
P3_c11_r15,SUSTAINED_P3,5000000,96,128000,122880,5120,1,4.311101913452148,4.3111021518707275,0.0010242462158203125,4.312132835388184,1773211430.3417897,1773211434.6539226,11,0.0
