period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
11,1773276475.7555678,1773276505.7555678,12,21,13,24,19,19,5,12,12,0,0.8,34357.96666666667,148.33333333333334,1.5533169865608216,1.2164231538772583,4.336867618560791,4.558107624053955,0.6370697154218964,43295,2,0,128.42240118980408,87.02804028385818,373824,48.22276711463928,0,0,0,0.04743689106356713,0.09629178047180176,4,8
12,1773276505.7555678,1773276535.7555678,10,24,17,38,26,26,12,10,10,0,1.2666666666666666,56827.4,201.66666666666666,1.1344493230183919,1.0767453908920288,2.489907419681546,3.464848330020905,0.7598797896318558,46610,1,0,159.3945767879486,84.37308070706386,409088,62.185022566053604,0,0,0,0.05079265435536703,0.09932971000671387,4,6
13,1773276535.7555678,1773276565.7555678,6,29,19,33,25,25,8,6,4,2,1.1,57777.26666666667,213.4,1.8844374418258667,1.0586626529693604,5.911425113677978,6.283852159976959,0.8858145548577762,49093,1,0,208.35628485679626,80.15654429935275,197824,37.18541860580444,0,0,0,0.046150692578019764,0.10085844993591309,2,4
14,1773276565.7555678,1773276595.7555678,12,24,17,23,18,18,5,12,11,1,0.7666666666666667,44910.333333333336,162.16666666666666,2.8315020203590393,3.8416879177093506,5.116004204750061,5.137921566963196,0.8971629520505632,50504,1,0,118.62773156166077,89.01595078132772,138496,5.6165993213653564,0,0,0,0.5454876094028868,3.004932403564453,3,9
15,1773276595.7555678,1773276625.7555678,1,36,24,42,30,30,12,1,1,0,1.4,75571.2,284.1666666666667,2.3348920345306396,2.3142168521881104,5.078014755249024,5.1085475635528566,0.9291947919902844,55405,1,0,238.9421582221985,78.47367943944158,160448,22.170265515645347,0,0,0,0.03966701415277297,0.09552264213562012,1,0
16,1773276625.7555678,1773276655.7555678,5,35,25,36,35,35,1,5,5,0,1.2,79267.9,214.13333333333333,1.29239288965861,0.730657696723938,3.776590585708618,4.521377336978912,0.923712839293408,59042,3,0,284.2715940475464,76.3107004960378,181312,56.92023701137966,0,0,0,0.05194933414459228,0.10085296630859375,0,5
17,1773276655.7555678,1773276685.7555678,8,35,24,38,34,34,4,8,7,1,1.2666666666666666,77665.16666666667,245.9,1.6021277834387386,1.5708895921707153,3.2220133781433096,4.01064237356186,0.9116790327012916,61932,3,0,268.8534643650055,79.15864617325539,205696,46.595740552042045,0,0,0,0.053262477967797255,0.18504643440246582,1,7
18,1773276685.7555678,1773276715.7555678,18,28,20,35,28,28,7,18,17,1,1.1666666666666667,56473.13333333333,232.06666666666666,0.8305580862637224,0.6365246772766113,1.8886234760284424,2.0695079326629635,0.9082249773208346,66893,3,0,106.87407517433167,92.25550179896148,155392,72.31473045787592,0,0,0,0.048940277099609374,0.12019014358520508,11,7
19,1773276715.7555678,1773276745.7555678,22,26,25,29,16,15,14,22,18,4,0.9666666666666667,59314.1,172.66666666666666,5.018187623757583,4.995707750320435,6.66765171289444,7.0997154712677,0.9382196315486471,73713,2,0,400.03663420677185,72.2196781800853,109888,0.0,0,0,0,0.044194754432229436,0.15543150901794434,0,22
20,1773276745.7555678,1773276775.7555678,11,37,25,56,35,35,21,11,9,2,1.8666666666666667,85598.9,327.06666666666666,1.0260164328983852,0.687798023223877,2.8141383171081538,2.987450046539306,0.9034702832070204,74658,0,0,208.98162865638733,85.487386898862,247808,65.79945223672048,0,0,0,0.04698165980252353,0.0974876880645752,0,11
21,1773276775.7555678,1773276805.7555678,18,33,25,35,26,26,9,18,16,2,1.1666666666666667,60091.63333333333,180.83333333333334,2.156006748859699,2.220871090888977,4.3468387722969055,4.567130148410797,0.8809929682505859,77625,3,0,341.2383966445923,77.69683682061488,214464,28.133108371343376,0,0,0,0.060308250513943756,0.33200836181640625,1,17
22,1773276805.7555678,1773276835.7555678,23,29,26,44,31,31,13,23,18,5,1.4666666666666666,72154.26666666666,220.13333333333333,1.2477932050824165,0.9904842376708984,3.1927020072937013,3.3496878480911256,0.8764566696243715,80152,1,0,257.6608157157898,83.48328104385962,267328,58.40689316391945,0,0,0,0.04981794649240922,0.09755825996398926,2,21
23,1773276835.7555678,1773276865.7555678,38,18,19,30,19,19,11,38,26,12,1.0,41724.76666666667,144.53333333333333,1.1597413640273244,0.8691449165344238,2.7792016029357907,2.8302784156799317,0.8760102301790281,87954,4,0,188.00198197364807,88.8094058349019,155136,61.34195453242251,0,0,0,0.04893510076734755,0.2620079517364502,6,32
24,1773276865.7555678,1773276895.7555678,29,29,15,41,13,13,28,29,19,10,1.3666666666666667,37661.46666666667,213.93333333333334,2.658330754229897,2.538975238800049,5.475611162185668,5.651869287490845,0.7745975969167989,91061,2,0,246.56895852088928,85.8293701999489,254528,11.388974859003431,0,0,0,0.0387859046459198,0.12583088874816895,1,28
25,1773276895.7555678,1773276925.7555678,21,40,22,40,21,21,19,21,12,9,1.3333333333333333,58009.13333333333,209.46666666666667,3.7905882835388183,3.5144803524017334,7.214277982711792,8.744626731872554,0.7317584722375539,95522,3,0,417.992614030838,77.15887355022744,466560,0.0,0,0,0,0.2417917177081108,2.536416530609131,1,20
26,1773276925.7555678,1773276955.7555678,12,49,27,47,31,31,16,12,7,5,1.5666666666666667,71114.13333333333,265.6666666666667,2.530804105103016,0.9036804437637329,7.9600896477699274,8.648700683116914,0.8008283810552854,96890,0,0,439.1685905456543,76.00171636362545,424704,15.639863163232803,0,0,0,0.03836645578083239,0.09233689308166504,0,12
27,1773276955.7555678,1773276985.7555678,32,32,19,26,19,19,7,32,27,5,0.8666666666666667,41473.4,124.9,1.675545140316612,1.6135382652282715,2.9363860845565792,3.0487983655929565,0.8808604806752097,102014,3,0,286.8035798072815,85.06231355170408,148160,44.1484953227796,0,0,0,0.052315438047368476,0.1793360710144043,6,26
28,1773276985.7555678,1773277015.7555678,38,27,14,32,10,10,22,38,28,10,1.0666666666666667,36891.5,142.73333333333332,4.83816625390734,4.3665900230407715,8.166746532917022,8.498892481327056,0.9287863010528752,106169,1,0,248.19284200668335,87.27216194837521,78784,0.0,0,0,0,0.04622550499744904,0.0934598445892334,5,33
29,1773277015.7555678,1773277045.7555678,37,28,12,40,8,8,32,37,31,6,1.3333333333333333,28214.466666666667,159.1,5.228236337502797,4.805405855178833,7.180093145370483,7.5254410457611085,0.8366744836977078,110391,0,0,228.7638623714447,88.26851987838745,138176,0.0,0,0,0,0.050267525208302036,0.0996084213256836,10,27
30,1773277045.7555678,1773277075.7555678,35,30,17,40,12,12,28,35,26,9,1.3333333333333333,40587.5,150.86666666666667,6.1770915704614975,6.3371288776397705,8.62587103843689,8.82495581626892,0.7959720250302361,113217,0,0,326.35753560066223,83.26371612304297,248320,0.0,0,0,0,0.045667748702199834,0.09896636009216309,6,29
31,1773277075.7555678,1773277105.7555678,45,20,13,34,9,9,25,45,35,10,1.1333333333333333,26720.033333333333,145.13333333333333,2.4154117107391357,2.76706862449646,3.247207689285278,3.252577028274536,0.866522885214474,118144,0,0,183.83262133598328,90.57268608533418,106944,19.486276308695473,0,0,0,0.04478087114251178,0.0962669849395752,18,27
32,1773277105.7555678,1773277135.7555678,39,28,17,36,3,3,33,39,27,12,1.2,38423.2,226.7,13.32778702062719,13.803750991821289,15.511756610870359,17.30035737991333,0.8506277080324408,123116,2,0,444.6225287914276,77.87947617953097,172096,0.0,0,0,0,0.06434019150272492,0.5958034992218018,9,30
33,1773277135.7555678,1773277165.7555678,36,31,14,35,6,6,29,36,26,10,1.1666666666666667,29485.333333333332,165.03333333333333,9.318623542785645,9.881444573402405,13.331290304660797,13.49611302614212,0.746325924853399,125227,0,0,292.33028626441956,85.4562046634617,224256,0.0,0,0,0,0.050356034076575074,0.1010737419128418,6,30
34,1773277165.7555678,1773277195.7555678,31,36,18,40,15,15,25,31,20,11,1.3333333333333333,44224.1,157.96666666666667,3.96631437853763,3.0168261528015137,7.682190370559689,8.737706651687622,0.8132239382239382,125223,0,0,297.08547472953796,85.21962812290855,247680,0.0,0,0,0,0.049017715454101565,0.0969996452331543,1,30
35,1773277195.7555678,1773277225.7555678,31,36,17,38,17,17,21,31,21,10,1.2666666666666666,42333.76666666667,159.86666666666667,2.849251323276096,2.7478405237197876,4.852789664268493,4.9286889600753785,0.8114853282242613,128102,0,0,280.4819264411926,86.0456753014332,239296,5.024955890796804,0,0,0,0.049460687135395254,0.11229515075683594,3,28
36,1773277225.7555678,1773277255.7555678,35,34,22,41,20,20,21,35,25,10,1.3666666666666667,54265.03333333333,194.76666666666668,1.6733362467392632,1.3401339054107666,4.93083791732788,5.018273096084595,0.8944780932903327,129070,2,0,253.05050706863403,87.7753378227713,171712,44.22212510869123,0,0,0,0.04324648172959038,0.09604406356811523,5,30
37,1773277255.7555678,1773277285.7555678,37,34,19,41,14,14,27,37,29,8,1.3666666666666667,37959.7,208.46666666666667,2.7364291015424227,2.9840729236602783,3.993271231651306,4.059435534477234,0.8219848186674164,130875,2,0,288.33806133270264,86.46300181536607,202624,8.785696615252576,0,0,0,0.03800834019978841,0.10101032257080078,3,34
38,1773277285.7555678,1773277315.7555678,33,38,15,42,14,14,28,33,24,9,1.4,39760.433333333334,154.83333333333334,4.347206547856331,4.225282788276672,7.951997816562653,7.9625448346138,0.9266276635714669,135057,0,0,232.1901319026947,89.09905484024907,87488,0.0,0,0,0,0.05006706087212814,0.09823870658874512,1,32
39,1773277315.7555678,1773277345.7555678,37,34,17,41,17,17,24,37,28,9,1.3666666666666667,41619.8,181.33333333333334,2.9600948890050254,2.9601598978042603,4.029997360706328,4.872414305210111,0.8758588862680751,136114,0,0,258.63941073417664,87.85730466036729,154944,1.330170366499154,0,0,0,0.05928744958794635,0.7205708026885986,6,31
40,1773277345.7555678,1773277375.7555678,40,33,14,35,9,9,26,40,29,11,1.1666666666666667,28202.3,195.73333333333332,5.350069080080305,5.45961594581604,7.001481413841248,7.484794688224792,0.8033903435749962,138993,2,0,228.32645535469055,89.57413445868993,166272,0.0,0,0,0,0.04760307532090407,0.09535455703735352,8,32
41,1773277375.7555678,1773277405.7555678,35,38,19,42,12,12,30,35,25,10,1.4,42779.26666666667,179.2,5.546634009009914,5.3670814037323,9.203080320358275,9.441613416671753,0.8327512224328909,141121,0,0,358.37479400634766,83.6358541549613,214528,0.0,0,0,0,0.03239920976999644,0.09741592407226562,4,31
42,1773277405.7555678,1773277435.7555678,45,28,23,41,20,20,21,45,31,14,1.3666666666666667,49256.933333333334,172.56666666666666,2.0926064948240914,1.5798348188400269,4.820631098747253,5.24313330411911,0.9376056154946055,140369,0,0,269.5099194049835,87.69361098607381,92160,30.246450172530288,0,0,0,0.05596789659238329,0.09994363784790039,16,29
43,1773277435.7555678,1773277465.7555678,36,39,22,41,10,10,31,36,22,14,1.3666666666666667,46692.5,210.7,11.671251134438949,11.792492866516113,13.690544140338897,13.79646731376648,0.917858938611327,139459,2,0,483.75818824768066,78.49963607788087,115008,0.0,0,0,0,0.04727082699537277,0.12485432624816895,4,32
44,1773277465.7555678,1773277495.7555678,32,43,28,52,29,29,23,32,19,13,1.7333333333333334,72636.13333333333,260.93333333333334,2.0229490742538916,1.9479060173034668,4.382963514328003,4.503214931488037,0.951016690173954,139762,0,0,343.1653537750244,84.7482064988878,106688,32.56836419153694,0,0,0,0.05376243591308594,0.0999455451965332,0,32
45,1773277495.7555678,1773277525.7555678,25,50,24,59,31,31,28,25,21,4,1.9666666666666666,58830.63333333333,364.76666666666665,0.6430341428326022,0.5407304763793945,1.515157699584961,1.656518030166626,0.9199927431059507,141937,0,0,191.11329698562622,91.50607568952772,141120,78.56552857224659,0,0,0,0.04180982938179603,0.0998983383178711,8,17
46,1773277525.7555678,1773277555.7555678,37,40,23,33,18,18,15,37,27,10,1.1,49443.5,140.93333333333334,4.4847277998924255,4.719862341880798,6.573207461833952,6.876219174861908,0.7941024091183836,144789,2,0,376.7080044746399,83.69229417858702,305216,0.0,0,0,0,0.1408094478690106,2.4364161491394043,6,31
47,1773277555.7555678,1773277585.7555678,41,36,18,40,13,13,27,41,31,10,1.3333333333333333,39207.53333333333,194.13333333333333,2.7841993967692056,2.79987633228302,5.385164451599121,5.467635955810547,0.9066906200664162,147240,0,0,265.7097647190094,88.49741278272687,109696,7.19335344102648,0,0,0,0.0509265661239624,0.09957098960876465,14,27
48,1773277585.7555678,1773277615.7555678,35,44,24,42,13,13,29,35,23,12,1.4,40318.96666666667,227.76666666666668,9.167124658823013,9.444430470466614,11.928758978843689,12.587063779830933,0.8290358447609467,148075,2,0,470.74482107162476,80.13734932187238,206656,0.0,0,0,0,0.05529838138156467,0.21332907676696777,9,26
49,1773277615.7555678,1773277645.7555678,43,36,24,41,17,17,24,43,32,11,1.3666666666666667,46359.36666666667,197.7,6.0844405591487885,4.7209309339523315,10.403697311878204,10.929611501693726,0.8037572520489916,150951,0,0,431.2075960636139,81.80558666398254,272768,0.0,0,0,0,0.047811196774852516,0.0984945297241211,12,31
50,1773277645.7555678,1773277675.7555678,44,35,25,45,15,15,30,44,31,13,1.5,54615.03333333333,215.33333333333334,5.229020448831411,5.722593665122986,7.245297014713287,8.056449115276337,0.8581086361860102,152219,0,0,410.4939274787903,82.67958111903837,232384,0.0,0,0,0,0.05335142819777779,0.09527969360351562,18,26
51,1773277675.7555678,1773277705.7555678,23,56,32,55,21,21,34,23,13,10,1.8333333333333333,82902.9,323.23333333333335,7.740496959951189,7.611148834228516,11.596243619918823,11.730545079708099,0.9033520416044488,152304,0,0,614.1640584468842,74.08590470688252,240256,0.0,0,0,0,0.048632334260379564,0.0999596118927002,0,23
52,1773277705.7555678,1773277735.7555678,43,36,17,32,17,17,15,43,35,8,1.0666666666666667,43633.23333333333,173.23333333333332,2.5702373420490936,1.921952247619629,5.454336929321289,5.776172409057617,0.9149914404499878,154146,0,0,225.05850172042847,90.50386068690175,111232,14.32542193169688,0,0,0,0.050941044429563126,0.09918642044067383,11,32
53,1773277735.7555678,1773277765.7555678,47,34,21,44,12,12,32,47,36,11,1.4666666666666666,54186.76666666667,215.56666666666666,6.797994659060524,6.776717185974121,10.953188419342041,11.32880334854126,0.9643152546378353,156311,2,0,359.615562915802,85.20100564132503,57984,0.0,0,0,0,0.3417520721753438,2.564871311187744,17,30
54,1773277765.7555678,1773277795.7555678,37,44,24,48,10,10,38,37,28,9,1.6,61754.566666666666,256.43333333333334,12.434526652097702,12.918060541152954,14.643639659881591,14.734490633010864,0.9075859685501987,159943,0,0,529.8806760311127,78.19421086291717,171136,0.0,0,0,0,0.04293266156824624,0.09972906112670898,6,31
55,1773277795.7555678,1773277825.7555678,47,34,11,31,6,6,25,47,35,12,1.0333333333333334,27009.966666666667,118.93333333333334,9.30818072232333,9.791359186172485,11.718263387680054,11.993368101119996,0.7359728149201833,163227,0,0,232.28762578964233,90.44083844487069,213824,0.0,0,0,0,0.044322382836114796,0.1314537525177002,19,28
56,1773277825.7555678,1773277855.7555678,38,43,28,50,14,13,37,38,28,10,1.6666666666666667,62380.46666666667,263.03333333333336,11.951182324310828,12.17784571647644,15.627303504943846,16.031096420288087,0.9279359430604982,162543,0,0,626.6319150924683,74.21267839125645,134784,0.0,0,0,0,0.05347036180042085,0.10082173347473145,10,28
57,1773277855.7555678,1773277885.7555678,34,47,28,55,24,24,31,34,27,7,1.8333333333333333,64437.7,249.9,3.5908698728007655,3.7794458866119385,5.497768521308899,5.773847007751464,0.8784244873621095,162846,0,0,396.9836618900299,83.66322379053375,234880,0.0,0,0,0,0.04778274536132812,0.09604907035827637,6,28
58,1773277885.7555678,1773277915.7555678,31,50,27,52,25,25,27,31,24,7,1.7333333333333334,60556.46666666667,257.1666666666667,4.274609845260094,3.8636720180511475,8.155317020416259,8.197086277008056,0.9078316650218525,161527,0,0,356.7054374217987,85.32076389210705,167360,0.0,0,0,0,0.0456742169905682,0.09964323043823242,7,24
59,1773277915.7555678,1773277945.7555678,44,37,20,35,13,13,22,44,35,9,1.1666666666666667,45153.36666666667,199.56666666666666,4.965023469924927,5.112726926803589,6.580619561672211,7.256702182292937,0.9001181753722525,157266,0,0,285.2050669193268,88.26316597039808,135232,0.0,0,0,0,0.08821739753087361,1.203587293624878,15,29
60,1773277945.7555678,1773277975.7555678,50,31,15,35,4,4,31,50,37,13,1.1666666666666667,42014.1,163.46666666666667,9.667452065149943,8.903449773788452,14.20981068611145,14.76240891456604,0.8396322259473737,160385,0,0,321.69119238853455,86.7616793255747,202048,0.0,0,0,0,0.045605103174845375,0.09877395629882812,18,32
61,1773277975.7555678,1773278005.7555678,40,41,25,48,12,12,36,40,26,14,1.6,55676.4,287.03333333333336,12.220573415756226,12.372665882110596,14.668353414535522,14.717992200851441,0.9610150649748918,156433,0,0,534.9579474925995,77.98526965051032,65088,0.0,0,0,0,0.04667198657989502,0.11487627029418945,14,26
62,1773278005.7555678,1773278035.7555678,39,42,28,44,16,16,28,39,27,12,1.4666666666666666,61822.6,206.36666666666667,8.921278139640545,9.212041139602661,12.143141269683838,12.433990459442139,0.8855209556031209,156366,0,0,539.7242558002472,77.78912527570999,212224,0.0,0,0,0,0.05112760331895616,0.12343645095825195,10,29
63,1773278035.7555678,1773278065.7555678,46,35,20,40,13,13,27,46,34,12,1.3333333333333333,40091.86666666667,173.96666666666667,8.404937958717346,8.854825139045715,9.691522145271302,9.73789110660553,0.8951179257839535,158095,0,0,339.5137560367584,86.02824049231447,126080,0.0,0,0,0,0.050677147317439955,0.09985971450805664,16,30
64,1773278065.7555678,1773278095.7555678,40,41,25,47,10,10,37,40,31,9,1.5666666666666667,60827.86666666667,274.06666666666666,12.16932162284851,12.74983835220337,14.982978773117065,15.234287939071654,0.9178245614035088,155897,0,0,571.1284790039062,76.49677041136188,149888,0.0,0,0,0,0.05399380079129847,0.10160255432128906,8,32
65,1773278095.7555678,1773278125.7555678,46,35,17,39,12,12,27,46,33,13,1.3,41239.833333333336,163.26666666666668,8.58032403272741,9.921996355056763,12.634535694122313,13.383319263458251,0.832643345063134,155205,0,0,329.73367047309875,86.43071314925518,206976,0.0,0,0,0,0.04831578466627333,0.1428978443145752,18,28
66,1773278125.7555678,1773278155.7555678,40,41,19,42,4,4,38,40,32,8,1.4,45443.96666666667,185.2,11.8622769431064,12.280659437179565,14.25258901119232,14.543701128959656,0.8978537547550838,150808,0,0,510.08758783340454,79.00874124142369,139200,0.0,0,0,0,0.16425378258163864,2.3886945247650146,8,32
67,1773278155.7555678,1773278185.7555678,45,36,14,38,10,10,28,45,33,12,1.2666666666666666,36980.066666666666,176.26666666666668,8.914615409714836,8.755086183547974,9.746754765510559,9.795114731788635,0.9167243767313019,151150,0,0,255.33663487434387,89.49231955249614,92352,0.0,0,0,0,0.05271598425778476,0.09828901290893555,17,28
68,1773278185.7555678,1773278215.7555678,43,38,19,40,5,5,35,43,33,10,1.3333333333333333,43655.0,201.53333333333333,8.907965082871286,8.500794410705566,10.880111479759215,11.180469279289246,0.9339525788315816,151992,0,0,458.5799584388733,81.12839677206283,86464,0.0,0,0,0,0.04646014539819015,0.09873485565185547,15,28
69,1773278215.7555678,1773278245.7555678,49,32,17,35,5,5,30,49,36,13,1.1666666666666667,43331.1,161.86666666666667,12.125094217412611,11.512084245681763,15.725512409210205,16.109389667510985,0.9392820209779879,152878,0,0,409.4607803821564,83.1497621241911,78912,0.0,0,0,0,0.06062798965268019,0.09826421737670898,17,32
70,1773278245.7555678,1773278275.7555678,40,41,18,44,7,7,37,40,28,12,1.4666666666666666,48213.5,243.96666666666667,12.781224940952502,13.058745384216309,14.646466326713561,14.680951895713806,0.8996193679737984,151053,0,0,408.1601173877716,83.20328735029746,145152,0.0,0,0,0,0.0459254264831543,0.0965883731842041,9,31
71,1773278275.7555678,1773278305.7555678,40,41,12,35,7,7,28,40,28,12,1.1666666666666667,28956.866666666665,216.63333333333333,8.045074919859568,7.752806067466736,10.73176201581955,10.834805505275726,0.9376520008843687,150578,0,0,228.08823013305664,90.61365308094416,54144,0.0,0,0,0,0.04556527818952288,0.09147930145263672,11,29
72,1773278305.7555678,1773278335.7555678,38,43,12,30,6,6,24,38,22,16,1.0,23986.866666666665,161.6,11.671759009361267,11.43307101726532,14.732080626487733,14.754478297233582,0.9022154995996086,148670,0,0,246.89134192466736,89.83986247223591,70336,0.0,0,0,0,0.047620510232859646,0.102294921875,14,24
73,1773278335.7555678,1773278365.7555678,39,42,23,39,9,9,30,39,31,8,1.3,51287.96666666667,251.3,8.869821755782418,9.060024976730347,10.48828854560852,10.682092251777648,0.903957388373351,148380,0,0,421.5395658016205,82.65269276536542,147712,0.0,0,0,0,0.0853180706501007,1.5092651844024658,9,30
74,1773278365.7555678,1773278395.7555678,33,48,20,44,13,13,31,33,25,8,1.4666666666666666,52757.433333333334,276.6666666666667,7.15928240255876,7.153930902481079,9.1428959608078,9.216562604904174,0.9426375404530745,149466,0,0,372.3471574783325,84.6770717087106,90752,0.0,0,0,0,0.04664778709411621,0.09379386901855469,6,27
75,1773278395.7555678,1773278425.7555678,37,44,17,35,13,13,22,37,26,11,1.1666666666666667,40930.26666666667,157.83333333333334,6.740600501789766,7.006941556930542,8.943188095092774,9.176211624145507,0.8620150187734669,148944,0,0,279.0003526210785,88.51850400736303,169344,0.0,0,0,0,0.053040051460266115,0.09984827041625977,8,29
76,1773278425.7555678,1773278455.7555678,35,46,23,48,17,17,31,35,29,6,1.6,55730.03333333333,258.1333333333333,4.05078355125759,4.016466856002808,6.608348536491394,7.4463778877258315,0.8783224818077365,148179,0,0,368.08906984329224,84.85230165253941,203328,0.0,0,0,0,0.047622650227648146,0.09605550765991211,8,27
77,1773278455.7555678,1773278485.7555678,28,53,21,43,15,15,28,28,21,7,1.4333333333333333,51769.03333333333,222.8,5.498768339986387,5.82527494430542,7.6827751159667965,7.797490820884705,0.8483261873350924,148348,0,0,357.5235641002655,85.28709612756109,235456,0.0,0,0,0,0.053768112852766704,0.0995943546295166,0,28
78,1773278485.7555678,1773278515.7555678,37,44,17,39,17,16,23,37,32,5,1.3,38628.13333333333,201.13333333333333,3.2609596252441406,3.508981466293335,5.2549951553344725,5.678158149719239,0.8094922371401735,151644,0,0,292.6651768684387,87.9561655609696,220672,0.0,0,0,0,0.04176494598388672,0.10084152221679688,8,29
79,1773278515.7555678,1773278545.7555678,40,41,18,42,12,12,30,40,32,8,1.4,43885.0,200.9,6.248839033974542,6.216860055923462,7.977828276157379,8.064948704242706,0.9439770461508534,152249,0,0,284.3287606239319,88.2992279578629,73728,0.0,0,0,0,0.06087537787177346,0.09961509704589844,10,30
80,1773278545.7555678,1773278575.7555678,35,46,22,46,17,17,29,35,24,11,1.5333333333333334,60004.76666666667,276.2,6.589682112137477,6.668320894241333,9.286860489845274,9.744590587615967,0.9765977878152008,152179,0,0,350.53275775909424,85.57478363131298,42112,0.0,0,0,0,0.1464578291264976,1.92014479637146,8,27
81,1773278575.7555678,1773278605.7555678,43,38,18,38,12,12,26,43,34,9,1.2666666666666666,47005.4,227.63333333333333,9.242092649141947,8.76677119731903,12.157503366470337,12.533707094192504,0.8857155830003632,152555,0,0,336.8728256225586,86.1369207562733,161088,0.0,0,0,0,0.051581289457238236,0.09624648094177246,12,31
82,1773278605.7555678,1773278635.7555678,43,38,24,48,15,15,33,43,33,10,1.6,67774.6,266.96666666666664,7.304658257044279,7.404487729072571,9.571477949619293,9.595929086208344,0.9698954528278121,151465,0,0,416.7618353366852,82.84930718779073,61184,0.0,0,0,0,0.04675523440043131,0.09235382080078125,12,31
