period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
15,1773216584.186145,1773216614.186145,31,46,28,65,31,31,34,31,27,4,2.1666666666666665,33945.666666666664,416.6333333333333,1.1396600935194228,0.6240161657333374,5.095812082290649,6.018882215023039,0.709027996225228,63384,6,0,315.29222297668457,86.35098601832534,1184000,77.20679812961156,0,0,0,0.05614174234456029,0.30350208282470703,2,29
16,1773216614.186145,1773216644.186145,30,49,27,54,27,27,27,30,26,4,1.8,33017.7,311.8,1.3481012952738796,0.8690199851989746,3.3302008152008056,3.6447405147552487,0.7230341438178997,66627,2,0,333.7023470401764,85.91973219239762,1096448,73.03797409452241,0,0,0,0.03764836743192853,0.10053825378417969,5,25
17,1773216644.186145,1773216674.186145,34,47,16,35,13,13,22,34,26,8,1.1666666666666667,18790.566666666666,174.6,2.04064660913804,2.1450841426849365,3.2386534214019767,3.8935728549957274,0.8287889116109975,67565,2,0,293.30835032463074,87.9296975175049,385792,59.18706781723919,0,0,0,0.04540296089954865,0.10146021842956543,1,33
18,1773216674.186145,1773216704.186145,23,61,25,58,31,31,27,23,16,7,1.9333333333333333,44534.73333333333,309.5,1.7116258069872856,1.7692753076553345,3.5072369933128353,3.8403968358039857,0.8216597152308356,73908,3,0,361.7716326713562,85.64398283050174,952320,65.76748386025429,0,0,0,0.052327247376137594,0.1510477066040039,1,22
19,1773216704.186145,1773216734.186145,49,41,16,30,16,16,14,49,40,9,1.0,22523.033333333333,101.9,2.1345364451408386,2.280263900756836,3.943197250366211,4.031332206726074,0.8117535545023696,76331,6,0,309.6149671077728,88.5327789960084,508416,57.30927109718322,0,0,0,0.06841301066534859,0.30712389945983887,2,47
20,1773216734.186145,1773216764.186145,54,42,17,56,19,19,37,54,42,12,1.8666666666666667,22351.233333333334,246.46666666666667,2.2097885966300965,2.721550226211548,3.967493712902069,4.078114259243011,0.8186681952804051,78697,6,0,213.15821075439453,92.59867323769464,485888,55.804228067398064,0,0,0,0.05884180694329934,0.3056678771972656,8,46
21,1773216764.186145,1773216794.186145,60,39,2,22,0,0,22,60,28,32,0.7333333333333333,4965.966666666666,68.56666666666666,5.95881199836731,5.95881199836731,6.059530663490295,6.06848343372345,0.8324022346368715,78994,3,0,39.62505054473877,98.66582321398187,99840,0.0,0,0,1068,3.709003278187343,6.221609354019165,11,49
22,1773216794.186145,1773216824.186145,60,39,5,36,0,0,36,60,36,24,1.2,5603.1,117.03333333333333,9.234845113754272,9.794146299362183,11.153621530532837,11.300678987503051,0.7350362180709111,81700,0,0,121.43260860443115,95.91135997964878,177920,0.0,0,0,200,0.5100427071253458,4.553192615509033,17,43
23,1773216824.186145,1773216854.186145,60,39,3,27,1,1,26,60,26,34,0.9,3724.5666666666666,88.5,14.932163317998251,15.344950199127197,16.02898516654968,16.089788274765013,0.8715596330275229,84054,0,0,81.83985710144043,97.24444925584376,57344,0.0,0,0,1359,4.239419062932332,7.776962757110596,6,54
24,1773216854.186145,1773216884.186145,60,39,6,29,1,1,28,60,28,32,0.9666666666666667,8623.133333333333,83.86666666666666,11.392530997594198,10.807830929756165,14.933501362800598,15.212767243385315,0.9955445544554455,87767,0,0,159.2570128440857,94.63781101535065,4608,0.0,0,0,2916,8.071425150180685,15.682915449142456,17,43
25,1773216884.186145,1773216914.186145,60,39,5,27,0,0,27,60,27,33,0.9,5071.133333333333,105.83333333333333,22.41208448410034,22.495580434799194,22.8734703540802,22.911199769973756,0.8113684210526316,88476,0,0,158.8638243675232,94.65104968459518,114688,0.0,0,0,3438,14.431046554020472,18.54499053955078,18,42
26,1773216914.186145,1773216944.186145,60,39,3,24,0,0,24,60,24,36,0.8,4913.666666666667,100.6,25.944374084472656,25.98788809776306,26.088319659233093,26.09724690914154,0.658123370981755,85565,0,0,109.1468756198883,96.32502102289938,201472,0.0,0,0,2638,10.95447384317716,14.82438611984253,17,43
27,1773216944.186145,1773216974.186145,60,39,4,26,0,0,26,60,26,34,0.8666666666666667,2129.866666666667,107.43333333333334,15.778978288173676,16.243677616119385,16.610226106643676,16.641635789871216,0.8896690070210632,86112,0,0,137.05844616889954,95.38523750273066,28160,0.0,0,0,3214,9.429185289603014,12.0017569065094,14,46
28,1773216974.186145,1773217004.186145,60,39,3,30,0,0,30,60,30,30,1.0,4612.066666666667,130.4,13.559848546981812,13.210504531860352,14.275867652893066,14.370566596984863,0.9990740740740741,84689,0,0,77.73536276817322,97.38264771824332,512,0.0,0,0,3162,12.45925641854604,17.019864082336426,9,51
29,1773217004.186145,1773217034.186145,60,39,3,30,0,0,30,60,30,30,1.0,4362.133333333333,72.73333333333333,10.028217554092407,9.367355823516846,11.497143721580505,11.686458201408387,0.9970631424375918,85487,0,0,75.6718156337738,97.45212741973826,1536,0.0,0,0,2361,7.157357978820801,10.133168697357178,12,48
30,1773217034.186145,1773217064.186145,60,39,5,28,0,0,28,60,28,32,0.9333333333333333,7388.733333333334,85.06666666666666,13.598658752441406,13.297417402267456,14.294452619552612,14.390897932052612,0.9982663969950881,88380,0,0,145.5011692047119,95.10097073384809,1536,0.0,0,0,3540,11.437207928725652,14.480294227600098,8,52
31,1773217064.186145,1773217094.186145,60,39,3,29,1,1,28,60,28,32,0.9666666666666667,5922.2,60.166666666666664,12.500425895055136,12.435997247695923,16.20431294441223,16.539274339675902,1.0,87577,0,0,88.80645537376404,97.00988365744902,0,0.0,0,0,3469,11.685644527961468,14.382922649383545,8,52
32,1773217094.186145,1773217124.186145,59,40,11,43,7,6,37,59,36,23,1.4333333333333333,17397.666666666668,175.0,5.148844328793612,5.265913486480713,7.617777347564697,7.917417430877686,0.8901840490797546,89492,0,0,232.88942861557007,92.15860509711885,229120,0.0,0,0,1937,5.675923441731652,13.204982995986938,15,44
