request_id,phase_id,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl,prefill_complete_time,token_timestamps,tokens_per_chunk
P1_c2_r32,SUSTAINED_P1,95,64000,60672,3328,1,0.5449025630950928,0.5449025630950928,0.0005986690521240234,0.545508623123169,1766196249.3253741,1766196249.8708827,2,0.0,1766196249.8702767,[1766196249.8702803],[1]
P1_c2_r33,SUSTAINED_P1,95,64000,60672,3328,1,0.5430343151092529,0.5430343151092529,0.0005352497100830078,0.5435740947723389,1766196249.6186836,1766196250.1622577,2,0.0,1766196250.161718,[1766196250.1617196],[1]
P1_c2_r34,SUSTAINED_P1,95,64000,60672,3328,1,0.5419597625732422,0.5419597625732422,0.0005724430084228516,0.5425374507904053,1766196249.915238,1766196250.4577754,2,0.0,1766196250.4571977,[1766196250.457199],[1]
P1_c2_r35,SUSTAINED_P1,95,64000,60672,3328,1,0.5426149368286133,0.5426149368286133,0.0005397796630859375,0.5431597232818604,1766196250.205496,1766196250.7486558,2,0.0,1766196250.748111,[1766196250.7481124],[1]
P1_c2_r36,SUSTAINED_P1,95,64000,60672,3328,1,0.5409059524536133,0.5409059524536133,0.0005536079406738281,0.5414645671844482,1766196250.5015402,1766196251.0430048,2,0.0,1766196251.0424461,[1766196251.0424476],[1]
P1_c2_r37,SUSTAINED_P1,95,64000,60672,3328,1,0.5471184253692627,0.5471184253692627,0.0006704330444335938,0.5477938652038574,1766196250.7916021,1766196251.339396,2,0.0,1766196251.3387206,[1766196251.338722],[1]
P1_c2_r38,SUSTAINED_P1,95,64000,60672,3328,1,0.5760791301727295,0.5760791301727295,0.0005550384521484375,0.5766420364379883,1766196251.087942,1766196251.664584,2,0.0,1766196251.664021,[1766196251.6640253],[1]
P1_c2_r39,SUSTAINED_P1,95,64000,60672,3328,1,0.5708637237548828,0.5708637237548828,0.0005671977996826172,0.5714354515075684,1766196251.3832335,1766196251.954669,2,0.0,1766196251.9540973,[1766196251.9540987],[1]
P1_c2_r40,SUSTAINED_P1,95,64000,60672,3328,1,0.5384557247161865,0.5384557247161865,0.000560760498046875,0.5390207767486572,1766196251.708181,1766196252.2472017,2,0.0,1766196252.2466366,[1766196252.246638],[1]
P1_c2_r41,SUSTAINED_P1,95,64000,60672,3328,1,0.5454699993133545,0.5454699993133545,0.0005676746368408203,0.5460419654846191,1766196251.9983008,1766196252.5443428,2,0.0,1766196252.5437708,[1766196252.543772],[1]
P1_c2_r42,SUSTAINED_P1,95,64000,60672,3328,1,0.546863317489624,0.546863317489624,0.0005326271057128906,0.5473995208740234,1766196252.2908127,1766196252.8382123,2,0.0,1766196252.837676,[1766196252.837677],[1]
P1_c2_r43,SUSTAINED_P1,95,64000,60672,3328,1,0.5515007972717285,0.5515007972717285,0.0005440711975097656,0.5520493984222412,1766196252.5879269,1766196253.1399763,2,0.0,1766196253.1394277,[1766196253.1394289],[1]
P1_c2_r44,SUSTAINED_P1,95,64000,60672,3328,1,0.5483853816986084,0.5483853816986084,0.0006320476531982422,0.5490224361419678,1766196252.886633,1766196253.4356554,2,0.0,1766196253.4350183,[1766196253.43502],[1]
P1_c2_r45,SUSTAINED_P1,95,64000,60672,3328,1,0.5446600914001465,0.5446600914001465,0.0005359649658203125,0.5452005863189697,1766196253.1821525,1766196253.727353,2,0.0,1766196253.7268126,[1766196253.7268138],[1]
P1_c2_r46,SUSTAINED_P1,95,64000,60672,3328,1,0.54068922996521,0.54068922996521,0.0005805492401123047,0.5412747859954834,1766196253.4792213,1766196254.0204961,2,0.0,1766196254.0199106,[1766196254.019912],[1]
P1_c2_r47,SUSTAINED_P1,95,64000,60672,3328,1,0.5405750274658203,0.5405750274658203,0.000530242919921875,0.5411102771759033,1766196253.7702997,1766196254.31141,2,0.0,1766196254.3108747,[1766196254.3108761],[1]
P1_c2_r48,SUSTAINED_P1,95,64000,60672,3328,1,0.5410947799682617,0.5410947799682617,0.0005497932434082031,0.541649341583252,1766196254.064196,1766196254.6058455,2,0.0,1766196254.605291,[1766196254.605292],[1]
P1_c2_r49,SUSTAINED_P1,95,64000,60672,3328,1,0.52294921875,0.52294921875,0.0005695819854736328,0.5235235691070557,1766196254.3730373,1766196254.896561,2,0.0,1766196254.8959866,[1766196254.8959882],[1]
P1_c2_r50,SUSTAINED_P1,95,64000,60672,3328,1,0.538914680480957,0.538914680480957,0.0005180835723876953,0.5394372940063477,1766196254.6483428,1766196255.1877801,2,0.0,1766196255.1872575,[1766196255.1872587],[1]
P1_c2_r51,SUSTAINED_P1,95,64000,60672,3328,1,0.5393731594085693,0.5393731594085693,0.0005750656127929688,0.5399532318115234,1766196254.9402485,1766196255.4802017,2,0.0,1766196255.4796216,[1766196255.4796233],[1]
P1_c2_r52,SUSTAINED_P1,95,64000,60672,3328,1,0.5448057651519775,0.5448057651519775,0.0005278587341308594,0.5453379154205322,1766196255.2300882,1766196255.7754261,2,0.0,1766196255.774894,[1766196255.7748952],[1]
P1_c2_r53,SUSTAINED_P1,95,64000,60672,3328,1,0.5456581115722656,0.5456581115722656,0.0005738735198974609,0.5462369918823242,1766196255.5239363,1766196256.0701733,2,0.0,1766196256.0695944,[1766196256.0695956],[1]
P1_c2_r54,SUSTAINED_P1,95,64000,60672,3328,1,0.547046422958374,0.547046422958374,0.0005869865417480469,0.5476384162902832,1766196255.8178113,1766196256.3654497,2,0.0,1766196256.3648577,[1766196256.3648589],[1]
P1_c2_r55,SUSTAINED_P1,95,64000,60672,3328,1,0.5409862995147705,0.5409862995147705,0.00052642822265625,0.5415170192718506,1766196256.1138406,1766196256.6553576,2,0.0,1766196256.6548269,[1766196256.6548283],[1]
P1_c2_r56,SUSTAINED_P1,95,64000,60672,3328,1,0.5383849143981934,0.5383849143981934,0.0005829334259033203,0.5389726161956787,1766196256.4090707,1766196256.9480433,2,0.0,1766196256.9474556,[1766196256.947457],[1]
P1_c2_r57,SUSTAINED_P1,95,64000,60672,3328,1,0.5413110256195068,0.5413110256195068,0.000530242919921875,0.5418460369110107,1766196256.6975014,1766196257.2393475,2,0.0,1766196257.2388124,[1766196257.2388136],[1]
P1_c2_r58,SUSTAINED_P1,95,64000,60672,3328,1,0.5754806995391846,0.5754806995391846,0.0005695819854736328,0.576054573059082,1766196256.9917364,1766196257.567791,2,0.0,1766196257.567217,[1766196257.5672185],[1]
P1_c2_r59,SUSTAINED_P1,95,64000,60672,3328,1,0.5774264335632324,0.5774264335632324,0.0006351470947265625,0.5780661106109619,1766196257.2825272,1766196257.8605933,2,0.0,1766196257.8599536,[1766196257.8599546],[1]
P1_c2_r60,SUSTAINED_P1,95,64000,60672,3328,1,0.5473780632019043,0.5473780632019043,0.0005466938018798828,0.5479292869567871,1766196257.611613,1766196258.1595423,2,0.0,1766196258.158991,[1766196258.1589923],[1]
P1_c2_r61,SUSTAINED_P1,95,64000,60672,3328,1,0.5449228286743164,0.5449228286743164,0.0005779266357421875,0.5455060005187988,1766196257.9070423,1766196258.4525483,2,0.0,1766196258.451965,[1766196258.451967],[1]
P1_c2_r62,SUSTAINED_P1,95,64000,60672,3328,1,0.5497400760650635,0.5497400760650635,0.000579833984375,0.5503246784210205,1766196258.2012527,1766196258.7515774,2,0.0,1766196258.7509928,[1766196258.750994],[1]
P1_c2_r63,SUSTAINED_P1,95,64000,60672,3328,1,0.5395750999450684,0.5395750999450684,0.0005769729614257812,0.5401594638824463,1766196258.5047348,1766196259.0448942,2,0.0,1766196259.0443099,[1766196259.0443137],[1]
P1_c2_r64,SUSTAINED_P1,95,64000,60672,3328,1,0.5444025993347168,0.5444025993347168,0.0006966590881347656,0.5451042652130127,1766196258.7969656,1766196259.3420699,2,0.0,1766196259.3413682,[1766196259.3413696],[1]
P1_c2_r65,SUSTAINED_P1,95,64000,60672,3328,1,0.5452964305877686,0.5452964305877686,0.0005700588226318359,0.5458712577819824,1766196259.089163,1766196259.6350343,2,0.0,1766196259.6344595,[1766196259.634461],[1]
P1_c2_r66,SUSTAINED_P1,95,64000,60672,3328,1,0.5407147407531738,0.5407147407531738,0.0005710124969482422,0.541290283203125,1766196259.3867745,1766196259.9280648,2,0.0,1766196259.9274893,[1766196259.9274907],[1]
P1_c2_r67,SUSTAINED_P1,95,64000,60672,3328,1,0.5405104160308838,0.5405104160308838,0.000522613525390625,0.5410377979278564,1766196259.6784322,1766196260.21947,2,0.0,1766196260.2189426,[1766196260.2189443],[1]
P1_c2_r68,SUSTAINED_P1,95,64000,60672,3328,1,0.5391817092895508,0.5391817092895508,0.0005574226379394531,0.5397436618804932,1766196259.9720664,1766196260.51181,2,0.0,1766196260.511248,[1766196260.5112493],[1]
P1_c2_r69,SUSTAINED_P1,95,64000,60672,3328,1,0.5411665439605713,0.5411665439605713,0.0005340576171875,0.5417051315307617,1766196260.2621617,1766196260.8038669,2,0.0,1766196260.8033283,[1766196260.8033295],[1]
P1_c2_r70,SUSTAINED_P1,95,64000,60672,3328,1,0.5440502166748047,0.5440502166748047,0.0005826950073242188,0.5446376800537109,1766196260.5561876,1766196261.1008253,2,0.0,1766196261.1002378,[1766196261.1002388],[1]
P1_c2_r71,SUSTAINED_P1,95,64000,60672,3328,1,0.5513272285461426,0.5513272285461426,0.0005810260772705078,0.551912784576416,1766196260.847036,1766196261.3989487,2,0.0,1766196261.398363,[1766196261.398364],[1]
P1_c2_r72,SUSTAINED_P1,95,64000,60672,3328,1,0.5461521148681641,0.5461521148681641,0.0005142688751220703,0.5466709136962891,1766196261.1445587,1766196261.6912296,2,0.0,1766196261.6907108,[1766196261.6907122],[1]
P1_c2_r73,SUSTAINED_P1,95,64000,60672,3328,1,0.5394775867462158,0.5394775867462158,0.0005762577056884766,0.5400588512420654,1766196261.4428866,1766196261.9829454,2,0.0,1766196261.9823642,[1766196261.9823658],[1]
P1_c2_r74,SUSTAINED_P1,95,64000,60672,3328,1,0.5420732498168945,0.5420732498168945,0.0005314350128173828,0.542609453201294,1766196261.733973,1766196262.2765825,2,0.0,1766196262.2760463,[1766196262.2760477],[1]
P1_c2_r75,SUSTAINED_P1,95,64000,60672,3328,1,0.544832706451416,0.544832706451416,0.0006387233734130859,0.545475959777832,1766196262.0267336,1766196262.5722096,2,0.0,1766196262.5715663,[1766196262.5715675],[1]
P1_c2_r76,SUSTAINED_P1,95,64000,60672,3328,1,0.5473771095275879,0.5473771095275879,0.0005714893341064453,0.5479538440704346,1766196262.3195064,1766196262.8674603,2,0.0,1766196262.8668835,[1766196262.8668852],[1]
P1_c2_r77,SUSTAINED_P1,95,64000,60672,3328,1,0.5462901592254639,0.5462901592254639,0.0005488395690917969,0.5468442440032959,1766196262.6162064,1766196263.1630507,2,0.0,1766196263.1624966,[1766196263.1624982],[1]
P1_c2_r78,SUSTAINED_P1,95,64000,60672,3328,1,0.5686917304992676,0.5686917304992676,0.0005981922149658203,0.5692954063415527,1766196262.9201584,1766196263.4894538,2,0.0,1766196263.48885,[1766196263.4888523],[1]
P1_c2_r79,SUSTAINED_P1,95,64000,60672,3328,1,0.5732855796813965,0.5732855796813965,0.0005347728729248047,0.5738255977630615,1766196263.206408,1766196263.7802336,2,0.0,1766196263.7796936,[1766196263.7796953],[1]
P1_c2_r80,SUSTAINED_P1,95,64000,60672,3328,1,0.5422463417053223,0.5422463417053223,0.0005626678466796875,0.5428135395050049,1766196263.5333195,1766196264.076133,2,0.0,1766196264.0755658,[1766196264.075567],[1]
P1_c2_r81,SUSTAINED_P1,95,64000,60672,3328,1,0.547544002532959,0.547544002532959,0.0005750656127929688,0.5481240749359131,1766196263.823187,1766196264.3713112,2,0.0,1766196264.370731,[1766196264.3707325],[1]
P1_c2_r82,SUSTAINED_P1,95,64000,60672,3328,1,0.5460364818572998,0.5460364818572998,0.0005249977111816406,0.5465662479400635,1766196264.119903,1766196264.6664693,2,0.0,1766196264.6659396,[1766196264.6659408],[1]
P1_c2_r83,SUSTAINED_P1,95,64000,60672,3328,1,0.5415904521942139,0.5415904521942139,0.0005695819854736328,0.5421645641326904,1766196264.415509,1766196264.9576735,2,0.0,1766196264.9570994,[1766196264.9571006],[1]
P1_c2_r84,SUSTAINED_P1,95,64000,60672,3328,1,0.5424151420593262,0.5424151420593262,0.0005376338958740234,0.5429577827453613,1766196264.7089999,1766196265.2519577,2,0.0,1766196265.251415,[1766196265.2514167],[1]
P1_c2_r85,SUSTAINED_P1,95,64000,60672,3328,1,0.5443334579467773,0.5443334579467773,0.0005695819854736328,0.5449080467224121,1766196265.001407,1766196265.546315,2,0.0,1766196265.5457404,[1766196265.5457418],[1]
P1_c2_r86,SUSTAINED_P1,95,64000,60672,3328,1,0.5461180210113525,0.5461180210113525,0.0007386207580566406,0.5468618869781494,1766196265.294842,1766196265.841704,2,0.0,1766196265.84096,[1766196265.840962],[1]
P1_c2_r87,SUSTAINED_P1,95,64000,60672,3328,1,0.5430002212524414,0.5430002212524414,0.0005557537078857422,0.5435664653778076,1766196265.5941477,1766196266.1377141,2,0.0,1766196266.137148,[1766196266.1371548],[1]
P1_c2_r88,SUSTAINED_P1,95,64000,60672,3328,1,0.5359251499176025,0.5359251499176025,0.0005848407745361328,0.5365157127380371,1766196265.8938205,1766196266.4303362,2,0.0,1766196266.4297457,[1766196266.4297478],[1]
P1_c2_r89,SUSTAINED_P1,95,64000,60672,3328,1,0.5409023761749268,0.5409023761749268,0.000518798828125,0.5414257049560547,1766196266.1804972,1766196266.7219229,2,0.0,1766196266.7213995,[1766196266.7214007],[1]
P1_c2_r90,SUSTAINED_P1,95,64000,60672,3328,1,0.5379247665405273,0.5379247665405273,0.0005795955657958984,0.5385098457336426,1766196266.4743662,1766196267.012876,2,0.0,1766196267.012291,[1766196267.0122926],[1]
P1_c2_r91,SUSTAINED_P1,95,64000,60672,3328,1,0.5381643772125244,0.5381643772125244,0.0005507469177246094,0.538719892501831,1766196266.7649212,1766196267.303641,2,0.0,1766196267.3030856,[1766196267.303087],[1]
P1_c2_r92,SUSTAINED_P1,95,64000,60672,3328,1,0.544154167175293,0.544154167175293,0.0005507469177246094,0.5447092056274414,1766196267.0574152,1766196267.6021245,2,0.0,1766196267.6015694,[1766196267.6015706],[1]
P1_c2_r93,SUSTAINED_P1,95,64000,60672,3328,1,0.5450870990753174,0.5450870990753174,0.0005986690521240234,0.5456922054290771,1766196267.3498855,1766196267.8955777,2,0.0,1766196267.8949726,[1766196267.8949757],[1]
P1_c2_r94,SUSTAINED_P1,95,64000,60672,3328,1,0.5460395812988281,0.5460395812988281,0.0005345344543457031,0.546579122543335,1766196267.64616,1766196268.192739,2,0.0,1766196268.1921995,[1766196268.192201],[1]
P1_c2_r95,SUSTAINED_P1,95,64000,60672,3328,1,0.5453653335571289,0.5453653335571289,0.0005965232849121094,0.545966386795044,1766196267.9392855,1766196268.485252,2,0.0,1766196268.4846509,[1766196268.484652],[1]
P1_c2_r96,SUSTAINED_P1,95,64000,60672,3328,1,0.5412766933441162,0.5412766933441162,0.0005481243133544922,0.5418293476104736,1766196268.236011,1766196268.7778404,2,0.0,1766196268.7772877,[1766196268.777289],[1]
P1_c2_r97,SUSTAINED_P1,95,64000,60672,3328,1,0.5432705879211426,0.5432705879211426,0.0006430149078369141,0.5439186096191406,1766196268.528819,1766196269.0727377,2,0.0,1766196269.0720897,[1766196269.072091],[1]
P1_c2_r98,SUSTAINED_P1,95,64000,60672,3328,1,0.5747685432434082,0.5747685432434082,0.0005791187286376953,0.5753524303436279,1766196268.8209445,1766196269.396297,2,0.0,1766196269.395713,[1766196269.3957145],[1]
P1_c2_r99,SUSTAINED_P1,95,64000,60672,3328,1,0.5706143379211426,0.5706143379211426,0.0005290508270263672,0.5711486339569092,1766196269.1163986,1766196269.6875472,2,0.0,1766196269.687013,[1766196269.6870148],[1]
P1_c2_r100,SUSTAINED_P1,95,64000,60672,3328,1,0.5406820774078369,0.5406820774078369,0.0005681514739990234,0.5412545204162598,1766196269.4406147,1766196269.9818692,2,0.0,1766196269.9812968,[1766196269.9812977],[1]
P1_c2_r101,SUSTAINED_P1,95,64000,60672,3328,1,0.5456986427307129,0.5456986427307129,0.0004017353057861328,0.5461041927337646,1766196269.730158,1766196270.2762623,2,0.0,1766196270.2758567,[1766196270.275858],[1]
P2_c22_r0,SUSTAINED_P2,95,64000,60672,3328,1,0.5077328681945801,0.5077328681945801,0.0008170604705810547,0.5085563659667969,1766196270.3320935,1766196270.8406498,22,0.0,1766196270.8398263,[1766196270.839829],[1]
P2_c22_r2,SUSTAINED_P2,95,64000,60672,3328,1,1.0934455394744873,1.0934455394744873,0.0011818408966064453,1.0946314334869385,1766196270.4353528,1766196271.5299842,22,0.0,1766196271.5287983,[1766196271.5287993],[1]
P2_c22_r1,SUSTAINED_P2,95,64000,60672,3328,1,1.1429076194763184,1.1429076194763184,0.0004553794860839844,1.143367052078247,1766196270.3867393,1766196271.5301063,22,0.0,1766196271.5296469,[1766196271.5296478],[1]
P2_c22_r3,SUSTAINED_P2,95,64000,60672,3328,1,1.7368748188018799,1.7368748188018799,0.000637054443359375,1.737516164779663,1766196270.483319,1766196272.2208352,22,0.0,1766196272.2201939,[1766196272.2201946],[1]
P2_c22_r4,SUSTAINED_P2,95,64000,60672,3328,1,1.6890208721160889,1.6890208721160889,0.04521465301513672,1.7342455387115479,1766196270.532144,1766196272.2663896,22,0.0,1766196272.221165,[1766196272.2211661],[1]
P2_c22_r6,SUSTAINED_P2,95,64000,60672,3328,1,2.2893521785736084,2.2893521785736084,0.00063323974609375,2.289989948272705,1766196270.6303678,1766196272.9203577,22,0.0,1766196272.91972,[1766196272.919721],[1]
P2_c22_r5,SUSTAINED_P2,95,64000,60672,3328,1,2.3390302658081055,2.3390302658081055,0.04454755783081055,2.383584976196289,1766196270.5816503,1766196272.9652352,22,0.0,1766196272.9206805,[1766196272.9206817],[1]
P2_c22_r7,SUSTAINED_P2,95,64000,60672,3328,1,2.2404770851135254,2.2404770851135254,0.04408669471740723,2.2845685482025146,1766196270.6807375,1766196272.965306,22,0.0,1766196272.9212146,[1766196272.921216],[1]
P2_c22_r9,SUSTAINED_P2,95,64000,60672,3328,1,2.759474277496338,2.759474277496338,0.0004718303680419922,2.7599494457244873,1766196270.7838337,1766196273.5437832,22,0.0,1766196273.543308,[1766196273.543309],[1]
P2_c22_r8,SUSTAINED_P2,95,64000,60672,3328,1,2.8097901344299316,2.8097901344299316,0.0012052059173583984,2.810999870300293,1766196270.7326581,1766196273.543658,22,0.0,1766196273.5424483,[1766196273.5424492],[1]
P2_c22_r11,SUSTAINED_P2,95,64000,60672,3328,1,3.3414337635040283,3.3414337635040283,0.0010204315185546875,3.3424580097198486,1766196270.8893542,1766196274.2318122,22,0.0,1766196274.230788,[1766196274.2307892],[1]
P2_c22_r10,SUSTAINED_P2,95,64000,60672,3328,1,3.3959102630615234,3.3959102630615234,0.0011973381042480469,3.3971128463745117,1766196270.834035,1766196274.2311478,22,0.0,1766196274.2299452,[1766196274.229947],[1]
P2_c22_r12,SUSTAINED_P2,95,64000,60672,3328,1,3.2909786701202393,3.2909786701202393,0.04459404945373535,3.3355796337127686,1766196270.9405227,1766196274.2761023,22,0.0,1766196274.2315013,[1766196274.2315025],[1]
P2_c22_r14,SUSTAINED_P2,95,64000,60672,3328,1,3.806396007537842,3.806396007537842,0.0011553764343261719,3.807555913925171,1766196271.0402992,1766196274.847855,22,0.0,1766196274.8466952,[1766196274.8466966],[1]
P2_c22_r13,SUSTAINED_P2,95,64000,60672,3328,1,3.8557353019714355,3.8557353019714355,0.0004558563232421875,3.8561947345733643,1766196270.9917817,1766196274.8479764,22,0.0,1766196274.847517,[1766196274.847518],[1]
P2_c22_r16,SUSTAINED_P2,95,64000,60672,3328,1,4.338965177536011,4.338965177536011,0.0004744529724121094,4.339442491531372,1766196271.1379929,1766196275.4774354,22,0.0,1766196275.476958,[1766196275.476959],[1]
P2_c22_r15,SUSTAINED_P2,95,64000,60672,3328,1,4.38730263710022,4.38730263710022,0.0012040138244628906,4.388510704040527,1766196271.0888,1766196275.4773107,22,0.0,1766196275.4761026,[1766196275.4761033],[1]
