period_number,context_size,cache_hit_rate,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
1,64000,95,1766195169.7829485,1766195200.1662188,30.38126039505005,2,102,100,6400000,100,210656.171494542,3.291502679602219,0.5393221855163575,0.5327374935150146,0.5699986219406128,0.6293583035469067,0.5393221855163575,0.5327374935150146,0.5699986219406128,0.6293583035469067,0,0,0,0,1501.931141526965,0.5393221855163575,RAMP_UP,22
2,64000,95,1766195200.1662452,1766195235.4409075,35.273146629333496,22,129,107,6848000,107,194142.02174707985,3.033469089798123,5.30423202024442,5.788827657699585,6.3670334100723265,6.482097606658935,5.30423202024442,5.788827657699585,6.3670334100723265,6.482097606658935,0,0,0,0,1079.100807241913,5.30423202024442,RAMP_DOWN,20
3,64000,95,1766195235.4409359,1766195270.4549944,35.012588024139404,20,127,107,6848000,107,195586.7985331062,3.0560437270797842,4.945848493932564,5.175398826599121,5.992344427108762,6.203339095115662,4.945848493932564,5.175398826599121,5.992344427108762,6.203339095115662,0,0,0,0,1118.4176181511439,4.945848493932564,RAMP_UP,22
4,64000,95,1766195270.4550087,1766195305.906467,35.45002794265747,22,130,109,6976000,109,196784.04799240484,3.0747507498813254,5.325895235079144,5.8116278648376465,6.380953741073609,6.4170520305633545,5.325895235079144,5.8116278648376465,6.380953741073609,6.4170520305633545,0,0,0,0,1127.2681118726691,5.325895235079144,RAMP_DOWN,20
5,64000,95,1766195305.90648,1766195340.6212444,34.71351385116577,20,127,107,6848000,107,197271.87600082226,3.082373062512848,4.893908010464963,5.160486221313477,5.806933927536011,5.900332465171814,4.893908010464963,5.160486221313477,5.806933927536011,5.900332465171814,0,0,0,0,1069.4548217653187,4.893908010464963,RAMP_UP,22
6,64000,95,1766195340.6212554,1766195376.273588,35.650906562805176,22,129,107,6848000,107,192084.8769423598,3.001326202224372,5.400132898972413,5.826528072357178,6.397817635536194,6.7788956308364865,5.400132898972413,5.826528072357178,6.397817635536194,6.7788956308364865,0,0,0,0,1049.4536042257646,5.400132898972413,RAMP_DOWN,20
7,64000,95,1766195376.2736,1766195411.2710693,34.99621272087097,20,126,106,6784000,106,193849.5474955829,3.0288991796184828,4.930441820396568,5.196848273277283,5.835882484912872,6.266278457641602,4.930441820396568,5.196848273277283,5.835882484912872,6.266278457641602,0,0,0,0,1120.996560375565,4.930441820396568,RAMP_UP,22
8,64000,95,1766195411.2710814,1766195446.5071857,35.234678506851196,22,129,107,6848000,107,194353.97994814804,3.036780936689813,5.323996205196202,5.8006250858306885,6.377929139137268,6.409629898071289,5.323996205196202,5.8006250858306885,6.377929139137268,6.409629898071289,0,0,0,0,1199.0433685496243,5.323996205196202,RAMP_DOWN,20
9,64000,95,1766195446.5071993,1766195474.5688775,28.060487508773804,20,101,83,5312000,83,189305.33542366547,2.957895865994773,4.808934412806867,5.187927007675171,5.83798234462738,6.107229008674621,4.808934412806867,5.187927007675171,5.83798234462738,6.107229008674621,0,0,0,0,1111.5475358547021,4.808934412806867,RAMP_UP,22
