period_number,context_size,cache_hit_rate,working_set_size,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
30,64000,96,3136000,1773178935.9411275,1773178973.0169663,37.07479643821716,11,41,31,1984000,31,53513.44283996845,0.836147544374507,9.18654744086727,9.758593320846558,14.080563306808472,15.271697545051573,9.186547656213083,9.758593797683716,14.08056354522705,15.271697783470152,0,0,0,0,2132.212316057668,9.18654744086727,RAMP_DOWN,7
31,64000,96,3328000,1773178973.0169787,1773179008.7353318,35.7172966003418,7,40,33,2112000,33,59131.014971043165,0.9239221089225494,5.481382658987334,5.220501184463501,7.957798337936401,8.067828388214112,5.481382854057081,5.22050142288208,7.95779857635498,8.067828626632691,0,0,0,0,2245.1036837489646,5.481382658987334,RAMP_DOWN,3
32,64000,96,3328000,1773179008.735344,1773179040.7728236,32.036426067352295,3,39,36,2304000,36,71918.13453710936,1.1237208521423339,2.2575329409705267,2.035709857940674,4.539230942726135,4.688799238204956,2.2575331462754145,2.0357099771499634,4.53923100233078,4.688799476623535,0,0,0,0,2454.4760388427057,2.2575329409705267,RAMP_DOWN,1
33,64000,96,3520000,1773179040.7728362,1773179070.9720569,30.198160886764526,1,29,28,1792000,28,59341.362102134204,0.927208782845847,0.9749046308653695,0.45074594020843506,1.730840301513672,1.740072500705719,0.9749048692839486,0.45074617862701416,1.7308404564857482,1.740072739124298,0,0,0,0,2823.9828505140035,0.9749046308653695,RAMP_UP,11
34,64000,96,3520000,1773179070.9720693,1773179114.758295,43.78514313697815,11,45,34,2176000,34,49697.222484635175,0.7765191013224246,7.466627436525681,7.804921746253967,11.747653663158417,11.756293556690217,7.466627625858083,7.804921865463257,11.747653901576996,11.756293635368348,0,0,0,0,2224.06132106849,7.466627436525681,RAMP_DOWN,7
35,64000,96,3712000,1773179114.7583072,1773179151.8900087,37.13041663169861,7,41,34,2176000,34,58604.244104881036,0.9156913141387663,5.577468591577866,6.075464725494385,9.172667396068572,9.380985796451569,5.5774688720703125,6.075465202331543,9.172667634487151,9.380986034870148,0,0,0,0,1795.7522876571486,5.577468591577866,RAMP_DOWN,3
36,64000,96,3712000,1773179151.8900225,1773179183.7926533,31.901394605636597,3,32,29,1856000,29,58179.27469766688,0.9090511671510451,2.8553767039858062,3.1873412132263184,4.697767925262451,4.775442276000977,2.855376934183055,3.1873414516448975,4.6977681636810305,4.775442342758178,0,0,0,0,2306.8520933601017,2.8553767039858062,RAMP_DOWN,1
37,64000,96,3712000,1773179183.7926679,1773179214.7249236,30.931227445602417,1,25,24,1536000,24,49658.553082036764,0.7759148919068244,1.175106147925059,1.7040003538131714,1.7521734714508057,1.7570047521591186,1.1751063466072083,1.704000473022461,1.7521736741065979,1.7570049905776977,0,0,0,0,2880.9276307534815,1.175106147925059,PLATEAU_RAMP_DOWN,1
38,64000,96,3904000,1773179214.7249343,1773179245.2885296,30.56257390975952,1,27,26,1664000,26,54445.67610415287,0.8507136891273887,1.0682789362393892,1.0690922737121582,1.7674224972724915,1.7835142016410828,1.0682791746579683,1.0690926313400269,1.7674225568771362,1.783514380455017,0,0,0,0,2930.7171204202878,1.0682789362393892,RAMP_UP,7
39,64000,96,3904000,1773179245.2885418,1773179281.1999557,35.91035175323486,7,42,35,2240000,35,62377.55662747628,0.974649322304317,5.319227273123605,5.266213655471802,8.096172022819518,8.172881078720092,5.319227477482387,5.266213893890381,8.096172261238097,8.172881474494934,0,0,0,0,2029.1784528903868,5.319227273123605,RAMP_DOWN,3
40,64000,96,4096000,1773179281.1999683,1773179313.908902,32.707894802093506,3,34,31,1984000,31,60658.13810410727,0.947783407876676,2.655060583545316,3.1154732704162598,4.741812705993652,4.92886118888855,2.6550607758183635,3.1154732704162598,4.7418129444122314,4.928861427307129,0,0,0,0,2314.5572406275933,2.655060583545316,RAMP_DOWN,1
41,64000,96,4096000,1773179313.9089136,1773179344.3179758,30.40806221961975,1,27,26,1664000,26,54722.329492155586,0.8550363983149311,1.0609403940347524,1.0662492513656616,1.7425377368927002,1.7519528269767761,1.0609405774336595,1.0662493705749512,1.7425379157066345,1.7519530653953552,0,0,0,0,2836.9046653531154,1.0609403940347524,RAMP_UP,7
42,64000,96,4096000,1773179344.317988,1773179377.7768545,33.45784640312195,7,36,29,1856000,29,55472.78738857552,0.8667623029464925,6.54329280195565,6.646071195602417,9.329697036743164,9.433784294128419,6.543293032152899,6.646071434020996,9.32969717979431,9.433784532546998,0,0,0,0,2255.103990970846,6.54329280195565,RAMP_DOWN,3
43,64000,96,4288000,1773179377.7768655,1773179410.5574136,32.77951717376709,3,33,30,1920000,30,58573.16292433204,0.9152056706926882,2.707326555252075,3.044204354286194,4.545118844509124,4.821787672042847,2.7073267777760823,3.044204592704773,4.545118975639343,4.821787910461426,0,0,0,0,2533.0399962882757,2.707326555252075,RAMP_DOWN,1
44,64000,96,4288000,1773179410.5574248,1773179442.2692435,31.710691690444946,1,24,23,1472000,23,46419.67492760628,0.7253074207438481,1.2614823631618335,1.6989445686340332,1.7343358278274537,1.7550025033950807,1.261482570482337,1.6989448070526123,1.7343358516693115,1.7550026893615722,0,0,0,0,2826.6811630169564,1.2614823631618335,PLATEAU_RAMP_DOWN,1
45,64000,96,4288000,1773179442.2692554,1773179473.4702454,31.199928522109985,1,23,22,1408000,22,45128.30851526515,0.7051298205510179,1.2966824011369185,1.695717215538025,1.7464613556861877,1.753058798313141,1.296682596206665,1.6957173347473145,1.746461606025696,1.75305903673172,0,0,0,0,2908.7938199593355,1.2966824011369185,PLATEAU_RAMP_DOWN,1
46,64000,96,4480000,1773179473.470257,1773179503.5491989,30.077932357788086,1,26,25,1600000,25,53195.14589525006,0.8311741546132823,1.0928382110595702,1.6957218647003174,1.760479497909546,1.7645651149749755,1.0928384208679198,1.6957221031188965,1.7604796886444092,1.7645653533935546,0,0,0,0,2804.6606748793633,1.0928382110595702,RAMP_UP,7
