period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
1,1773222025.665714,1773222055.665714,1,19,20,22,22,22,0,1,1,0,0.7333333333333333,32574.133333333335,179.06666666666666,8.257295857776295,8.39759612083435,18.73231292963028,22.42366102457046,0.024578881824736186,14882,0,0,537.1184136867523,10.480264385541282,3809792,17.427041422237046,0,0,0,0.4141439873239268,0.9525275230407715,0,1
2,1773222055.665714,1773222085.665714,6,17,15,24,23,23,1,6,6,0,0.8,19264.033333333333,182.0,0.379620593527089,0.21250677108764648,1.2009013652801503,1.6712911939620978,0.75468559387823,17080,3,0,70.24527931213379,89.81952473737192,566272,96.2037940647291,0,0,0,0.5261910619406864,5.127268552780151,0,6
3,1773222085.665714,1773222115.665714,5,22,18,34,28,28,6,5,5,0,1.1333333333333333,37526.7,283.5,0.6943366527557373,0.31684064865112305,2.4096005439758295,2.575010771751404,0.692592171142467,22735,4,0,89.54025983810425,88.94564693356737,1383168,93.05663347244263,0,0,0,0.05632864345203747,0.2032465934753418,0,5
4,1773222115.665714,1773222145.665714,6,26,22,40,35,35,5,6,6,0,1.3333333333333333,44340.1,271.3666666666667,0.7686581815992083,0.34406304359436035,3.071239495277404,3.59574770927429,0.7622418026866965,26492,5,0,148.6095690727234,84.51983655492464,1264128,92.31341818400792,0,0,0,0.061782080952714126,0.25375866889953613,0,6
5,1773222145.665714,1773222175.665714,6,28,19,31,28,28,3,6,3,3,1.0333333333333334,37107.933333333334,307.76666666666665,0.4418965492929731,0.21307647228240967,1.4550374984741203,1.9018809652328492,0.8147722043258169,29098,2,0,130.64394545555115,87.19177005337734,824320,95.58103450707026,0,0,0,0.05402189685452369,0.10155415534973145,1,5
6,1773222175.665714,1773222205.665714,8,31,22,47,41,41,6,8,8,0,1.5666666666666667,48247.066666666666,327.23333333333335,0.44839755694071454,0.30897533893585205,1.1497489333152764,1.402004528045654,0.8094458215297451,32306,5,0,140.8151876926422,87.96451387242374,1102080,95.51602443059286,0,0,0,0.054047628324858994,0.25249457359313965,1,7
7,1773222205.665714,1773222235.665714,12,33,23,53,45,45,8,12,12,0,1.7666666666666666,46447.76666666667,383.9,0.39354252296945325,0.2553507089614868,1.0520935654640198,1.2472020030021664,0.8196487679293858,35593,6,0,158.08055758476257,88.29032906779537,1004288,96.06457477030548,0,0,0,0.0510520433124743,0.3041188716888428,5,7
8,1773222235.665714,1773222265.665714,5,45,36,60,48,48,12,5,5,0,2.0,61011.13333333333,512.6,1.039648708307518,0.7681972980499268,2.8120527744293207,3.6068469905853258,0.7074015748031496,41527,5,0,320.04563188552856,78.66362454096476,2140416,89.60351291692483,0,0,0,0.06267752470793547,0.3485863208770752,0,5
9,1773222265.665714,1773222295.665714,10,40,27,44,40,39,5,10,10,0,1.4666666666666666,50183.5,425.03333333333336,0.4507573962211609,0.2521171569824219,1.3696436405181884,1.4898237061500548,0.8952652401412345,42965,0,0,189.3616440296173,87.37589039802552,630272,95.4924260377884,0,0,0,0.048915138244628904,0.09718632698059082,0,10
10,1773222295.665714,1773222325.665714,5,46,22,41,31,31,10,5,4,1,1.3666666666666667,43559.666666666664,457.96666666666664,0.5342093898404029,0.3321225643157959,1.5673004388809204,2.8002385139465327,0.7943251984710379,46072,1,0,142.1664581298828,90.70807463203381,1074432,94.65790610159598,0,0,0,0.038106257574898855,0.09476161003112793,1,4
