period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
20,1773266125.0298536,1773266155.0298536,9,34,19,25,23,23,2,9,8,1,0.8333333333333334,56722.2,194.03333333333333,0.5391714000701904,0.5152862071990967,0.8841176509857177,0.9456785869598388,0.9946568332329921,72543,2,0,105.58140301704407,91.81539511495782,36352,82.02761999766032,0,0,0,0.050567511589296406,0.13657712936401367,6,3
21,1773266155.0298536,1773266185.0298536,7,36,21,28,21,21,7,7,5,2,0.9333333333333333,63018.4,194.23333333333332,1.7018452882766724,0.6872836351394653,4.884186327457428,5.018871903419495,0.9899762952929224,74297,0,0,160.31586742401123,87.57241337798362,75776,43.27182372411092,0,0,0,0.06066612096933218,0.09759068489074707,1,6
22,1773266185.0298536,1773266215.0298536,11,30,14,23,17,17,6,11,10,1,0.7666666666666667,48464.63333333333,186.9,0.7677691380182902,0.6508556604385376,1.4740988016128507,3.048684048652645,0.9915888673595209,75960,0,0,78.4135332107544,93.62491599912566,48896,74.40769539939033,0,0,0,0.049776874739548255,0.09734225273132324,0,11
23,1773266215.0298536,1773266245.0298536,6,36,10,26,15,15,11,6,6,0,0.8666666666666667,36959.63333333333,191.76666666666668,0.48025744756062827,0.48824191093444824,0.7912115097045898,0.8376560974121093,0.9838886643182999,76560,1,0,57.46214461326599,95.43951233228047,71424,83.99141841464571,0,0,0,0.051781291053408667,0.09536504745483398,2,4
24,1773266245.0298536,1773266275.0298536,15,28,7,13,8,8,5,15,14,1,0.43333333333333335,22246.966666666667,144.3,0.7283036179012723,0.5782725811004639,1.4570773601531979,1.7422033977508544,0.8999520383693046,79623,1,0,36.85770392417908,97.14281364928844,267008,75.72321273662426,0,0,0,0.04626093127510764,0.09487247467041016,7,8
25,1773266275.0298536,1773266305.0298536,13,30,15,23,12,12,11,13,9,4,0.7666666666666667,48165.76666666667,248.06666666666666,2.6440552473068237,0.7921781539916992,10.28025413751602,11.092308380603788,0.9501041343554748,82477,0,0,175.68918657302856,86.38068321139313,288256,11.864825089772541,0,0,0,0.0434110164642334,0.0922391414642334,0,13
26,1773266305.0298536,1773266335.0298536,7,38,17,33,21,21,12,7,6,1,1.1,46906.433333333334,262.4,1.0062589758918399,0.7678637504577637,2.60064959526062,3.017964315414429,0.834114381910005,86609,2,0,127.8019061088562,90.53319214008472,933376,66.45803413693866,0,0,0,0.0382483270433214,0.08592844009399414,2,5
27,1773266335.0298536,1773266365.0298536,15,30,16,23,16,16,7,15,15,0,0.7666666666666667,44165.5,162.4,1.355681790245904,1.0776976346969604,3.219406735897062,4.102466704845426,0.8741603440777075,88723,0,0,182.0855007171631,86.51218513206199,666624,54.8106069918032,0,0,0,0.05539960245932302,0.10044336318969727,1,14
28,1773266365.0298536,1773266395.0298536,13,32,17,36,23,23,13,13,11,2,1.2,52962.76666666667,236.1,1.1826687057813008,0.7843650579452515,2.7800131797790524,4.161676740646362,0.7996292415571855,90246,1,0,160.02388668060303,88.14637876439978,1272832,60.57770980728997,0,0,0,0.05478992064793905,0.0985403060913086,1,12
29,1773266395.0298536,1773266425.0298536,3,42,24,42,30,30,12,3,2,1,1.4,80158.76666666666,346.06666666666666,1.4403107704654816,1.1018109321594238,3.0481691360473633,3.4317309617996212,0.8752829033202865,91232,0,0,254.44533371925354,81.15219750227752,1199104,51.98964098448394,0,0,0,0.05617225170135498,0.09871745109558105,0,3
