period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
1,1773216174.0210736,1773216204.0210736,17,3,4,4,4,4,0,17,17,0,0.13333333333333333,3572.9666666666667,16.066666666666666,7.530664503574371,8.15370261669159,11.939937126636504,12.458837797641753,0.0,1673,0,0,109.5422511100769,81.74295814832051,428288,0.0,0,0,0,0.4538176173255557,0.9532291889190674,0,17
2,1773216204.0210736,1773216234.0210736,6,14,11,35,18,18,17,6,6,0,1.1666666666666667,11606.8,197.86666666666667,0.20714951886071098,0.13673150539398193,0.4940158486366272,0.4954799962043762,0.9841678939617083,14952,0,0,45.52960562705994,92.41173239549,22016,95.85700962278578,0,0,0,0.5747051139672598,4.680091857910156,0,6
3,1773216234.0210736,1773216264.0210736,6,18,16,31,25,25,6,6,6,0,1.0333333333333334,35101.73333333333,264.6666666666667,0.7314465664051197,0.396350622177124,2.122269582748413,2.506343727111816,0.7163280204404429,19747,4,0,95.5628080368042,86.72738777266609,1193728,85.3710686718976,0,0,0,0.05963831563149729,0.20302152633666992,2,4
4,1773216264.0210736,1773216294.0210736,3,26,22,38,32,32,6,3,3,0,1.2666666666666666,46105.8,327.3666666666667,1.9101796921561747,2.1332695484161377,4.188460695743561,4.37095862865448,0.6843689230484304,24781,5,0,214.05431127548218,75.39605617523193,1745152,61.796406156876515,0,0,0,0.060647044863019674,0.25185680389404297,0,3
5,1773216294.0210736,1773216324.0210736,2,30,20,35,32,32,3,2,2,0,1.1666666666666667,37453.03333333333,431.46666666666664,0.6826285049319267,0.4576770067214966,1.9492236018180844,2.1466888689994814,0.7492161222279231,28222,3,0,175.58282732963562,81.71012215316296,1126144,86.34742990136147,0,0,0,0.054907763705534095,0.15265250205993652,2,0
6,1773216324.0210736,1773216354.0210736,10,27,22,37,35,35,2,10,10,0,1.2333333333333334,45018.166666666664,288.6666666666667,0.8235979273512557,0.31937098503112793,2.7264519691467264,3.385330142974854,0.7864731549990515,31766,5,0,160.12475323677063,85.5743465552459,1152512,83.52804145297489,0,0,0,0.05093827247619629,0.25121450424194336,4,6
7,1773216354.0210736,1773216384.0210736,5,38,30,64,54,54,10,5,5,0,2.1333333333333333,60126.566666666666,486.4,0.5468288290089575,0.3061281442642212,1.7199604153633117,2.062431204319,0.808970807585766,34344,6,0,269.38921451568604,79.11711515382278,1377024,89.06342341982085,0,0,0,0.05772844411559024,0.3050098419189453,2,3
8,1773216384.0210736,1773216414.0210736,15,33,32,46,41,41,5,15,15,0,1.5333333333333334,46223.0,406.93333333333334,1.2784163840981417,1.1613948345184326,3.6961358308792103,4.44861982345581,0.7006513604656535,37638,5,0,332.8998739719391,76.88195319639311,1658880,74.43167231803717,0,0,0,0.059406033733434845,0.25124692916870117,3,12
9,1773216414.0210736,1773216444.0210736,17,31,26,46,32,32,14,17,16,1,1.5333333333333334,35372.166666666664,350.6666666666667,0.971810211454119,0.3782980442047119,4.4590027809143065,4.647981491088867,0.7504980380319952,40543,0,0,237.3017647266388,83.52071078287231,1058048,80.56379577091762,0,0,0,0.041543285051981606,0.09872221946716309,2,15
10,1773216444.0210736,1773216474.0210736,16,38,26,64,48,48,16,16,15,1,2.1333333333333333,46226.73333333333,522.3666666666667,0.5311291599273682,0.38653600215911865,1.1968944430351256,1.8445659995079031,0.7823314697592755,43678,6,0,233.01068449020386,85.61662441418495,1206016,89.37741680145264,0,0,0,0.05545839809236072,0.3032107353210449,1,15
11,1773216474.0210736,1773216504.0210736,12,46,32,62,48,48,14,12,10,2,2.066666666666667,55625.13333333333,454.1666666666667,0.9368773479850925,0.5526323318481445,2.849077939987182,2.9665567207336427,0.7733850228380609,47570,4,0,301.4786674976349,82.6736397989865,1511424,81.26245304029815,0,0,0,0.05145782848884319,0.20304393768310547,0,12
12,1773216504.0210736,1773216534.0210736,21,39,26,47,39,39,8,21,17,4,1.5666666666666667,50344.433333333334,310.93333333333334,1.064259749192458,0.7119100093841553,2.6650000333786013,3.082855014801024,0.7004962042495441,53055,2,0,321.3103017807007,82.14942767884996,1807872,78.71480501615083,0,0,0,0.058701281036649434,0.10256290435791016,0,21
13,1773216534.0210736,1773216564.0210736,17,48,25,49,33,33,16,17,12,5,1.6333333333333333,40012.63333333333,362.06666666666666,1.2850896300691548,0.833411693572998,3.353963994979858,3.669925537109375,0.6415305795709254,56099,5,0,314.08264923095703,83.89319747533554,1719552,74.2982073986169,0,0,0,0.050199646419949,0.25720739364624023,0,17
