request_id,phase_id,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl,prefill_complete_time,token_timestamps,tokens_per_chunk
P1_c2_r16,SUSTAINED_P1,95,32000,30208,1792,1,0.21602177619934082,0.21602177619934082,0.0004184246063232422,0.21644377708435059,1766198890.9816802,1766198891.198124,2,0.0,1766198891.197702,[1766198891.1977026],[1]
P1_c2_r17,SUSTAINED_P1,95,32000,30208,1792,1,0.21202850341796875,0.21202850341796875,0.0004467964172363281,0.2124786376953125,1766198891.1012762,1766198891.3137548,2,0.0,1766198891.3133047,[1766198891.3133054],[1]
P1_c2_r18,SUSTAINED_P1,95,32000,30208,1792,1,0.23650217056274414,0.23650217056274414,0.0005483627319335938,0.23705482482910156,1766198891.2180138,1766198891.4550686,2,0.0,1766198891.454516,[1766198891.4545166],[1]
P1_c2_r19,SUSTAINED_P1,95,32000,30208,1792,1,0.24187421798706055,0.24187421798706055,0.00045108795166015625,0.24232912063598633,1766198891.3342676,1766198891.5765967,2,0.0,1766198891.5761418,[1766198891.5761425],[1]
P1_c2_r20,SUSTAINED_P1,95,32000,30208,1792,1,0.2167065143585205,0.2167065143585205,0.0004410743713378906,0.21715211868286133,1766198891.4782445,1766198891.6953967,2,0.0,1766198891.694951,[1766198891.6949525],[1]
P1_c2_r21,SUSTAINED_P1,95,32000,30208,1792,1,0.21384716033935547,0.21384716033935547,0.00041365623474121094,0.2142646312713623,1766198891.5964537,1766198891.8107183,2,0.0,1766198891.8103008,[1766198891.8103015],[1]
P1_c2_r22,SUSTAINED_P1,95,32000,30208,1792,1,0.21957969665527344,0.21957969665527344,0.0005276203155517578,0.22011184692382812,1766198891.7150056,1766198891.9351175,2,0.0,1766198891.9345853,[1766198891.9345865],[1]
P1_c2_r23,SUSTAINED_P1,95,32000,30208,1792,1,0.21619510650634766,0.21619510650634766,0.00043582916259765625,0.21663594245910645,1766198891.838809,1766198892.055445,2,0.0,1766198892.0550041,[1766198892.0550063],[1]
P1_c2_r24,SUSTAINED_P1,95,32000,30208,1792,1,0.2140185832977295,0.2140185832977295,0.00042128562927246094,0.21444416046142578,1766198891.9563286,1766198892.1707728,2,0.0,1766198892.1703472,[1766198892.1703484],[1]
P1_c2_r25,SUSTAINED_P1,95,32000,30208,1792,1,0.21056604385375977,0.21056604385375977,0.0004248619079589844,0.21099495887756348,1766198892.0753238,1766198892.2863188,2,0.0,1766198892.2858899,[1766198892.2858908],[1]
P1_c2_r26,SUSTAINED_P1,95,32000,30208,1792,1,0.21489238739013672,0.21489238739013672,0.0005459785461425781,0.21544241905212402,1766198892.1903741,1766198892.4058166,2,0.0,1766198892.4052665,[1766198892.4052672],[1]
P1_c2_r27,SUSTAINED_P1,95,32000,30208,1792,1,0.2202754020690918,0.2202754020690918,0.0004723072052001953,0.22075152397155762,1766198892.3063142,1766198892.5270658,2,0.0,1766198892.5265896,[1766198892.52659],[1]
P1_c2_r28,SUSTAINED_P1,95,32000,30208,1792,1,0.21547317504882812,0.21547317504882812,0.00045680999755859375,0.21593427658081055,1766198892.4289176,1766198892.644852,2,0.0,1766198892.6443908,[1766198892.644392],[1]
P1_c2_r29,SUSTAINED_P1,95,32000,30208,1792,1,0.21227383613586426,0.21227383613586426,0.0004334449768066406,0.21271109580993652,1766198892.547987,1766198892.760698,2,0.0,1766198892.7602608,[1766198892.7602618],[1]
P1_c2_r30,SUSTAINED_P1,95,32000,30208,1792,1,0.21565723419189453,0.21565723419189453,0.0005700588226318359,0.2162315845489502,1766198892.6649501,1766198892.8811817,2,0.0,1766198892.8806074,[1766198892.880608],[1]
P1_c2_r31,SUSTAINED_P1,95,32000,30208,1792,1,0.21771764755249023,0.21771764755249023,0.0004439353942871094,0.21816587448120117,1766198892.7806964,1766198892.9988623,2,0.0,1766198892.998414,[1766198892.998415],[1]
P1_c2_r32,SUSTAINED_P1,95,32000,30208,1792,1,0.20978283882141113,0.20978283882141113,0.00042700767517089844,0.21021437644958496,1766198892.904392,1766198893.1146064,2,0.0,1766198893.1141748,[1766198893.114176],[1]
P1_c2_r33,SUSTAINED_P1,95,32000,30208,1792,1,0.21381354331970215,0.21381354331970215,0.0004305839538574219,0.2142477035522461,1766198893.0183258,1766198893.2325735,2,0.0,1766198893.2321393,[1766198893.23214],[1]
P1_c2_r34,SUSTAINED_P1,95,32000,30208,1792,1,0.21499395370483398,0.21499395370483398,0.0006453990936279297,0.21564388275146484,1766198893.1344151,1766198893.350059,2,0.0,1766198893.349409,[1766198893.3494098],[1]
P1_c2_r35,SUSTAINED_P1,95,32000,30208,1792,1,0.22187066078186035,0.22187066078186035,0.0005166530609130859,0.22239136695861816,1766198893.252301,1766198893.4746923,2,0.0,1766198893.4741716,[1766198893.4741726],[1]
P1_c2_r36,SUSTAINED_P1,95,32000,30208,1792,1,0.21683096885681152,0.21683096885681152,0.00046181678771972656,0.21729731559753418,1766198893.3760924,1766198893.5933897,2,0.0,1766198893.5929234,[1766198893.5929248],[1]
P1_c2_r37,SUSTAINED_P1,95,32000,30208,1792,1,0.21379756927490234,0.21379756927490234,0.0004630088806152344,0.2142646312713623,1766198893.495804,1766198893.7100687,2,0.0,1766198893.7096016,[1766198893.7096028],[1]
P1_c2_r38,SUSTAINED_P1,95,32000,30208,1792,1,0.23220229148864746,0.23220229148864746,0.0005731582641601562,0.23277997970581055,1766198893.6134248,1766198893.8462048,2,0.0,1766198893.845627,[1766198893.8456285],[1]
P1_c2_r39,SUSTAINED_P1,95,32000,30208,1792,1,0.23516011238098145,0.23516011238098145,0.00045680999755859375,0.23562073707580566,1766198893.730048,1766198893.9656687,2,0.0,1766198893.965208,[1766198893.9652088],[1]
P1_c2_r40,SUSTAINED_P1,95,32000,30208,1792,1,0.2142477035522461,0.2142477035522461,0.00043487548828125,0.21468710899353027,1766198893.8694496,1766198894.0841367,2,0.0,1766198894.0836973,[1766198894.0836987],[1]
P1_c2_r41,SUSTAINED_P1,95,32000,30208,1792,1,0.2130732536315918,0.2130732536315918,0.00042557716369628906,0.2135026454925537,1766198893.9854658,1766198894.1989684,2,0.0,1766198894.198539,[1766198894.19854],[1]
P1_c2_r42,SUSTAINED_P1,95,32000,30208,1792,1,0.2107398509979248,0.2107398509979248,0.0006654262542724609,0.2114090919494629,1766198894.1037867,1766198894.3151958,2,0.0,1766198894.3145266,[1766198894.3145275],[1]
P1_c2_r43,SUSTAINED_P1,95,32000,30208,1792,1,0.21636128425598145,0.21636128425598145,0.0005056858062744141,0.2168712615966797,1766198894.2188241,1766198894.4356954,2,0.0,1766198894.4351854,[1766198894.4351861],[1]
P1_c2_r44,SUSTAINED_P1,95,32000,30208,1792,1,0.21284031867980957,0.21284031867980957,0.0004467964172363281,0.21329164505004883,1766198894.3405461,1766198894.5538378,2,0.0,1766198894.5533864,[1766198894.553388],[1]
P1_c2_r45,SUSTAINED_P1,95,32000,30208,1792,1,0.21265339851379395,0.21265339851379395,0.000446319580078125,0.2131037712097168,1766198894.4561844,1766198894.6692882,2,0.0,1766198894.6688378,[1766198894.6688387],[1]
P1_c2_r46,SUSTAINED_P1,95,32000,30208,1792,1,0.2090141773223877,0.2090141773223877,0.0004413127899169922,0.2094588279724121,1766198894.5752592,1766198894.784718,2,0.0,1766198894.7842734,[1766198894.784274],[1]
P1_c2_r47,SUSTAINED_P1,95,32000,30208,1792,1,0.21671795845031738,0.21671795845031738,0.0005440711975097656,0.21726632118225098,1766198894.6895835,1766198894.9068499,2,0.0,1766198894.9063015,[1766198894.9063025],[1]
P1_c2_r48,SUSTAINED_P1,95,32000,30208,1792,1,0.21802163124084473,0.21802163124084473,0.0004467964172363281,0.21847200393676758,1766198894.805415,1766198895.023887,2,0.0,1766198895.0234365,[1766198895.0234373],[1]
P1_c2_r49,SUSTAINED_P1,95,32000,30208,1792,1,0.2128136157989502,0.2128136157989502,0.0004410743713378906,0.2132587432861328,1766198894.9302695,1766198895.1435282,2,0.0,1766198895.143083,[1766198895.143084],[1]
P1_c2_r50,SUSTAINED_P1,95,32000,30208,1792,1,0.21709465980529785,0.21709465980529785,0.0004448890686035156,0.2175428867340088,1766198895.0436258,1766198895.2611687,2,0.0,1766198895.2607205,[1766198895.2607212],[1]
P1_c2_r51,SUSTAINED_P1,95,32000,30208,1792,1,0.21410155296325684,0.21410155296325684,0.0007035732269287109,0.21480870246887207,1766198895.1631877,1766198895.3779964,2,0.0,1766198895.3772893,[1766198895.37729],[1]
P1_c2_r52,SUSTAINED_P1,95,32000,30208,1792,1,0.21968317031860352,0.21968317031860352,0.0004470348358154297,0.22013449668884277,1766198895.2836294,1766198895.503764,2,0.0,1766198895.5033126,[1766198895.5033138],[1]
P1_c2_r53,SUSTAINED_P1,95,32000,30208,1792,1,0.21848368644714355,0.21848368644714355,0.0004246234893798828,0.2189185619354248,1766198895.4012465,1766198895.620165,2,0.0,1766198895.6197302,[1766198895.6197312],[1]
P1_c2_r54,SUSTAINED_P1,95,32000,30208,1792,1,0.21145176887512207,0.21145176887512207,0.0004246234893798828,0.21188068389892578,1766198895.5236135,1766198895.7354941,2,0.0,1766198895.7350652,[1766198895.7350662],[1]
P1_c2_r55,SUSTAINED_P1,95,32000,30208,1792,1,0.21862316131591797,0.21862316131591797,0.0009264945983886719,0.21955347061157227,1766198895.6402645,1766198895.859818,2,0.0,1766198895.8588877,[1766198895.8588884],[1]
P1_c2_r56,SUSTAINED_P1,95,32000,30208,1792,1,0.2225492000579834,0.2225492000579834,0.0004725456237792969,0.22302579879760742,1766198895.7555637,1766198895.9785895,2,0.0,1766198895.978113,[1766198895.978114],[1]
P1_c2_r57,SUSTAINED_P1,95,32000,30208,1792,1,0.21596860885620117,0.21596860885620117,0.0005497932434082031,0.2165234088897705,1766198895.8831441,1766198896.0996675,2,0.0,1766198896.0991127,[1766198896.0991142],[1]
P1_c2_r58,SUSTAINED_P1,95,32000,30208,1792,1,0.24097895622253418,0.24097895622253418,0.0005030632019042969,0.2414872646331787,1766198895.9996197,1766198896.241107,2,0.0,1766198896.2405987,[1766198896.2406006],[1]
P1_c2_r59,SUSTAINED_P1,95,32000,30208,1792,1,0.23515748977661133,0.23515748977661133,0.0005636215209960938,0.23572564125061035,1766198896.1225996,1766198896.3583252,2,0.0,1766198896.357757,[1766198896.3577585],[1]
P1_c2_r60,SUSTAINED_P1,95,32000,30208,1792,1,0.22249889373779297,0.22249889373779297,0.0004477500915527344,0.22295069694519043,1766198896.2618337,1766198896.4847844,2,0.0,1766198896.4843326,[1766198896.4843333],[1]
P1_c2_r61,SUSTAINED_P1,95,32000,30208,1792,1,0.23917460441589355,0.23917460441589355,0.0004444122314453125,0.2396228313446045,1766198896.3813918,1766198896.6210146,2,0.0,1766198896.6205664,[1766198896.6205673],[1]
P1_c2_r62,SUSTAINED_P1,95,32000,30208,1792,1,0.23278379440307617,0.23278379440307617,0.0004353523254394531,0.23322343826293945,1766198896.5045385,1766198896.737762,2,0.0,1766198896.7373223,[1766198896.7373235],[1]
P1_c2_r63,SUSTAINED_P1,95,32000,30208,1792,1,0.21450257301330566,0.21450257301330566,0.0005619525909423828,0.21506857872009277,1766198896.6407442,1766198896.8558128,2,0.0,1766198896.8552468,[1766198896.8552475],[1]
P1_c2_r64,SUSTAINED_P1,95,32000,30208,1792,1,0.2187962532043457,0.2187962532043457,0.0004458427429199219,0.21924614906311035,1766198896.7576282,1766198896.9768744,2,0.0,1766198896.9764245,[1766198896.9764254],[1]
P1_c2_r65,SUSTAINED_P1,95,32000,30208,1792,1,0.2131950855255127,0.2131950855255127,0.0004241466522216797,0.2136228084564209,1766198896.8790483,1766198897.0926712,2,0.0,1766198897.0922434,[1766198897.0922446],[1]
P1_c2_r66,SUSTAINED_P1,95,32000,30208,1792,1,0.21033859252929688,0.21033859252929688,0.00042819976806640625,0.2107706069946289,1766198896.9968905,1766198897.2076612,2,0.0,1766198897.2072291,[1766198897.20723],[1]
P1_c2_r67,SUSTAINED_P1,95,32000,30208,1792,1,0.21122527122497559,0.21122527122497559,0.0004246234893798828,0.2116537094116211,1766198897.1121294,1766198897.3237832,2,0.0,1766198897.3233547,[1766198897.3233557],[1]
P1_c2_r68,SUSTAINED_P1,95,32000,30208,1792,1,0.2155907154083252,0.2155907154083252,0.0005280971527099609,0.21612310409545898,1766198897.2273147,1766198897.4434378,2,0.0,1766198897.4429054,[1766198897.4429061],[1]
P1_c2_r69,SUSTAINED_P1,95,32000,30208,1792,1,0.21026611328125,0.21026611328125,0.0004355907440185547,0.2107071876525879,1766198897.3528092,1766198897.5635164,2,0.0,1766198897.5630753,[1766198897.5630777],[1]
P1_c2_r70,SUSTAINED_P1,95,32000,30208,1792,1,0.21545839309692383,0.21545839309692383,0.00045680999755859375,0.21591925621032715,1766198897.4651313,1766198897.6810505,2,0.0,1766198897.6805897,[1766198897.6805906],[1]
P1_c2_r71,SUSTAINED_P1,95,32000,30208,1792,1,0.21283960342407227,0.21283960342407227,0.00042629241943359375,0.2132701873779297,1766198897.5831132,1766198897.7963834,2,0.0,1766198897.7959528,[1766198897.7959538],[1]
P1_c2_r72,SUSTAINED_P1,95,32000,30208,1792,1,0.2146587371826172,0.2146587371826172,0.0005526542663574219,0.21521544456481934,1766198897.7012525,1766198897.916468,2,0.0,1766198897.9159112,[1766198897.9159122],[1]
P1_c2_r73,SUSTAINED_P1,95,32000,30208,1792,1,0.21916604042053223,0.21916604042053223,0.0004429817199707031,0.21961331367492676,1766198897.8162718,1766198898.035885,2,0.0,1766198898.0354378,[1766198898.035439],[1]
P1_c2_r74,SUSTAINED_P1,95,32000,30208,1792,1,0.2115190029144287,0.2115190029144287,0.0004382133483886719,0.211961030960083,1766198897.9394717,1766198898.1514328,2,0.0,1766198898.1509907,[1766198898.150992],[1]
P1_c2_r75,SUSTAINED_P1,95,32000,30208,1792,1,0.21026945114135742,0.21026945114135742,0.00042891502380371094,0.21070218086242676,1766198898.0557835,1766198898.2664857,2,0.0,1766198898.266053,[1766198898.266054],[1]
P1_c2_r76,SUSTAINED_P1,95,32000,30208,1792,1,0.21564936637878418,0.21564936637878418,0.0005321502685546875,0.2161853313446045,1766198898.1713297,1766198898.387515,2,0.0,1766198898.386979,[1766198898.3869798],[1]
P1_c2_r77,SUSTAINED_P1,95,32000,30208,1792,1,0.2184433937072754,0.2184433937072754,0.0004436969757080078,0.21889114379882812,1766198898.2863915,1766198898.5052826,2,0.0,1766198898.504835,[1766198898.504836],[1]
P1_c2_r78,SUSTAINED_P1,95,32000,30208,1792,1,0.22959542274475098,0.22959542274475098,0.0004715919494628906,0.2300710678100586,1766198898.4107976,1766198898.6408687,2,0.0,1766198898.640393,[1766198898.640394],[1]
P1_c2_r79,SUSTAINED_P1,95,32000,30208,1792,1,0.23343157768249512,0.23343157768249512,0.0004489421844482422,0.2338848114013672,1766198898.5251164,1766198898.7590013,2,0.0,1766198898.758548,[1766198898.7585492],[1]
P1_c2_r80,SUSTAINED_P1,95,32000,30208,1792,1,0.21711969375610352,0.21711969375610352,0.0005536079406738281,0.21767783164978027,1766198898.661929,1766198898.8796067,2,0.0,1766198898.8790486,[1766198898.8790498],[1]
P1_c2_r81,SUSTAINED_P1,95,32000,30208,1792,1,0.21691656112670898,0.21691656112670898,0.0004410743713378906,0.2173616886138916,1766198898.7790444,1766198898.996406,2,0.0,1766198898.995961,[1766198898.995962],[1]
P1_c2_r82,SUSTAINED_P1,95,32000,30208,1792,1,0.20941996574401855,0.20941996574401855,0.00044035911560058594,0.20986461639404297,1766198898.9026587,1766198899.1125233,2,0.0,1766198899.1120787,[1766198899.1120799],[1]
P1_c2_r83,SUSTAINED_P1,95,32000,30208,1792,1,0.21205759048461914,0.21205759048461914,0.0004246234893798828,0.21248579025268555,1766198899.0162141,1766198899.2287,2,0.0,1766198899.2282717,[1766198899.2282724],[1]
P1_c2_r84,SUSTAINED_P1,95,32000,30208,1792,1,0.21303129196166992,0.21303129196166992,0.0005934238433837891,0.21362876892089844,1766198899.1319144,1766198899.3455431,2,0.0,1766198899.3449457,[1766198899.3449469],[1]
P1_c2_r85,SUSTAINED_P1,95,32000,30208,1792,1,0.22507882118225098,0.22507882118225098,0.0004620552062988281,0.22554445266723633,1766198899.2481616,1766198899.473706,2,0.0,1766198899.4732404,[1766198899.473241],[1]
P1_c2_r86,SUSTAINED_P1,95,32000,30208,1792,1,0.2213122844696045,0.2213122844696045,0.0004324913024902344,0.22174882888793945,1766198899.3686948,1766198899.5904436,2,0.0,1766198899.590007,[1766198899.5900083],[1]
P1_c2_r87,SUSTAINED_P1,95,32000,30208,1792,1,0.21271181106567383,0.21271181106567383,0.0004277229309082031,0.21314311027526855,1766198899.4934533,1766198899.7065964,2,0.0,1766198899.706165,[1766198899.7061658],[1]
P1_c2_r88,SUSTAINED_P1,95,32000,30208,1792,1,0.21212530136108398,0.21212530136108398,0.0010528564453125,0.21318626403808594,1766198899.6101584,1766198899.8233447,2,0.0,1766198899.8222837,[1766198899.8222842],[1]
P1_c2_r89,SUSTAINED_P1,95,32000,30208,1792,1,0.2255551815032959,0.2255551815032959,0.0005176067352294922,0.22607684135437012,1766198899.7265198,1766198899.9525967,2,0.0,1766198899.952075,[1766198899.952076],[1]
P1_c2_r90,SUSTAINED_P1,95,32000,30208,1792,1,0.21299386024475098,0.21299386024475098,0.0004374980926513672,0.21343636512756348,1766198899.8571868,1766198900.0706232,2,0.0,1766198900.0701807,[1766198900.0701828],[1]
P1_c2_r91,SUSTAINED_P1,95,32000,30208,1792,1,0.21303129196166992,0.21303129196166992,0.00043082237243652344,0.21346592903137207,1766198899.9727721,1766198900.186238,2,0.0,1766198900.1858034,[1766198900.1858044],[1]
P1_c2_r92,SUSTAINED_P1,95,32000,30208,1792,1,0.210341215133667,0.210341215133667,0.0004429817199707031,0.21078753471374512,1766198900.0903897,1766198900.3011773,2,0.0,1766198900.300731,[1766198900.3007317],[1]
P1_c2_r93,SUSTAINED_P1,95,32000,30208,1792,1,0.21431446075439453,0.21431446075439453,0.0005366802215576172,0.21485543251037598,1766198900.205621,1766198900.4204764,2,0.0,1766198900.4199355,[1766198900.4199364],[1]
P1_c2_r94,SUSTAINED_P1,95,32000,30208,1792,1,0.21646499633789062,0.21646499633789062,0.0004429817199707031,0.21691179275512695,1766198900.3207126,1766198900.5376244,2,0.0,1766198900.5371776,[1766198900.5371783],[1]
P1_c2_r95,SUSTAINED_P1,95,32000,30208,1792,1,0.2091066837310791,0.2091066837310791,0.00044727325439453125,0.20955729484558105,1766198900.4436274,1766198900.6531847,2,0.0,1766198900.652734,[1766198900.652735],[1]
P1_c2_r96,SUSTAINED_P1,95,32000,30208,1792,1,0.21181511878967285,0.21181511878967285,0.0004265308380126953,0.21224617958068848,1766198900.557398,1766198900.7696443,2,0.0,1766198900.7692132,[1766198900.7692144],[1]
P1_c2_r97,SUSTAINED_P1,95,32000,30208,1792,1,0.21631503105163574,0.21631503105163574,0.0005755424499511719,0.21689486503601074,1766198900.672489,1766198900.8893838,2,0.0,1766198900.888804,[1766198900.888805],[1]
P1_c2_r98,SUSTAINED_P1,95,32000,30208,1792,1,0.23697805404663086,0.23697805404663086,0.00055694580078125,0.23753905296325684,1766198900.7895527,1766198901.0270917,2,0.0,1766198901.0265307,[1766198901.0265317],[1]
P1_c2_r99,SUSTAINED_P1,95,32000,30208,1792,1,0.23792266845703125,0.23792266845703125,0.0005340576171875,0.23846101760864258,1766198900.9123156,1766198901.1507766,2,0.0,1766198901.1502383,[1766198901.1502392],[1]
P1_c2_r100,SUSTAINED_P1,95,32000,30208,1792,1,0.2134544849395752,0.2134544849395752,0.0004413127899169922,0.21390318870544434,1766198901.0535326,1766198901.2674358,2,0.0,1766198901.266987,[1766198901.2669911],[1]
P1_c2_r101,SUSTAINED_P1,95,32000,30208,1792,1,0.21394729614257812,0.21394729614257812,0.0005538463592529297,0.21450495719909668,1766198901.17316,1766198901.387665,2,0.0,1766198901.3871074,[1766198901.3871083],[1]
P1_c2_r102,SUSTAINED_P1,95,32000,30208,1792,1,0.21956229209899902,0.21956229209899902,0.0004429817199707031,0.22000932693481445,1766198901.2873824,1766198901.5073917,2,0.0,1766198901.5069447,[1766198901.5069456],[1]
P1_c2_r103,SUSTAINED_P1,95,32000,30208,1792,1,0.2131953239440918,0.2131953239440918,0.0004405975341796875,0.2136397361755371,1766198901.4109402,1766198901.62458,2,0.0,1766198901.6241355,[1766198901.6241364],[1]
P1_c2_r104,SUSTAINED_P1,95,32000,30208,1792,1,0.21165990829467773,0.21165990829467773,0.0004279613494873047,0.21209168434143066,1766198901.5274928,1766198901.7395844,2,0.0,1766198901.7391527,[1766198901.7391536],[1]
P1_c2_r105,SUSTAINED_P1,95,32000,30208,1792,1,0.2098684310913086,0.2098684310913086,0.0004374980926513672,0.21030974388122559,1766198901.6445034,1766198901.854813,2,0.0,1766198901.8543718,[1766198901.8543725],[1]
P1_c2_r106,SUSTAINED_P1,95,32000,30208,1792,1,0.21844196319580078,0.21844196319580078,0.0005176067352294922,0.218963623046875,1766198901.7598214,1766198901.978785,2,0.0,1766198901.9782634,[1766198901.978264],[1]
P1_c2_r107,SUSTAINED_P1,95,32000,30208,1792,1,0.2134876251220703,0.2134876251220703,0.00046825408935546875,0.21396088600158691,1766198901.883264,1766198902.097225,2,0.0,1766198902.0967517,[1766198902.0967536],[1]
P1_c2_r108,SUSTAINED_P1,95,32000,30208,1792,1,0.21262669563293457,0.21262669563293457,0.0004324913024902344,0.21306347846984863,1766198902.0002964,1766198902.2133598,2,0.0,1766198902.212923,[1766198902.2129245],[1]
P1_c2_r109,SUSTAINED_P1,95,32000,30208,1792,1,0.2142658233642578,0.2142658233642578,0.0005846023559570312,0.21485495567321777,1766198902.1173751,1766198902.33223,2,0.0,1766198902.331641,[1766198902.331642],[1]
P1_c2_r110,SUSTAINED_P1,95,32000,30208,1792,1,0.22090673446655273,0.22090673446655273,0.00047206878662109375,0.22138333320617676,1766198902.2335165,1766198902.4548998,2,0.0,1766198902.4544232,[1766198902.4544244],[1]
P1_c2_r111,SUSTAINED_P1,95,32000,30208,1792,1,0.2154674530029297,0.2154674530029297,0.0004458427429199219,0.21591758728027344,1766198902.3555057,1766198902.5714233,2,0.0,1766198902.5709732,[1766198902.5709743],[1]
P1_c2_r112,SUSTAINED_P1,95,32000,30208,1792,1,0.21190905570983887,0.21190905570983887,0.0004525184631347656,0.21236562728881836,1766198902.4745786,1766198902.6869442,2,0.0,1766198902.6864877,[1766198902.6864889],[1]
P1_c2_r113,SUSTAINED_P1,95,32000,30208,1792,1,0.21043086051940918,0.21043086051940918,0.0004467964172363281,0.21088099479675293,1766198902.591421,1766198902.802302,2,0.0,1766198902.8018517,[1766198902.8018522],[1]
P1_c2_r114,SUSTAINED_P1,95,32000,30208,1792,1,0.21520471572875977,0.21520471572875977,0.0005452632904052734,0.21575355529785156,1766198902.706766,1766198902.9225194,2,0.0,1766198902.9219706,[1766198902.9219716],[1]
P1_c2_r115,SUSTAINED_P1,95,32000,30208,1792,1,0.21135497093200684,0.21135497093200684,0.0004622936248779297,0.2118234634399414,1766198902.830043,1766198903.0418665,2,0.0,1766198903.041398,[1766198903.0414011],[1]
P1_c2_r116,SUSTAINED_P1,95,32000,30208,1792,1,0.21242451667785645,0.21242451667785645,0.00042319297790527344,0.21285152435302734,1766198902.9452996,1766198903.1581511,2,0.0,1766198903.1577241,[1766198903.1577253],[1]
P1_c2_r117,SUSTAINED_P1,95,32000,30208,1792,1,0.2112588882446289,0.2112588882446289,0.00042891502380371094,0.21169161796569824,1766198903.0618393,1766198903.273531,2,0.0,1766198903.2730982,[1766198903.273099],[1]
