period_number,context_size,cache_hit_rate,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
1,32000,95,1766198889.0020077,1766198919.1952183,30.191450357437134,2,251,249,7968000,249,263915.7743555444,8.247367948610764,0.21804461804738484,0.2154674530029297,0.23631715774536133,0.24249794960021973,0.21804461804738484,0.2154674530029297,0.23631715774536133,0.24249794960021973,0,0,0,0,2105.168483585138,0.21804461804738484,RAMP_UP,22
2,32000,95,1766198919.1952422,1766198951.3309991,32.133931398391724,22,294,272,8704000,272,270866.32793507574,8.464572747971117,2.232292072737918,2.3022513389587402,2.4790883302688598,2.54938157081604,2.232292072737918,2.3022513389587402,2.4790883302688598,2.54938157081604,0,0,0,0,428.8296231639886,2.232292072737918,RAMP_UP,32
3,32000,95,1766198951.3310213,1766198984.5300748,33.19745850563049,32,304,272,8704000,272,262188.7455186893,8.193398297459039,3.19309241456144,3.287718415260315,3.7232359766960146,3.8709876704216004,3.19309241456144,3.287718415260315,3.7232359766960146,3.8709876704216004,0,0,0,0,396.2907346174527,3.19309241456144,RAMP_UP,38
4,32000,95,1766198984.5300872,1766199018.29686,33.76517915725708,38,301,263,8416000,263,249250.86168811773,7.789089427753679,3.8594909004385483,4.1609392166137695,4.905543041229247,5.149898190498352,3.8594909004385483,4.1609392166137695,4.905543041229247,5.149898190498352,0,0,0,0,477.8110721334217,3.8594909004385483,RAMP_UP,42
5,32000,95,1766199018.2968748,1766199053.1931765,34.89477300643921,42,314,272,8704000,272,249435.63892488516,7.794863716402661,4.107155483435182,4.305040001869202,4.874474668502808,4.932446005344391,4.107155483435182,4.305040001869202,4.874474668502808,4.932446005344391,0,0,0,0,499.4681420683543,4.107155483435182,RAMP_UP,46
6,32000,95,1766199053.1931894,1766199073.5115602,20.31706166267395,46,181,135,4320000,135,212629.1720587041,6.644661626834503,4.079305590523614,4.7283854484558105,5.708342385292053,5.764097847938538,4.079305590523614,4.7283854484558105,5.708342385292053,5.764097847938538,0,0,0,0,493.1249301879283,4.079305590523614,PLATEAU_RAMP_DOWN,42
