request_id,phase_id,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl,prefill_complete_time,token_timestamps,tokens_per_chunk
P1_c2_r36,SUSTAINED_P1,95,64000,60672,3328,1,0.547020435333252,0.547020435333252,0.0005297660827636719,0.5475544929504395,1766199318.6063347,1766199319.1538892,2,0.0,1766199319.1533551,[1766199319.1533566],[1]
P1_c2_r37,SUSTAINED_P1,95,64000,60672,3328,1,0.5447123050689697,0.5447123050689697,0.0005736351013183594,0.5452911853790283,1766199318.9015417,1766199319.446833,2,0.0,1766199319.446254,[1766199319.4462547],[1]
P1_c2_r38,SUSTAINED_P1,95,64000,60672,3328,1,0.544245719909668,0.544245719909668,0.0005233287811279297,0.5447733402252197,1766199319.1950223,1766199319.7397957,2,0.0,1766199319.739268,[1766199319.739269],[1]
P1_c2_r39,SUSTAINED_P1,95,64000,60672,3328,1,0.5467977523803711,0.5467977523803711,0.0006041526794433594,0.5474059581756592,1766199319.489119,1766199320.036525,2,0.0,1766199320.0359168,[1766199320.035918],[1]
P1_c2_r40,SUSTAINED_P1,95,64000,60672,3328,1,0.5520105361938477,0.5520105361938477,0.0006570816040039062,0.5526723861694336,1766199319.7815554,1766199320.3342278,2,0.0,1766199320.333566,[1766199320.333567],[1]
P1_c2_r41,SUSTAINED_P1,95,64000,60672,3328,1,0.5520331859588623,0.5520331859588623,0.0005354881286621094,0.5525736808776855,1766199320.0791402,1766199320.6317139,2,0.0,1766199320.6311734,[1766199320.6311755],[1]
P1_c2_r42,SUSTAINED_P1,95,64000,60672,3328,1,0.5464072227478027,0.5464072227478027,0.0005736351013183594,0.5469856262207031,1766199320.3782048,1766199320.9251904,2,0.0,1766199320.924612,[1766199320.9246132],[1]
P1_c2_r43,SUSTAINED_P1,95,64000,60672,3328,1,0.5478610992431641,0.5478610992431641,0.0005326271057128906,0.5483977794647217,1766199320.6725442,1766199321.220942,2,0.0,1766199321.2204053,[1766199321.2204063],[1]
P1_c2_r44,SUSTAINED_P1,95,64000,60672,3328,1,0.5475592613220215,0.5475592613220215,0.0005733966827392578,0.5481364727020264,1766199320.9675264,1766199321.515663,2,0.0,1766199321.5150857,[1766199321.5150864],[1]
P1_c2_r45,SUSTAINED_P1,95,64000,60672,3328,1,0.5463402271270752,0.5463402271270752,0.0005261898040771484,0.5468709468841553,1766199321.2627847,1766199321.8096557,2,0.0,1766199321.809125,[1766199321.8091257],[1]
P1_c2_r46,SUSTAINED_P1,95,64000,60672,3328,1,0.5472350120544434,0.5472350120544434,0.0005698204040527344,0.5478088855743408,1766199321.5585604,1766199322.1063693,2,0.0,1766199322.1057954,[1766199322.1057966],[1]
P1_c2_r47,SUSTAINED_P1,95,64000,60672,3328,1,0.54775071144104,0.54775071144104,0.0005674362182617188,0.548323392868042,1766199321.8517342,1766199322.4000576,2,0.0,1766199322.3994849,[1766199322.3994873],[1]
P1_c2_r48,SUSTAINED_P1,95,64000,60672,3328,1,0.5438737869262695,0.5438737869262695,0.0005474090576171875,0.544426679611206,1766199322.1489959,1766199322.6934226,2,0.0,1766199322.6928697,[1766199322.6928706],[1]
P1_c2_r49,SUSTAINED_P1,95,64000,60672,3328,1,0.5433528423309326,0.5433528423309326,0.0005598068237304688,0.5439176559448242,1766199322.4421434,1766199322.986061,2,0.0,1766199322.9854963,[1766199322.9854972],[1]
P1_c2_r50,SUSTAINED_P1,95,64000,60672,3328,1,0.5453407764434814,0.5453407764434814,0.0005230903625488281,0.545867919921875,1766199322.7347076,1766199323.2805755,2,0.0,1766199323.2800484,[1766199323.2800496],[1]
P1_c2_r51,SUSTAINED_P1,95,64000,60672,3328,1,0.5884904861450195,0.5884904861450195,0.0005788803100585938,0.5890729427337646,1766199323.028588,1766199323.617661,2,0.0,1766199323.6170785,[1766199323.6170793],[1]
P1_c2_r52,SUSTAINED_P1,95,64000,60672,3328,1,0.588463306427002,0.588463306427002,0.000583648681640625,0.5890517234802246,1766199323.3248107,1766199323.9138625,2,0.0,1766199323.913274,[1766199323.913276],[1]
P1_c2_r53,SUSTAINED_P1,95,64000,60672,3328,1,0.5459878444671631,0.5459878444671631,0.0005185604095458984,0.5465106964111328,1766199323.6603465,1766199324.2068572,2,0.0,1766199324.2063344,[1766199324.2063355],[1]
P1_c2_r54,SUSTAINED_P1,95,64000,60672,3328,1,0.5427007675170898,0.5427007675170898,0.0005741119384765625,0.5432791709899902,1766199323.9563596,1766199324.4996388,2,0.0,1766199324.4990604,[1766199324.4990616],[1]
P1_c2_r55,SUSTAINED_P1,95,64000,60672,3328,1,0.543339729309082,0.543339729309082,0.0005421638488769531,0.5438861846923828,1766199324.248371,1766199324.792257,2,0.0,1766199324.7917106,[1766199324.7917118],[1]
P1_c2_r56,SUSTAINED_P1,95,64000,60672,3328,1,0.5447969436645508,0.5447969436645508,0.0006039142608642578,0.545405387878418,1766199324.5425003,1766199325.0879056,2,0.0,1766199325.0872972,[1766199325.0872986],[1]
P1_c2_r57,SUSTAINED_P1,95,64000,60672,3328,1,0.5486969947814941,0.5486969947814941,0.0005888938903808594,0.5492897033691406,1766199324.8337667,1766199325.3830564,2,0.0,1766199325.3824637,[1766199325.3824644],[1]
P1_c2_r58,SUSTAINED_P1,95,64000,60672,3328,1,0.5438797473907471,0.5438797473907471,0.0005297660827636719,0.5444138050079346,1766199325.1308706,1766199325.6752844,2,0.0,1766199325.6747503,[1766199325.674751],[1]
P1_c2_r59,SUSTAINED_P1,95,64000,60672,3328,1,0.5427341461181641,0.5427341461181641,0.0005688667297363281,0.5433070659637451,1766199325.4255972,1766199325.9689043,2,0.0,1766199325.9683313,[1766199325.9683323],[1]
P1_c2_r60,SUSTAINED_P1,95,64000,60672,3328,1,0.5464274883270264,0.5464274883270264,0.0005238056182861328,0.5469555854797363,1766199325.7172115,1766199326.264167,2,0.0,1766199326.263639,[1766199326.2636404],[1]
P1_c2_r61,SUSTAINED_P1,95,64000,60672,3328,1,0.54789137840271,0.54789137840271,0.0005674362182617188,0.5484635829925537,1766199326.0116997,1766199326.5601633,2,0.0,1766199326.559591,[1766199326.5595925],[1]
P1_c2_r62,SUSTAINED_P1,95,64000,60672,3328,1,0.5489828586578369,0.5489828586578369,0.0005881786346435547,0.5495755672454834,1766199326.306452,1766199326.8560276,2,0.0,1766199326.855435,[1766199326.8554358],[1]
P1_c2_r63,SUSTAINED_P1,95,64000,60672,3328,1,0.5467953681945801,0.5467953681945801,0.0005393028259277344,0.5473387241363525,1766199326.6027062,1766199327.150045,2,0.0,1766199327.1495016,[1766199327.1495023],[1]
P1_c2_r64,SUSTAINED_P1,95,64000,60672,3328,1,0.5458493232727051,0.5458493232727051,0.0005669593811035156,0.5464203357696533,1766199326.8989472,1766199327.4453676,2,0.0,1766199327.4447966,[1766199327.4447975],[1]
P1_c2_r65,SUSTAINED_P1,95,64000,60672,3328,1,0.5453948974609375,0.5453948974609375,0.0005400180816650391,0.5459387302398682,1766199327.1920667,1766199327.7380054,2,0.0,1766199327.7374616,[1766199327.7374625],[1]
P1_c2_r66,SUSTAINED_P1,95,64000,60672,3328,1,0.5448136329650879,0.5448136329650879,0.0005786418914794922,0.5453972816467285,1766199327.4877355,1766199328.0331328,2,0.0,1766199328.0325491,[1766199328.0325506],[1]
P1_c2_r67,SUSTAINED_P1,95,64000,60672,3328,1,0.5463151931762695,0.5463151931762695,0.0005393028259277344,0.5468590259552002,1766199327.7799559,1766199328.326815,2,0.0,1766199328.326271,[1766199328.3262722],[1]
P1_c2_r68,SUSTAINED_P1,95,64000,60672,3328,1,0.5505096912384033,0.5505096912384033,0.0005533695220947266,0.5510680675506592,1766199328.0757625,1766199328.6268306,2,0.0,1766199328.6262722,[1766199328.626274],[1]
P1_c2_r69,SUSTAINED_P1,95,64000,60672,3328,1,0.5438997745513916,0.5438997745513916,0.0005650520324707031,0.5444693565368652,1766199328.375298,1766199328.9197674,2,0.0,1766199328.9191978,[1766199328.919199],[1]
P1_c2_r70,SUSTAINED_P1,95,64000,60672,3328,1,0.5458669662475586,0.5458669662475586,0.000518798828125,0.5463902950286865,1766199328.6677756,1766199329.214166,2,0.0,1766199329.2136426,[1766199329.2136438],[1]
P1_c2_r71,SUSTAINED_P1,95,64000,60672,3328,1,0.5838775634765625,0.5838775634765625,0.0005962848663330078,0.5844781398773193,1766199328.9621425,1766199329.5466206,2,0.0,1766199329.54602,[1766199329.5460212],[1]
P1_c2_r72,SUSTAINED_P1,95,64000,60672,3328,1,0.5849575996398926,0.5849575996398926,0.0006477832794189453,0.5856099128723145,1766199329.2561505,1766199329.8417604,2,0.0,1766199329.841108,[1766199329.8411095],[1]
P1_c2_r73,SUSTAINED_P1,95,64000,60672,3328,1,0.545912504196167,0.545912504196167,0.0005364418029785156,0.5464529991149902,1766199329.589503,1766199330.135956,2,0.0,1766199330.1354156,[1766199330.1354165],[1]
P1_c2_r74,SUSTAINED_P1,95,64000,60672,3328,1,0.5458590984344482,0.5458590984344482,0.0005521774291992188,0.5464153289794922,1766199329.8844454,1766199330.4308608,2,0.0,1766199330.4303045,[1766199330.4303057],[1]
P1_c2_r75,SUSTAINED_P1,95,64000,60672,3328,1,0.5471780300140381,0.5471780300140381,0.0005314350128173828,0.5477144718170166,1766199330.1776083,1766199330.7253227,2,0.0,1766199330.7247863,[1766199330.7247882],[1]
P1_c2_r76,SUSTAINED_P1,95,64000,60672,3328,1,0.5451846122741699,0.5451846122741699,0.0005767345428466797,0.5457658767700195,1766199330.4733706,1766199331.0191364,2,0.0,1766199331.0185552,[1766199331.0185564],[1]
P1_c2_r77,SUSTAINED_P1,95,64000,60672,3328,1,0.5454399585723877,0.5454399585723877,0.0005407333374023438,0.545985221862793,1766199330.7664096,1766199331.3123949,2,0.0,1766199331.3118496,[1766199331.311851],[1]
P1_c2_r78,SUSTAINED_P1,95,64000,60672,3328,1,0.5445332527160645,0.5445332527160645,0.0005476474761962891,0.5450849533081055,1766199331.0622451,1766199331.60733,2,0.0,1766199331.6067784,[1766199331.6067793],[1]
P1_c2_r79,SUSTAINED_P1,95,64000,60672,3328,1,0.535144567489624,0.535144567489624,0.0005898475646972656,0.5357389450073242,1766199331.3648148,1766199331.9005537,2,0.0,1766199331.8999593,[1766199331.8999608],[1]
