period_number,context_size,cache_hit_rate,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
1,32000,97,1766199077.9942105,1766199108.1754553,30.1800377368927,2,268,266,8512000,266,282040.7341504002,8.813772942200007,0.20676104735611076,0.204573392868042,0.22520995140075684,0.23754836320877085,0.20676104735611076,0.204573392868042,0.22520995140075684,0.23754836320877085,0,0,0,0,2117.3125412892427,0.20676104735611076,RAMP_UP,22
2,32000,97,1766199108.175466,1766199139.4959555,31.318866968154907,22,375,353,11296000,353,360677.1602397302,11.271161257491569,1.6791646703444527,1.736192226409912,1.888118553161621,2.0168200874328615,1.6791646703444527,1.736192226409912,1.888118553161621,2.0168200874328615,0,0,0,0,259.33496187077725,1.6791646703444527,RAMP_UP,32
3,32000,97,1766199139.4959686,1766199171.4995232,32.00219249725342,32,381,354,11328000,354,353975.7471608304,11.06174209877595,2.455802360496952,2.422905683517456,2.9607722401618957,3.1281495547294615,2.455802360496952,2.422905683517456,2.9607722401618957,3.1281495547294615,0,0,0,0,240.0738925904399,2.455802360496952,RAMP_UP,42
4,32000,97,1766199171.4995337,1766199204.4026387,32.90152668952942,42,391,349,11168000,349,339437.13631848287,10.60741050995259,3.196608206604135,3.4965262413024902,3.8050612926483156,3.8413415431976317,3.196608206604135,3.4965262413024902,3.8050612926483156,3.8413415431976317,0,0,0,0,225.29235128850007,3.196608206604135,RAMP_UP,48
5,32000,97,1766199204.4026513,1766199237.952214,33.548205852508545,48,398,350,11200000,350,333847.95745083125,10.432748670338476,3.627721894809178,3.7222096920013428,4.4008905529975895,4.447538206577301,3.627721894809178,3.7222096920013428,4.4008905529975895,4.447538206577301,0,0,0,0,235.68392625757264,3.627721894809178,RAMP_UP,52
6,32000,97,1766199237.9522245,1766199261.9411292,23.98761010169983,52,288,236,7552000,236,314829.19590496615,9.838412372030191,3.6736861730025985,4.191273808479309,4.322894334793091,4.354351115226746,3.6736861730025985,4.191273808479309,4.322894334793091,4.354351115226746,0,0,0,0,268.485199083676,3.6736861730025985,RAMP_UP,56
