request_id,phase_id,cache_hit_rate,context_size,cached_tokens,unique_tokens,output_tokens,ttft,ttlt,generation_time,total_time,launch_time,finish_time,concurrency_level,itl,prefill_complete_time,token_timestamps,tokens_per_chunk
P1_c2_r31,SUSTAINED_P1,97,32000,30976,1024,1,0.19630050659179688,0.19630050659179688,0.000438690185546875,0.19674277305603027,1766199081.5336742,1766199081.730417,2,0.0,1766199081.7299747,[1766199081.7299755],[1]
P1_c2_r32,SUSTAINED_P1,97,32000,30976,1024,1,0.19984006881713867,0.19984006881713867,0.0006535053253173828,0.20049738883972168,1766199081.6393251,1766199081.8398225,2,0.0,1766199081.8391652,[1766199081.839166],[1]
P1_c2_r33,SUSTAINED_P1,97,32000,30976,1024,1,0.20656776428222656,0.20656776428222656,0.00048232078552246094,0.20705366134643555,1766199081.7465675,1766199081.9536211,2,0.0,1766199081.9531353,[1766199081.953136],[1]
P1_c2_r34,SUSTAINED_P1,97,32000,30976,1024,1,0.20130133628845215,0.20130133628845215,0.0004563331604003906,0.20176148414611816,1766199081.859599,1766199082.0613606,2,0.0,1766199082.0609004,[1766199082.0609016],[1]
P1_c2_r35,SUSTAINED_P1,97,32000,30976,1024,1,0.1967785358428955,0.1967785358428955,0.0004451274871826172,0.19722723960876465,1766199081.9702733,1766199082.1675005,2,0.0,1766199082.1670518,[1766199082.1670525],[1]
P1_c2_r36,SUSTAINED_P1,97,32000,30976,1024,1,0.1953897476196289,0.1953897476196289,0.00043773651123046875,0.1958315372467041,1766199082.0777917,1766199082.2736232,2,0.0,1766199082.2731814,[1766199082.2731826],[1]
P1_c2_r37,SUSTAINED_P1,97,32000,30976,1024,1,0.21082258224487305,0.21082258224487305,0.0005481243133544922,0.21137499809265137,1766199082.183571,1766199082.394946,2,0.0,1766199082.3943937,[1766199082.3943949],[1]
P1_c2_r38,SUSTAINED_P1,97,32000,30976,1024,1,0.23555827140808105,0.23555827140808105,0.0004916191101074219,0.2360537052154541,1766199082.2900078,1766199082.5260615,2,0.0,1766199082.525566,[1766199082.5255668],[1]
P1_c2_r39,SUSTAINED_P1,97,32000,30976,1024,1,0.21988463401794434,0.21988463401794434,0.0004546642303466797,0.22034358978271484,1766199082.4140692,1766199082.6344128,2,0.0,1766199082.6339538,[1766199082.6339552],[1]
P1_c2_r40,SUSTAINED_P1,97,32000,30976,1024,1,0.19646811485290527,0.19646811485290527,0.00046324729919433594,0.19693493843078613,1766199082.5436738,1766199082.7406087,2,0.0,1766199082.7401419,[1766199082.740143],[1]
P1_c2_r41,SUSTAINED_P1,97,32000,30976,1024,1,0.20758438110351562,0.20758438110351562,0.0005686283111572266,0.20815658569335938,1766199082.6507602,1766199082.8589168,2,0.0,1766199082.8583446,[1766199082.8583453],[1]
P1_c2_r42,SUSTAINED_P1,97,32000,30976,1024,1,0.21880078315734863,0.21880078315734863,0.00047087669372558594,0.21927571296691895,1766199082.756896,1766199082.9761717,2,0.0,1766199082.9756968,[1766199082.9756978],[1]
P1_c2_r43,SUSTAINED_P1,97,32000,30976,1024,1,0.2055206298828125,0.2055206298828125,0.0005576610565185547,0.20608305931091309,1766199082.8781717,1766199083.0842547,2,0.0,1766199083.0836923,[1766199083.0836935],[1]
P1_c2_r44,SUSTAINED_P1,97,32000,30976,1024,1,0.199021577835083,0.199021577835083,0.00043892860412597656,0.1994638442993164,1766199082.992692,1766199083.1921558,2,0.0,1766199083.1917136,[1766199083.1917145],[1]
P1_c2_r45,SUSTAINED_P1,97,32000,30976,1024,1,0.1978440284729004,0.1978440284729004,0.00042128562927246094,0.19826889038085938,1766199083.1024437,1766199083.3007126,2,0.0,1766199083.3002877,[1766199083.300289],[1]
P1_c2_r46,SUSTAINED_P1,97,32000,30976,1024,1,0.20807933807373047,0.20807933807373047,0.0005447864532470703,0.20862746238708496,1766199083.2082338,1766199083.4168613,2,0.0,1766199083.4163132,[1766199083.4163136],[1]
P1_c2_r47,SUSTAINED_P1,97,32000,30976,1024,1,0.20812630653381348,0.20812630653381348,0.0004508495330810547,0.20858120918273926,1766199083.3166876,1766199083.5252688,2,0.0,1766199083.524814,[1766199083.5248146],[1]
P1_c2_r48,SUSTAINED_P1,97,32000,30976,1024,1,0.19527769088745117,0.19527769088745117,0.00043201446533203125,0.19571352005004883,1766199083.436414,1766199083.6321275,2,0.0,1766199083.6316917,[1766199083.631693],[1]
P1_c2_r49,SUSTAINED_P1,97,32000,30976,1024,1,0.2025456428527832,0.2025456428527832,0.00046181678771972656,0.20301127433776855,1766199083.5416684,1766199083.7446797,2,0.0,1766199083.744214,[1766199083.744215],[1]
P1_c2_r50,SUSTAINED_P1,97,32000,30976,1024,1,0.21181511878967285,0.21181511878967285,0.0005626678466796875,0.21238207817077637,1766199083.6481884,1766199083.8605704,2,0.0,1766199083.8600035,[1766199083.8600047],[1]
P1_c2_r51,SUSTAINED_P1,97,32000,30976,1024,1,0.21392178535461426,0.21392178535461426,0.0004367828369140625,0.21436214447021484,1766199083.7611065,1766199083.9754686,2,0.0,1766199083.9750283,[1766199083.975029],[1]
P1_c2_r52,SUSTAINED_P1,97,32000,30976,1024,1,0.20448851585388184,0.20448851585388184,0.00043392181396484375,0.204925537109375,1766199083.8798378,1766199084.0847633,2,0.0,1766199084.0843263,[1766199084.084327],[1]
P1_c2_r53,SUSTAINED_P1,97,32000,30976,1024,1,0.20055484771728516,0.20055484771728516,0.0004353523254394531,0.20099472999572754,1766199083.992016,1766199084.1930108,2,0.0,1766199084.192571,[1766199084.192572],[1]
P1_c2_r54,SUSTAINED_P1,97,32000,30976,1024,1,0.19879794120788574,0.19879794120788574,0.0004296302795410156,0.1992321014404297,1766199084.1010275,1766199084.3002596,2,0.0,1766199084.2998254,[1766199084.2998266],[1]
P1_c2_r55,SUSTAINED_P1,97,32000,30976,1024,1,0.20842766761779785,0.20842766761779785,0.0005543231964111328,0.20898652076721191,1766199084.208773,1766199084.4177594,2,0.0,1766199084.4172006,[1766199084.4172018],[1]
P1_c2_r56,SUSTAINED_P1,97,32000,30976,1024,1,0.20749568939208984,0.20749568939208984,0.0004448890686035156,0.2079463005065918,1766199084.3190498,1766199084.5269961,2,0.0,1766199084.5265455,[1766199084.5265481],[1]
P1_c2_r57,SUSTAINED_P1,97,32000,30976,1024,1,0.19502663612365723,0.19502663612365723,0.0004343986511230469,0.195465087890625,1766199084.4373107,1766199084.6327758,2,0.0,1766199084.6323373,[1766199084.6323385],[1]
P1_c2_r58,SUSTAINED_P1,97,32000,30976,1024,1,0.21591472625732422,0.21591472625732422,0.0004956722259521484,0.2164139747619629,1766199084.5432167,1766199084.7596307,2,0.0,1766199084.7591314,[1766199084.7591321],[1]
P1_c2_r59,SUSTAINED_P1,97,32000,30976,1024,1,0.2238600254058838,0.2238600254058838,0.000579833984375,0.22444391250610352,1766199084.6488278,1766199084.8732717,2,0.0,1766199084.8726878,[1766199084.872689],[1]
P1_c2_r60,SUSTAINED_P1,97,32000,30976,1024,1,0.2090163230895996,0.2090163230895996,0.00043845176696777344,0.2094588279724121,1766199084.7776802,1766199084.987139,2,0.0,1766199084.9866965,[1766199084.9866972],[1]
P1_c2_r61,SUSTAINED_P1,97,32000,30976,1024,1,0.20479989051818848,0.20479989051818848,0.00043320655822753906,0.20523762702941895,1766199084.892507,1766199085.0977447,2,0.0,1766199085.097307,[1766199085.0973084],[1]
P1_c2_r62,SUSTAINED_P1,97,32000,30976,1024,1,0.19906830787658691,0.19906830787658691,0.00043773651123046875,0.1995100975036621,1766199085.0037825,1766199085.2032926,2,0.0,1766199085.2028508,[1766199085.2028518],[1]
P1_c2_r63,SUSTAINED_P1,97,32000,30976,1024,1,0.19607925415039062,0.19607925415039062,0.00046753883361816406,0.19655060768127441,1766199085.1141853,1766199085.310736,2,0.0,1766199085.3102646,[1766199085.3102653],[1]
P1_c2_r64,SUSTAINED_P1,97,32000,30976,1024,1,0.21720123291015625,0.21720123291015625,0.0005261898040771484,0.21773147583007812,1766199085.2193456,1766199085.437077,2,0.0,1766199085.4365468,[1766199085.436548],[1]
P1_c2_r65,SUSTAINED_P1,97,32000,30976,1024,1,0.2065894603729248,0.2065894603729248,0.0004265308380126953,0.20702028274536133,1766199085.3416348,1766199085.548655,2,0.0,1766199085.5482242,[1766199085.5482256],[1]
P1_c2_r66,SUSTAINED_P1,97,32000,30976,1024,1,0.2017512321472168,0.2017512321472168,0.0004177093505859375,0.20217299461364746,1766199085.4539526,1766199085.6561255,2,0.0,1766199085.6557038,[1766199085.6557047],[1]
P1_c2_r67,SUSTAINED_P1,97,32000,30976,1024,1,0.19835758209228516,0.19835758209228516,0.00041961669921875,0.19878125190734863,1766199085.564736,1766199085.7635171,2,0.0,1766199085.7630935,[1766199085.7630944],[1]
P1_c2_r68,SUSTAINED_P1,97,32000,30976,1024,1,0.2063310146331787,0.2063310146331787,0.0005519390106201172,0.20688700675964355,1766199085.67232,1766199085.879207,2,0.0,1766199085.878651,[1766199085.8786516],[1]
P1_c2_r69,SUSTAINED_P1,97,32000,30976,1024,1,0.20823431015014648,0.20823431015014648,0.0004596710205078125,0.20869755744934082,1766199085.7796254,1766199085.988323,2,0.0,1766199085.9878597,[1766199085.987861],[1]
P1_c2_r70,SUSTAINED_P1,97,32000,30976,1024,1,0.1970829963684082,0.1970829963684082,0.00042724609375,0.19751405715942383,1766199085.8984013,1766199086.0959153,2,0.0,1766199086.0954843,[1766199086.0954852],[1]
P1_c2_r71,SUSTAINED_P1,97,32000,30976,1024,1,0.19612884521484375,0.19612884521484375,0.0004258155822753906,0.19655823707580566,1766199086.005047,1766199086.2016053,2,0.0,1766199086.201176,[1766199086.2011766],[1]
P1_c2_r72,SUSTAINED_P1,97,32000,30976,1024,1,0.1943657398223877,0.1943657398223877,0.0004284381866455078,0.19479751586914062,1766199086.1122088,1766199086.3070064,2,0.0,1766199086.3065746,[1766199086.3065753],[1]
P1_c2_r73,SUSTAINED_P1,97,32000,30976,1024,1,0.20355629920959473,0.20355629920959473,0.0005645751953125,0.20412468910217285,1766199086.2177024,1766199086.421827,2,0.0,1766199086.4212587,[1766199086.4212594],[1]
P1_c2_r74,SUSTAINED_P1,97,32000,30976,1024,1,0.20563673973083496,0.20563673973083496,0.0004553794860839844,0.20609545707702637,1766199086.3230894,1766199086.5291848,2,0.0,1766199086.528726,[1766199086.528727],[1]
P1_c2_r75,SUSTAINED_P1,97,32000,30976,1024,1,0.1952378749847412,0.1952378749847412,0.0004334449768066406,0.19567465782165527,1766199086.440999,1766199086.6366737,2,0.0,1766199086.636237,[1766199086.6362379],[1]
P1_c2_r76,SUSTAINED_P1,97,32000,30976,1024,1,0.20188403129577637,0.20188403129577637,0.0004315376281738281,0.20231890678405762,1766199086.5453997,1766199086.7477186,2,0.0,1766199086.7472837,[1766199086.7472844],[1]
P1_c2_r77,SUSTAINED_P1,97,32000,30976,1024,1,0.20679259300231934,0.20679259300231934,0.0005598068237304688,0.20735573768615723,1766199086.652634,1766199086.8599896,2,0.0,1766199086.8594265,[1766199086.8594272],[1]
P1_c2_r78,SUSTAINED_P1,97,32000,30976,1024,1,0.23002982139587402,0.23002982139587402,0.0005049705505371094,0.23053836822509766,1766199086.763743,1766199086.9942813,2,0.0,1766199086.9937727,[1766199086.9937735],[1]
P1_c2_r79,SUSTAINED_P1,97,32000,30976,1024,1,0.22354555130004883,0.22354555130004883,0.00045800209045410156,0.22400903701782227,1766199086.878893,1766199087.102902,2,0.0,1766199087.1024384,[1766199087.1024396],[1]
P1_c2_r80,SUSTAINED_P1,97,32000,30976,1024,1,0.19678449630737305,0.19678449630737305,0.0004253387451171875,0.19721341133117676,1766199087.0122828,1766199087.2094963,2,0.0,1766199087.2090673,[1766199087.209068],[1]
P1_c2_r81,SUSTAINED_P1,97,32000,30976,1024,1,0.2020723819732666,0.2020723819732666,0.0004949569702148438,0.20257163047790527,1766199087.119813,1766199087.3223846,2,0.0,1766199087.3218853,[1766199087.3218863],[1]
P1_c2_r82,SUSTAINED_P1,97,32000,30976,1024,1,0.2265775203704834,0.2265775203704834,0.0005304813385009766,0.2271113395690918,1766199087.2255273,1766199087.4526386,2,0.0,1766199087.4521048,[1766199087.4521053],[1]
P1_c2_r83,SUSTAINED_P1,97,32000,30976,1024,1,0.21627235412597656,0.21627235412597656,0.00043082237243652344,0.21670770645141602,1766199087.3450212,1766199087.561729,2,0.0,1766199087.5612936,[1766199087.5612953],[1]
P1_c2_r84,SUSTAINED_P1,97,32000,30976,1024,1,0.19763422012329102,0.19763422012329102,0.0004239082336425781,0.19806194305419922,1766199087.4700232,1766199087.668085,2,0.0,1766199087.6676574,[1766199087.667658],[1]
P1_c2_r85,SUSTAINED_P1,97,32000,30976,1024,1,0.19687199592590332,0.19687199592590332,0.00042557716369628906,0.19730091094970703,1766199087.5777793,1766199087.7750802,2,0.0,1766199087.7746513,[1766199087.774652],[1]
P1_c2_r86,SUSTAINED_P1,97,32000,30976,1024,1,0.20217657089233398,0.20217657089233398,0.0005714893341064453,0.20275163650512695,1766199087.6837983,1766199087.88655,2,0.0,1766199087.885975,[1766199087.8859754],[1]
P1_c2_r87,SUSTAINED_P1,97,32000,30976,1024,1,0.2101283073425293,0.2101283073425293,0.00043845176696777344,0.2105705738067627,1766199087.791064,1766199088.0016346,2,0.0,1766199088.0011923,[1766199088.001193],[1]
P1_c2_r88,SUSTAINED_P1,97,32000,30976,1024,1,0.21621108055114746,0.21621108055114746,0.000560760498046875,0.21677637100219727,1766199087.905835,1766199088.1226113,2,0.0,1766199088.122046,[1766199088.1220472],[1]
P1_c2_r89,SUSTAINED_P1,97,32000,30976,1024,1,0.2120048999786377,0.2120048999786377,0.00045037269592285156,0.21246051788330078,1766199088.0196857,1766199088.2321463,2,0.0,1766199088.2316906,[1766199088.231693],[1]
P1_c2_r90,SUSTAINED_P1,97,32000,30976,1024,1,0.19577360153198242,0.19577360153198242,0.00043082237243652344,0.19620823860168457,1766199088.1417134,1766199088.3379216,2,0.0,1766199088.337487,[1766199088.3374882],[1]
P1_c2_r91,SUSTAINED_P1,97,32000,30976,1024,1,0.20303058624267578,0.20303058624267578,0.0005288124084472656,0.20356369018554688,1766199088.2486594,1766199088.452223,2,0.0,1766199088.45169,[1766199088.4516912],[1]
P1_c2_r92,SUSTAINED_P1,97,32000,30976,1024,1,0.20593571662902832,0.20593571662902832,0.0004239082336425781,0.20636415481567383,1766199088.362219,1766199088.5685833,2,0.0,1766199088.5681548,[1766199088.5681565],[1]
P1_c2_r93,SUSTAINED_P1,97,32000,30976,1024,1,0.2055811882019043,0.2055811882019043,0.00043773651123046875,0.2060232162475586,1766199088.4701521,1766199088.6761754,2,0.0,1766199088.6757333,[1766199088.6757348],[1]
P1_c2_r94,SUSTAINED_P1,97,32000,30976,1024,1,0.19879865646362305,0.19879865646362305,0.00048351287841796875,0.19928622245788574,1766199088.5849507,1766199088.784237,2,0.0,1766199088.7837493,[1766199088.7837503],[1]
P1_c2_r95,SUSTAINED_P1,97,32000,30976,1024,1,0.20762348175048828,0.20762348175048828,0.0005660057067871094,0.20819354057312012,1766199088.6927037,1766199088.9008973,2,0.0,1766199088.9003272,[1766199088.9003282],[1]
P1_c2_r96,SUSTAINED_P1,97,32000,30976,1024,1,0.20780372619628906,0.20780372619628906,0.00045418739318847656,0.20826172828674316,1766199088.8012457,1766199089.0095074,2,0.0,1766199089.0090494,[1766199089.0090504],[1]
P1_c2_r97,SUSTAINED_P1,97,32000,30976,1024,1,0.1972494125366211,0.1972494125366211,0.0004601478576660156,0.19771361351013184,1766199088.9203143,1766199089.118028,2,0.0,1766199089.1175637,[1766199089.1175652],[1]
P1_c2_r98,SUSTAINED_P1,97,32000,30976,1024,1,0.22027587890625,0.22027587890625,0.0005431175231933594,0.22082304954528809,1766199089.0263796,1766199089.2472026,2,0.0,1766199089.2466555,[1766199089.2466564],[1]
P1_c2_r99,SUSTAINED_P1,97,32000,30976,1024,1,0.22168207168579102,0.22168207168579102,0.0005614757537841797,0.22224807739257812,1766199089.134518,1766199089.356766,2,0.0,1766199089.3562,[1766199089.3562014],[1]
P1_c2_r100,SUSTAINED_P1,97,32000,30976,1024,1,0.21250343322753906,0.21250343322753906,0.0004432201385498047,0.2129502296447754,1766199089.265637,1766199089.4785872,2,0.0,1766199089.4781404,[1766199089.478141],[1]
P1_c2_r101,SUSTAINED_P1,97,32000,30976,1024,1,0.2086937427520752,0.2086937427520752,0.0004513263702392578,0.20914888381958008,1766199089.3760116,1766199089.5851605,2,0.0,1766199089.5847054,[1766199089.5847065],[1]
P1_c2_r102,SUSTAINED_P1,97,32000,30976,1024,1,0.20367646217346191,0.20367646217346191,0.0004286766052246094,0.20410871505737305,1766199089.4951394,1766199089.699248,2,0.0,1766199089.6988158,[1766199089.6988165],[1]
P1_c2_r103,SUSTAINED_P1,97,32000,30976,1024,1,0.20746088027954102,0.20746088027954102,0.0004489421844482422,0.20791316032409668,1766199089.601235,1766199089.809148,2,0.0,1766199089.8086958,[1766199089.8086965],[1]
P1_c2_r104,SUSTAINED_P1,97,32000,30976,1024,1,0.21296000480651855,0.21296000480651855,0.0005242824554443359,0.21348810195922852,1766199089.715186,1766199089.9286742,2,0.0,1766199089.9281461,[1766199089.9281468],[1]
P1_c2_r105,SUSTAINED_P1,97,32000,30976,1024,1,0.20299053192138672,0.20299053192138672,0.00044155120849609375,0.20343685150146484,1766199089.8331323,1766199090.036569,2,0.0,1766199090.0361228,[1766199090.0361247],[1]
P1_c2_r106,SUSTAINED_P1,97,32000,30976,1024,1,0.19553470611572266,0.19553470611572266,0.0004215240478515625,0.19595980644226074,1766199089.9465234,1766199090.1424832,2,0.0,1766199090.1420581,[1766199090.142059],[1]
P1_c2_r107,SUSTAINED_P1,97,32000,30976,1024,1,0.1956925392150879,0.1956925392150879,0.0004360675811767578,0.19613289833068848,1766199090.0528874,1766199090.2490203,2,0.0,1766199090.24858,[1766199090.2485812],[1]
P1_c2_r108,SUSTAINED_P1,97,32000,30976,1024,1,0.20231986045837402,0.20231986045837402,0.0005843639373779297,0.20290780067443848,1766199090.1583483,1766199090.3612561,2,0.0,1766199090.3606682,[1766199090.3606687],[1]
P1_c2_r109,SUSTAINED_P1,97,32000,30976,1024,1,0.20804619789123535,0.20804619789123535,0.00045228004455566406,0.20850276947021484,1766199090.2648194,1766199090.4733222,2,0.0,1766199090.4728656,[1766199090.4728668],[1]
P1_c2_r110,SUSTAINED_P1,97,32000,30976,1024,1,0.20651626586914062,0.20651626586914062,0.00041747093200683594,0.20693755149841309,1766199090.3804872,1766199090.5874248,2,0.0,1766199090.5870035,[1766199090.5870047],[1]
P1_c2_r111,SUSTAINED_P1,97,32000,30976,1024,1,0.20386123657226562,0.20386123657226562,0.00042748451232910156,0.20429277420043945,1766199090.4893534,1766199090.6936462,2,0.0,1766199090.6932147,[1766199090.6932158],[1]
P1_c2_r112,SUSTAINED_P1,97,32000,30976,1024,1,0.1952381134033203,0.1952381134033203,0.00042724609375,0.19566917419433594,1766199090.6032026,1766199090.7988718,2,0.0,1766199090.7984407,[1766199090.7984416],[1]
P1_c2_r113,SUSTAINED_P1,97,32000,30976,1024,1,0.20418667793273926,0.20418667793273926,0.0005540847778320312,0.20474457740783691,1766199090.7092516,1766199090.9139962,2,0.0,1766199090.9134383,[1766199090.913439],[1]
P1_c2_r114,SUSTAINED_P1,97,32000,30976,1024,1,0.21138620376586914,0.21138620376586914,0.0004439353942871094,0.21183371543884277,1766199090.8148649,1766199091.0266986,2,0.0,1766199091.026251,[1766199091.0262518],[1]
P1_c2_r115,SUSTAINED_P1,97,32000,30976,1024,1,0.19943928718566895,0.19943928718566895,0.0004467964172363281,0.1998896598815918,1766199090.9331777,1766199091.1330674,2,0.0,1766199091.132617,[1766199091.1326177],[1]
P1_c2_r116,SUSTAINED_P1,97,32000,30976,1024,1,0.19565796852111816,0.19565796852111816,0.0004343986511230469,0.19609570503234863,1766199091.0429533,1766199091.239049,2,0.0,1766199091.2386112,[1766199091.2386117],[1]
P1_c2_r117,SUSTAINED_P1,97,32000,30976,1024,1,0.20465826988220215,0.20465826988220215,0.0005586147308349609,0.20522117614746094,1766199091.1495175,1766199091.3547387,2,0.0,1766199091.3541758,[1766199091.3541768],[1]
P1_c2_r118,SUSTAINED_P1,97,32000,30976,1024,1,0.2277071475982666,0.2277071475982666,0.0004725456237792969,0.22818398475646973,1766199091.2547972,1766199091.4829812,2,0.0,1766199091.4825044,[1766199091.4825056],[1]
