period_number,context_size,cache_hit_rate,working_set_size,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
38,64000,96,6400000,1773170517.3442903,1773170550.9155192,33.56992149353027,21,125,104,6656000,104,198272.73058361994,3.0980114153690614,5.135896801948547,5.667478799819946,7.702893185615539,7.886202616691589,5.135896985347454,5.667478919029236,7.702893388271332,7.886202855110168,0,0,0,0,1249.7890911688698,5.135896801948547,RAMP_DOWN,19
39,64000,96,6400000,1773170550.9155324,1773170584.4612372,33.54405951499939,19,132,114,7296000,114,217504.98018099324,3.3985153153280194,4.517836288401955,4.2647446393966675,6.333580362796782,6.790677473545075,4.517836474535758,4.264744877815247,6.3335806012153615,6.790677919387818,0,0,0,0,1240.2062863648239,4.517836288401955,RAMP_UP,21
40,64000,96,6720000,1773170584.4612584,1773170621.3080742,36.84568500518799,21,118,97,6208000,97,168486.48625004242,2.632601347656913,5.052705700864497,4.569839239120483,8.450627708435054,9.706683473587036,5.052705880292912,4.5698394775390625,8.450627899169916,9.706683931350709,0,0,0,0,1306.3017560186354,5.052705700864497,RAMP_DOWN,19
41,64000,96,6720000,1773170621.3080878,1773170654.8612828,33.55205988883972,19,147,128,8192000,128,244157.88560048648,3.8149669625076013,4.027133451774716,4.170767068862915,4.882696545124051,5.213872747421265,4.027133638039231,4.170767188072205,4.882697093486783,5.213872921466828,0,0,0,0,1317.7534633980458,4.027133451774716,RAMP_UP,23
42,64000,96,7040000,1773170654.8612945,1773170688.9763212,34.11368727684021,23,126,103,6592000,103,193236.22059686613,3.0193159468260333,5.728960567307704,6.156639337539673,8.703566241264344,9.277516746520996,5.7289607501724396,6.156639575958252,8.703566479682923,9.27751675605774,0,0,0,0,1289.880121230639,5.728960567307704,RAMP_DOWN,21
43,64000,96,7040000,1773170688.976337,1773170724.625123,35.647623777389526,21,132,111,7104000,111,199283.97035277018,3.113812036762034,5.008889206894883,4.800067901611328,6.771328091621399,7.313209986686707,5.0088893765801785,4.800068140029907,6.771328568458557,7.3132100105285645,0,0,0,0,1335.9952278595176,5.008889206894883,RAMP_DOWN,19
44,64000,96,7040000,1773170724.6251364,1773170757.8599098,33.23358106613159,19,141,122,7808000,122,234943.08315624608,3.670985674316345,4.136007901097908,4.101383924484253,5.380198562145233,5.539828047752379,4.136008100431473,4.101384162902832,5.380198574066162,5.539828286170958,0,0,0,0,1332.2970799166485,4.136007901097908,RAMP_UP,23
45,64000,96,7360000,1773170757.8599231,1773170792.036996,34.17593693733215,23,109,87,5568000,87,162921.64894293752,2.5456507647333986,6.458858202243674,6.7304017543792725,9.428263163566589,9.549744081497192,6.458858394074714,6.730401992797852,9.428263235092164,9.549744286537171,0,0,0,0,1357.7796928796877,6.458858202243674,RAMP_DOWN,21
46,64000,96,7360000,1773170792.037008,1773170826.5165937,34.47842073440552,21,152,131,8384000,131,243166.59004145535,3.79947796939774,4.259502531007956,4.489107847213745,4.970588684082031,5.814573812484741,4.259502720286828,4.489108085632324,4.970588803291321,5.814573884010314,0,0,0,0,1269.0395123299909,4.259502531007956,RAMP_UP,23
47,64000,96,7680000,1773170826.5166075,1773170863.4154336,36.897565603256226,23,133,110,7040000,110,190798.4953722453,2.981226490191333,5.37526449506933,5.734557628631592,7.493448972702026,7.599245998859406,5.375264670632102,5.7345579862594604,7.493449342250824,7.599246020317078,0,0,0,0,1224.5821413511408,5.37526449506933,RAMP_DOWN,21
48,64000,96,7680000,1773170863.4154484,1773170897.9527888,34.536147594451904,21,127,106,6784000,106,196431.86841979512,3.0692479440592986,4.997963646672806,5.215801000595093,6.375342905521393,6.70013222694397,4.99796384235598,5.215801119804382,6.375343143939972,6.7001322388648985,0,0,0,0,1325.648926819231,4.997963646672806,RAMP_UP,23
49,64000,96,8000000,1773170897.952802,1773170930.6480289,32.69403958320618,23,138,123,7872000,123,240777.83291250374,3.7621536392578707,5.016567627588908,5.105555057525635,6.1976015806198115,6.306243362426758,5.016567815610064,5.105555534362793,6.197601819038391,6.306243600845337,0,0,0,0,1229.7476632752473,5.016567627588908,RAMP_DOWN,21
50,64000,96,8000000,1773170930.6480417,1773170966.102819,35.453603982925415,21,123,102,6528000,102,184127.9663174415,2.8769994737100233,5.321345609777114,5.797451376914978,7.6821561455726615,8.183006029129025,5.321345785084893,5.797451615333557,7.682156383991241,8.183006267547604,0,0,0,0,1312.0875600733882,5.321345609777114,RAMP_DOWN,19
51,64000,96,8000000,1773170966.1028328,1773171001.6192586,35.51534700393677,19,141,122,7808000,122,219848.6192218397,3.4351346753412453,4.16948817792486,4.3157970905303955,5.9171736359596245,5.967005422115326,4.169488400709434,4.315797209739685,5.917173874378204,5.967005660533905,0,0,0,0,1222.8506553742623,4.16948817792486,RAMP_UP,23
52,64000,96,8000000,1773171001.6192706,1773171016.8761523,15.255751848220825,23,59,38,2432000,38,159415.28311393107,2.490863798655173,4.203716252979479,4.513094782829285,6.225836730003357,6.296428899765015,4.20371645375302,4.513095021247864,6.225836932659149,6.29642904996872,0,0,0,0,1224.9280163379203,4.203716252979479,PLATEAU_RAMP_DOWN,17
