period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
11,1773242795.0565932,1773242825.0565932,30,44,28,45,34,34,11,30,22,8,1.5,38063.066666666666,297.8666666666667,0.958109133383807,0.5932047367095947,3.1039634346961966,3.5603613996505743,0.765623246942668,68705,6,0,316.05133175849915,85.76345352439193,1069568,80.83781733232385,0,0,0,0.057587466069630215,0.30666494369506836,3,27
12,1773242825.0565932,1773242855.0565932,32,48,31,64,38,38,26,32,28,4,2.1333333333333333,46902.8,453.46666666666664,0.746700949785186,0.5810215473175049,1.999274730682373,3.022801542282105,0.8123463534553401,72881,6,0,327.262326002121,86.36406974991162,1055232,85.06598100429628,0,0,0,0.054365006360140716,0.3018651008605957,7,25
13,1773242855.0565932,1773242885.0565932,34,52,33,63,39,39,24,34,26,8,2.1,53415.333333333336,348.3,1.325832478205363,0.796459436416626,4.924695777893064,5.9326966381073,0.8102814198912696,76733,6,0,419.31818675994873,83.74735710232757,1214976,73.48335043589273,0,0,0,0.058799494229830225,0.301591157913208,1,33
14,1773242885.0565932,1773242915.0565932,40,48,31,66,39,39,27,40,33,7,2.2,52426.433333333334,426.8,0.667887460617792,0.29131805896759033,1.8337744116783141,2.244861967563628,0.8513133781307269,81575,2,0,326.4631164073944,87.63397286335626,934656,86.64225078764416,0,0,0,0.047397772471110024,0.10203695297241211,7,33
15,1773242915.0565932,1773242945.0565932,35,58,35,64,34,34,30,35,25,10,2.1333333333333333,48663.63333333333,366.1666666666667,2.2665556728839875,1.9638019800186157,4.287642073631286,4.676773719787597,0.7977799227799228,84992,5,0,546.8764417171478,80.39869384526352,1179904,54.66888654232025,0,0,0,0.05854913339776508,0.2990713119506836,3,32
16,1773242945.0565932,1773242975.0565932,47,49,16,33,14,14,19,47,31,16,1.1,21516.4,127.83333333333333,2.9913842231035233,2.080427408218384,5.473526477813721,5.572501850128174,0.8433220877158166,87489,3,0,341.9297308921814,88.12743989957703,404224,40.172315537929535,0,0,0,0.048671997918023006,0.15791964530944824,0,47
17,1773242975.0565932,1773243005.0565932,37,65,31,73,37,37,36,37,26,11,2.433333333333333,43583.166666666664,409.6666666666667,0.8501176834106445,0.6118519306182861,3.122905015945434,3.4138405323028564,0.7978150107779738,91614,6,0,368.57703614234924,87.95499881887747,1056512,82.99764633178711,0,0,0,0.057842284914047,0.3219280242919922,1,36
18,1773243005.0565932,1773243035.0565932,62,46,12,34,11,11,23,62,48,14,1.1333333333333333,12324.166666666666,155.4,4.068012396494548,4.098562717437744,7.67241917848587,7.741223833560944,0.7875952875952876,93125,6,0,246.96861004829407,92.37751203554649,313856,18.639752070109044,0,0,0,0.5851179624007921,3.92864727973938,15,47
19,1773243035.0565932,1773243065.0565932,60,51,21,51,10,10,41,60,39,21,1.7,23299.3,227.36666666666667,9.534497760591053,10.015104055404663,12.158897399902344,12.403332138061524,0.7667705278592375,96190,3,0,496.8999733924866,85.0780788771025,651520,0.0,0,0,0,0.041606465164495975,0.10270857810974121,10,50
20,1773243065.0565932,1773243095.0565932,4,57,9,56,0,0,56,4,0,4,1.8666666666666667,12324.433333333332,540.7333333333333,7.339978853861491,8.168836832046509,10.033355236053467,10.22230405807495,0.9241164241164241,98176,0,0,155.9758563041687,91.47672916370662,112128,0.0,50,216,0,0.0,0.0,0,4
21,1773243095.0565932,1773243125.0565932,1,40,0,3,0,0,3,1,0,1,0.1,0.0,79.7,0.0,0.0,0.0,0.0,0.0,98176,0,0,0.0,100.0,0,0.0,70,244,0,0.0,0.0,0,1
22,1773243125.0565932,1773243155.0565932,82,29,2,2,2,2,0,82,81,1,0.06666666666666667,5098.433333333333,4.833333333333333,6.2652827501297,6.2652827501297,8.027782142162323,8.184448754787445,0.9958141481791545,98186,0,0,48.189931869506836,98.5528548988136,2560,0.0,0,0,0,39.69620151692126,82.7467770576477,39,43
23,1773243155.0565932,1773243185.0565932,57,34,4,25,0,0,25,57,0,57,0.8333333333333334,5025.066666666667,86.36666666666666,26.80166357755661,26.256611227989197,31.15311110019684,31.45748245716095,0.730556736081598,98872,0,0,181.8219611644745,93.3398549024002,162304,0.0,20,88,0,0.0,0.0,13,44
24,1773243185.0565932,1773243215.0565932,3,46,12,54,0,0,54,3,0,3,1.8,15398.433333333332,464.8333333333333,45.26525108019511,45.34387910366058,45.88228803873062,46.07452756166458,0.8218000277354043,102657,0,0,648.2834692001343,55.899083727882015,328960,0.0,62,123,0,0.0,0.0,0,3
25,1773243215.0565932,1773243245.0565932,0,26,0,3,0,0,3,0,0,0,0.1,0.0,74.06666666666666,0.0,0.0,0.0,0.0,0.0,102868,0,0,0.0,100.0,0,0.0,85,127,0,0.0,0.0,0,0
26,1773243245.0565932,1773243275.0565932,76,17,2,2,2,2,0,76,76,0,0.06666666666666667,3444.866666666667,8.366666666666667,0.6500750780105591,0.6500750780105591,1.013971984386444,1.0463183760643004,0.9820322180916976,102897,0,0,33.59406113624573,98.79591178723133,7424,86.99849843978882,18,0,0,41.374841182659836,88.31249332427979,48,28
27,1773243275.0565932,1773243305.0565932,98,17,2,13,0,0,13,98,35,63,0.43333333333333335,2936.1666666666665,33.13333333333333,28.275039076805115,28.275039076805115,29.248069941997528,29.334561574459077,0.5505454545454546,105653,6,0,99.26262307167053,97.12282251966172,158208,0.0,2,0,0,48.759583568573,133.03413701057434,56,42
28,1773243305.0565932,1773243335.0565932,71,21,2,27,0,0,27,71,0,71,0.9,3708.7,59.56666666666667,44.15540909767151,44.15540909767151,44.45406641960144,44.480613737106324,0.9948216340621404,108328,0,0,113.26764607429504,95.89609977991684,2304,0.0,25,57,0,0.0,0.0,17,54
29,1773243335.0565932,1773243365.0565932,7,54,13,64,0,0,64,7,0,7,2.1333333333333333,22716.066666666666,385.26666666666665,50.77441411751967,50.72017455101013,53.47635474205017,54.21583178520203,0.9908851719601579,111270,0,0,818.3227536678314,55.28290963563762,24832,0.0,56,88,0,0.0,0.0,0,7
30,1773243365.0565932,1773243395.0565932,0,25,0,7,0,0,7,0,0,0,0.23333333333333334,0.0,255.93333333333334,0.0,0.0,0.0,0.0,0.0,111447,0,0,0.0,100.0,0,0.0,92,151,0,0.0,0.0,0,0
31,1773243395.0565932,1773243425.0565932,80,23,2,1,2,1,0,80,80,0,0.03333333333333333,2372.0666666666666,8.1,1.8240506649017334,1.8240506649017334,2.3437041997909547,2.3898956251144408,0.9684968496849685,111336,0,0,51.691943645477295,98.32712156487129,8960,63.51898670196533,14,0,0,48.4922463376838,108.15660047531128,24,56
32,1773243425.0565932,1773243455.0565932,92,28,1,30,0,0,30,92,41,51,1.0,1322.7,77.4,27.32483959197998,27.32483959197998,27.32483959197998,27.32483959197998,1.0,112187,3,0,29.272448301315308,99.18687643607458,0,0.0,0,0,0,41.92453476859302,258.0820698738098,40,52
33,1773243455.0565932,1773243485.0565932,62,29,0,30,0,0,30,62,0,62,1.0,0.0,88.56666666666666,0.0,0.0,0.0,0.0,0.0,115060,0,0,0.0,100.0,0,0.0,29,71,0,0.0,0.0,21,41
34,1773243485.0565932,1773243515.0565932,92,28,2,23,0,0,23,92,53,39,0.7666666666666667,2324.5666666666666,40.13333333333333,52.68930196762085,52.68930196762085,54.59553225040436,54.76497494220734,0.9807162534435262,116396,0,0,148.04485726356506,95.88764285378986,5376,0.0,0,0,0,11.957500538736019,45.08345913887024,50,42
35,1773243515.0565932,1773243545.0565932,66,28,2,26,0,0,26,66,0,66,0.8666666666666667,3846.8,63.46666666666667,35.637868881225586,35.637868881225586,38.229619646072386,38.459997491836546,1.0,113779,0,0,113.86641907691956,95.9621837206766,0,0.0,26,53,0,0.0,0.0,20,46
36,1773243545.0565932,1773243575.0565932,5,54,20,61,0,0,61,5,0,5,2.033333333333333,27599.766666666666,448.53333333333336,50.33961428403855,49.758357763290405,53.23420997858047,53.33412570238114,0.8756961633663366,116814,0,0,1267.3535244464874,28.398105963475285,411392,0.0,61,112,0,0.0,0.0,0,5
37,1773243575.0565932,1773243605.0565932,0,28,0,5,0,0,5,0,0,0,0.16666666666666666,0.0,131.5,0.0,0.0,0.0,0.0,0.0,117330,0,0,0.0,100.0,0,0.0,92,146,0,0.0,0.0,0,0
38,1773243605.0565932,1773243635.0565932,77,20,2,2,2,2,0,77,77,0,0.06666666666666667,2396.8333333333335,4.1,7.350960612297058,7.350960612297058,7.364311254024505,7.365497977733612,1.0,117330,0,0,41.811816692352295,98.56316781125936,0,0.0,23,0,0,38.94463125059876,75.34343934059143,29,48
39,1773243635.0565932,1773243665.0565932,54,23,0,23,0,0,23,54,0,54,0.7666666666666667,0.0,83.0,0.0,0.0,0.0,0.0,0.0,117810,0,0,0.0,100.0,0,0.0,43,126,0,0.0,0.0,6,48
40,1773243665.0565932,1773243695.0565932,95,25,1,26,0,0,26,95,67,28,0.8666666666666667,2231.5,82.13333333333334,40.30255699157715,40.30255699157715,40.30255699157715,40.30255699157715,0.997131931166348,115875,0,0,65.03694677352905,98.19341814517975,768,0.0,0,0,0,52.95551449149402,169.81534695625305,55,40
41,1773243695.0565932,1773243725.0565932,69,31,7,26,0,0,26,69,0,69,0.8666666666666667,11768.1,78.16666666666667,33.30220627784729,31.428370237350464,39.51858167648315,41.00985017776489,0.9355950653120464,116610,0,0,320.844829082489,89.30517236391702,90880,0.0,20,41,0,0.0,0.0,28,41
42,1773243725.0565932,1773243755.0565932,48,33,4,21,0,0,21,48,0,48,0.7,9775.233333333334,55.86666666666667,57.680850863456726,57.082643151283264,61.0867658495903,61.50117332220078,0.9875518672199171,117019,0,0,306.67569518089294,87.37960102136243,14592,0.0,39,82,0,0.0,0.0,2,46
43,1773243755.0565932,1773243785.0565932,5,36,2,43,0,0,43,5,0,5,1.4333333333333333,3693.9333333333334,325.7,62.377289175987244,62.377289175987244,62.401965177059175,62.40415859937668,0.5730791450028885,119774,0,0,133.92071628570557,89.11213688734101,189184,0.0,79,118,0,0.0,0.0,0,5
44,1773243785.0565932,1773243815.0565932,1,30,0,4,0,0,4,1,0,1,0.13333333333333333,0.0,57.233333333333334,0.0,0.0,0.0,0.0,0.0,119786,0,0,0.0,100.0,0,0.0,89,112,0,0.0,0.0,0,1
45,1773243815.0565932,1773243845.0565932,72,25,4,4,4,4,0,72,71,1,0.13333333333333333,5948.366666666667,6.6,4.950794458389282,2.9467546939849854,11.12625581026077,12.155952417850493,0.9921062073914604,119808,0,0,66.23585867881775,97.72385365364887,5632,0.9841108322143555,23,0,0,62.362568340301515,118.2022774219513,34,38
46,1773243845.0565932,1773243875.0565932,83,32,3,18,0,0,18,83,29,54,0.6,5412.366666666667,56.5,19.28504753112793,18.137929916381836,21.83471302986145,22.16331597328186,0.9976340694006309,119991,2,0,98.34779095649719,97.14933939256531,1536,0.0,7,0,0,52.43713315602007,116.91056275367737,34,49
47,1773243875.0565932,1773243905.0565932,54,33,3,29,0,0,29,54,0,54,0.9666666666666667,6313.433333333333,81.13333333333334,35.97641007105509,35.48060202598572,38.60630593299866,38.8841462802887,0.9969574036511156,120593,0,0,156.91581678390503,93.98789974008027,2304,0.0,35,86,0,0.0,0.0,9,45
48,1773243905.0565932,1773243935.0565932,1,46,9,53,0,0,53,1,0,1,1.7666666666666666,17319.266666666666,385.8,42.832539584901596,42.60038733482361,47.09616928100586,48.69265762329101,0.9743684534812076,123295,0,0,465.2291033267975,67.00502813285124,53248,0.0,75,127,0,0.0,0.0,0,1
49,1773243935.0565932,1773243965.0565932,0,29,0,1,0,0,1,0,0,0,0.03333333333333333,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,123349,0,0,0.0,100.0,0,0.0,93,140,0,0.0,0.0,0,0
50,1773243965.0565932,1773243995.0565932,84,18,0,0,0,0,0,84,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123349,0,0,0.0,100.0,0,0.0,20,0,0,49.41138217562721,94.24975538253784,50,34
51,1773243995.0565932,1773244025.0565932,93,22,2,17,0,0,17,93,26,67,0.5666666666666667,1162.1666666666667,35.96666666666667,21.055874705314636,21.055874705314636,21.457590329647065,21.49329838514328,0.9963235294117647,122816,0,0,81.80456447601318,97.62885320359382,512,0.0,7,0,0,61.89278525572557,133.73719787597656,46,47
52,1773244025.0565932,1773244055.0565932,69,26,3,24,0,0,24,69,0,69,0.8,5067.133333333333,49.6,42.04678535461426,40.21378564834595,45.33018925189972,45.78498068332672,1.0,123152,0,0,185.01363611221313,93.5082934697469,0,0.0,27,54,0,0.0,0.0,20,49
53,1773244055.0565932,1773244085.0565932,44,26,1,25,0,0,25,44,0,44,0.8333333333333334,1111.6333333333334,64.7,43.590715169906616,43.590715169906616,43.590715169906616,43.590715169906616,0.9865642994241842,123755,0,0,60.14903426170349,97.13576027325222,1792,0.0,52,94,0,0.0,0.0,2,42
54,1773244085.0565932,1773244115.0565932,2,38,2,42,0,0,42,2,0,2,1.4,4002.733333333333,490.43333333333334,65.68416833877563,65.68416833877563,66.42617807388305,66.4921344947815,1.0,127237,0,0,137.32409572601318,88.55632535616557,0,0.0,82,119,0,0.0,0.0,0,2
55,1773244115.0565932,1773244145.0565932,0,25,0,2,0,0,2,0,0,0,0.06666666666666667,0.0,39.266666666666666,0.0,0.0,0.0,0.0,0.0,127261,0,0,0.0,100.0,0,0.0,97,109,0,0.0,0.0,0,0
56,1773244145.0565932,1773244175.0565932,67,18,0,0,0,0,0,67,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127261,0,0,0.0,100.0,0,0.0,37,0,0,71.41164270087855,463.3208096027374,37,30
57,1773244175.0565932,1773244205.0565932,85,27,0,14,0,0,14,85,32,53,0.4666666666666667,0.0,44.53333333333333,0.0,0.0,0.0,0.0,0.0,127316,0,0,0.0,100.0,0,0.0,10,0,0,99.784340120852,167.68495273590088,42,43
58,1773244205.0565932,1773244235.0565932,88,29,4,23,0,0,23,88,26,62,0.7666666666666667,3531.5333333333333,88.96666666666667,44.66954576969147,44.18214988708496,47.47967967987061,47.94073249816894,0.975211608222491,128187,0,0,224.01792812347412,93.61772284548506,10496,0.0,5,0,0,32.585998241718,169.35657858848572,44,44
59,1773244235.0565932,1773244265.0565932,59,28,3,29,0,0,29,59,0,59,0.9666666666666667,4869.633333333333,77.43333333333334,49.0398321946462,47.93111228942871,51.78282516002655,52.125199637413026,0.9991231915826392,129604,0,0,189.66523694992065,92.7331326839111,512,0.0,35,60,0,0.0,0.0,19,40
60,1773244265.0565932,1773244295.0565932,39,24,0,20,0,0,20,39,0,39,0.6666666666666666,0.0,39.4,0.0,0.0,0.0,0.0,0.0,129904,0,0,0.0,100.0,0,0.0,59,96,0,0.0,0.0,4,35
61,1773244295.0565932,1773244325.0565932,90,24,3,21,3,3,18,90,69,21,0.7,4398.466666666666,42.9,7.872289180755615,7.968597412109375,9.103449058532714,9.20432476043701,1.0,129219,0,0,71.29650092124939,97.91530699060674,0,0.0,8,0,0,30.87595541940795,78.19393014907837,46,44
62,1773244325.0565932,1773244355.0565932,70,22,2,20,0,0,20,70,0,70,0.6666666666666666,2664.9,34.2,24.55618953704834,24.55618953704834,26.091245222091676,26.22769461631775,0.9815852682145717,131668,0,0,75.28153538703918,97.27240813815075,5888,0.0,30,119,0,0.0,0.0,26,44
63,1773244355.0565932,1773244385.0565932,49,24,3,21,0,0,21,49,0,49,0.7,7680.266666666666,54.666666666666664,49.54597886403402,49.31001138687134,53.46339316368103,53.832582654953,0.9983328702417338,133182,0,0,205.28402996063232,90.62630000179762,1536,0.0,49,82,0,0.0,0.0,9,40
64,1773244385.0565932,1773244415.0565932,6,40,9,43,0,0,43,6,0,6,1.4333333333333333,15491.1,397.5,71.03636776076422,73.09747219085693,74.57849044799805,74.83459037780761,0.8580680722061458,136254,0,0,744.1010677814484,46.07963276946027,263680,0.0,76,88,0,0.0,0.0,0,6
65,1773244415.0565932,1773244445.0565932,1,22,0,5,0,0,5,1,0,1,0.16666666666666666,0.0,130.4,0.0,0.0,0.0,0.0,0.0,136259,0,0,0.0,100.0,0,0.0,99,107,0,0.0,0.0,0,1
66,1773244445.0565932,1773244475.0565932,68,17,0,0,0,0,0,68,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136259,0,0,0.0,100.0,0,0.0,37,0,0,54.952480017249265,200.64893078804016,37,31
67,1773244475.0565932,1773244505.0565932,71,25,1,13,0,0,13,71,16,55,0.43333333333333335,934.0333333333333,30.2,21.275919437408447,21.275919437408447,21.275919437408447,21.275919437408447,1.0,136291,0,0,41.55246615409851,98.55720603631603,0,0.0,26,0,0,71.40650479495525,132.58399534225464,31,40
68,1773244505.0565932,1773244535.0565932,51,27,3,20,0,0,20,51,0,51,0.6666666666666666,5932.3,67.46666666666667,43.33941721916199,43.81577777862549,46.692477631568906,46.948184285163876,1.0,136841,0,0,160.49915099143982,93.14106192344275,0,0.0,44,64,0,0.0,0.0,8,43
