period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
1,1773219165.8587172,1773219195.8587172,1,19,20,22,22,22,0,1,1,0,0.7333333333333333,32574.133333333335,161.73333333333332,7.428901368921453,6.681963801383972,19.056569039821625,22.785037937164304,0.024578881824736186,14882,0,0,535.0962021350861,10.817299644152323,3809792,25.710986310785465,0,0,0,0.41431690298992657,0.9530892372131348,0,1
2,1773219195.8587172,1773219225.8587172,4,20,18,27,27,26,1,4,4,0,0.9,25844.333333333332,201.36666666666667,0.46410758407027636,0.25032877922058105,1.3258007287979126,1.7730126905441275,0.8013058930490123,17272,4,0,85.81416440010071,88.08136605554157,615424,95.35892415929723,0,0,0,0.4039239114330661,3.8527209758758545,0,4
3,1773219225.8587172,1773219255.8587172,3,25,19,34,29,29,5,3,3,0,1.1333333333333333,41127.8,278.3666666666667,1.1576095531726707,0.9723403453826904,2.91682138442993,3.2405824661254883,0.6463534907864003,24328,4,0,122.59556603431702,85.4052897578194,1744128,88.42390446827328,0,0,0,0.06311074644327164,0.2042093276977539,0,3
4,1773219255.8587172,1773219285.8587172,6,23,19,32,29,29,3,6,6,0,1.0666666666666667,44656.8,211.8,0.7357509218413254,0.40334200859069824,2.3802773475646952,3.08279067993164,0.7916726420957024,26601,1,0,97.75997614860535,88.76322113234421,1115648,92.64249078158674,0,0,0,0.03631566592625209,0.09584593772888184,0,6
5,1773219285.8587172,1773219315.8587172,4,28,19,34,29,29,5,4,3,1,1.1333333333333333,38326.63333333333,423.56666666666666,0.6566098805131584,0.48750734329223633,1.9438563823699944,2.0783119869232176,0.8284966300896786,28926,3,0,142.1378936767578,85.19396940867105,788224,93.43390119486841,0,0,0,0.05714159458875656,0.15299463272094727,1,3
6,1773219315.8587172,1773219345.8587172,5,32,21,39,36,35,4,5,5,0,1.3,42510.433333333334,355.2,0.3888153449909107,0.3157174587249756,0.9668333530426018,1.2944392108917238,0.7799768925503592,32293,5,0,132.42873620986938,88.06948322433608,1121280,96.11184655009089,0,0,0,0.05612406498048364,0.25629711151123047,0,5
7,1773219345.8587172,1773219375.8587172,14,29,23,49,43,43,6,14,14,0,1.6333333333333333,40869.76666666667,347.3333333333333,0.40120446404745413,0.29262351989746094,0.9899667978286742,1.1898275661468503,0.8017556693489393,35159,6,0,177.00315141677856,86.27882547156756,971264,95.98795535952546,0,0,0,0.06214304555926407,0.3040168285369873,0,14
8,1773219375.8587172,1773219405.8587172,16,32,24,50,36,36,14,16,16,0,1.6666666666666667,33744.166666666664,411.8666666666667,0.3987096283170912,0.2724604606628418,0.9054736495018005,1.0113683819770811,0.7724971522592077,38681,5,0,129.04538321495056,91.03851505451732,920320,96.01290371682909,0,0,0,0.05612442628392633,0.2530949115753174,0,16
9,1773219405.8587172,1773219435.8587172,7,41,25,52,37,36,16,7,7,0,1.7333333333333334,40781.933333333334,546.3,0.3397138312056258,0.2265923023223877,0.8758793354034418,1.004328317642212,0.8598052559941367,42453,0,0,180.62259936332703,87.4567639331023,685568,96.60286168794376,0,0,0,0.04452568834478205,0.10082769393920898,0,7
10,1773219435.8587172,1773219465.8587172,13,40,23,55,48,48,7,13,12,1,1.8333333333333333,46084.3,425.7,0.41697723666826886,0.2844429016113281,1.0895566821098328,1.1745756840705872,0.8237720111214087,44917,5,0,184.36272644996643,88.40485997170022,973568,95.83022763331732,0,0,0,0.05638055801391602,0.2538266181945801,0,13
11,1773219465.8587172,1773219495.8587172,12,46,27,51,39,38,13,12,12,0,1.7,36043.3,475.6333333333333,0.8015377032451141,0.4396083354949951,2.6690303325653084,3.3528730630874626,0.7156485157314688,48954,5,0,314.8800542354584,81.90344515888171,1228544,91.98462296754887,0,0,0,0.06026286237380084,0.2530238628387451,0,12
12,1773219495.8587172,1773219525.8587172,19,42,18,35,25,25,10,19,16,3,1.1666666666666667,27884.866666666665,173.0,2.0015961742401123,2.2469024658203125,4.221921968460083,4.260258092880249,0.5827398728846006,53589,3,0,215.05110454559326,88.24857352209872,1394944,79.98403825759888,0,0,0,0.05357296873883503,0.1537337303161621,2,17
13,1773219525.8587172,1773219555.8587172,18,48,26,49,33,33,16,18,15,3,1.6333333333333333,39935.73333333333,391.6333333333333,1.1468931811196463,1.0171172618865967,2.7747463464736937,2.8824689483642576,0.654119659947602,58238,5,0,311.72009921073914,84.25656064592226,1656064,88.53106818880354,0,0,0,0.05697641770044962,0.25151681900024414,0,18
14,1773219555.8587172,1773219585.8587172,16,56,31,60,42,42,18,16,16,0,2.0,50131.53333333333,395.06666666666666,1.6973922025589716,1.163961410522461,5.344947183132171,5.460264172554016,0.667816532515651,61395,6,0,402.6626455783844,81.35821085285258,1996800,83.02607797441028,0,0,0,0.05945339696160678,0.30564332008361816,6,10
15,1773219585.8587172,1773219615.8587172,24,53,33,54,38,38,16,24,24,0,1.8,51225.46666666667,326.5,1.3768309896642512,1.4089494943618774,2.769222950935364,2.940341386795044,0.7908886295431811,64719,5,0,432.82896995544434,81.26281515344397,1284352,86.2316901033575,0,0,0,0.05936540326764507,0.2516326904296875,6,18
16,1773219615.8587172,1773219645.8587172,32,47,24,42,22,22,20,32,28,4,1.4,33248.76666666667,270.46666666666664,1.4653388687542506,1.0662461519241333,3.5295825123786924,3.774836981296539,0.8278320061649114,67294,2,0,266.32719826698303,88.76256547396696,686336,85.3466113124575,0,0,0,0.04730465888977051,0.10178303718566895,0,32
17,1773219645.8587172,1773219675.8587172,36,46,17,44,19,19,25,36,29,7,1.4666666666666666,29174.3,193.96666666666667,1.9334143713900918,1.9264373779296875,3.3594608306884752,3.806734848022461,0.7640301456062047,72399,3,0,275.67694997787476,88.79361991959858,825600,80.66585628609909,0,0,0,0.044716199239095054,0.15288019180297852,1,35
18,1773219675.8587172,1773219705.8587172,21,64,27,64,33,33,31,21,16,5,2.1333333333333333,47981.833333333336,429.8333333333333,0.9872139481937184,0.6441619396209717,2.4553287506103514,3.8868361973762546,0.8647385984427142,75786,3,0,270.49262833595276,89.3924459476097,778240,90.12786051806282,0,0,0,0.05079096190783442,0.16199564933776855,5,16
19,1773219705.8587172,1773219735.8587172,49,42,12,20,9,9,11,49,39,10,0.6666666666666666,16017.2,64.63333333333334,3.400426189104716,2.913877487182617,5.143391084671021,5.242114725112915,0.7025729902679643,78067,6,0,277.242303609848,89.84460426337553,571136,65.99573810895285,0,0,0,0.06849563121795654,0.3343212604522705,2,47
20,1773219735.8587172,1773219765.8587172,46,51,18,55,17,17,38,46,35,11,1.8333333333333333,24982.5,264.06666666666666,3.0769698745325993,2.705209732055664,6.312021422386163,8.477453646659852,0.745982905982906,82891,6,0,258.15465903282166,91.12870587516076,760832,69.230301254674,0,0,0,0.06704241495866042,0.30391716957092285,14,32
21,1773219765.8587172,1773219795.8587172,60,40,3,16,0,0,16,60,30,30,0.5333333333333333,5038.6,64.46666666666667,7.652442455291748,7.681946039199829,8.057689833641053,8.091089282035828,0.9961864406779661,83192,3,0,65.17801213264465,97.82739959557851,2304,23.47557544708252,0,0,580,1.9091594457626342,6.030031681060791,12,48
