period_number,context_size,cache_hit_rate,working_set_size,start_time,end_time,duration,concurrency_level,num_requests_launched,num_requests_completed,total_input_tokens,total_output_tokens,input_tokens_per_sec,output_tokens_per_sec,avg_ttft,median_ttft,p95_ttft,p99_ttft,avg_ttlt,median_ttlt,p95_ttlt,p99_ttlt,avg_itl,median_itl,p95_itl,p99_itl,avg_output_tokens_per_request,measured_ttft,decision,next_concurrency
1,100000,96,400384,1773205810.6285882,1773205841.006781,30.376554250717163,1,30,29,2900000,29,95468.3660320536,0.9546836603205361,0.963408560588442,0.6105446815490723,3.2269492626190184,3.2377304553985597,0.9634087661216999,0.6105449199676514,3.2269495010375975,3.237730693817139,0,0,0,0,2822.5943134308777,0.963408560588442,RAMP_UP,21
2,100000,96,400384,1773205841.006808,1773205876.0925267,35.08422636985779,21,121,100,10000000,100,285028.3741354316,2.850283741354316,5.395386600494385,5.615869045257568,6.246802198886871,6.790713639259338,5.395386776924133,5.615869045257568,6.246802425384521,6.790713877677917,0,0,0,0,1712.2641048029082,5.395386600494385,RAMP_DOWN,19
3,100000,96,700672,1773205876.0925462,1773205915.657406,39.56351065635681,19,108,89,8900000,89,224954.758876283,2.2495475887628302,4.8794322737147295,5.108559846878052,5.663866901397705,8.56874261856079,4.8794324585561,5.108560085296631,5.6638671398162845,8.56874282836914,0,0,0,0,1779.0677354517238,4.8794322737147295,RAMP_UP,21
4,100000,96,700672,1773205915.6574194,1773205951.049572,35.39057898521423,21,124,104,10400000,104,293863.5167383104,2.9386351673831044,5.2763127615818615,5.60111141204834,6.122875833511353,6.153010439872742,5.2763129564432,5.60111141204834,6.122875833511353,6.153010678291321,0,0,0,0,1720.242364031018,5.2763127615818615,RAMP_DOWN,19
5,100000,96,700672,1773205951.049591,1773205985.90934,34.85828948020935,19,119,100,10000000,100,286875.809143689,2.86875809143689,5.003824827671051,5.196660995483398,6.19660758972168,6.2763822293281555,5.003825011253357,5.1966612339019775,6.196607828140259,6.276382465362549,0,0,0,0,1766.2341846886807,5.003824827671051,RAMP_DOWN,17
6,100000,96,1000960,1773205985.909356,1773206020.0340781,34.12325739860535,17,91,74,7400000,74,216860.89090376365,2.1686089090376366,6.074933825312434,6.734273791313171,7.370461344718933,7.435557835102081,6.0749339864060685,6.7342740297317505,7.370461428165436,7.435558137893676,0,0,0,0,1854.9514097400022,6.074933825312434,RAMP_DOWN,15
7,100000,96,1000960,1773206020.0340936,1773206053.6475022,33.611974239349365,15,116,102,10200000,102,303463.2814890984,3.034632814890984,3.9721577798618988,3.907410502433777,4.405116152763367,4.896161568164825,3.9721579434824923,3.9074106216430664,4.405116617679596,4.8961618041992185,0,0,0,0,1807.051615516559,3.9721577798618988,RAMP_UP,19
8,100000,96,1301248,1773206053.6475177,1773206091.2017965,37.552918434143066,19,100,81,8100000,81,215695.6193486014,2.156956193486014,5.339258782657576,4.991001605987549,11.150601148605347,11.785449552536011,5.3392589798680055,4.991001844406128,11.150601387023926,11.785449600219726,0,0,0,0,1841.6684968660932,5.339258782657576,RAMP_DOWN,17
9,100000,96,1301248,1773206091.2018123,1773206125.6124754,34.40946865081787,17,121,104,10400000,104,302242.3887313588,3.0224238873135882,4.358914033724711,4.464165568351746,4.959902894496918,5.0029245638847355,4.358914214831132,4.464165568351746,4.959903132915497,5.002924802303315,0,0,0,0,1777.856434374855,4.358914033724711,RAMP_UP,19
10,100000,96,1601536,1773206125.6124942,1773206165.864599,40.25082874298096,19,121,102,10200000,102,253410.9313656977,2.5341093136569772,4.924021358583488,5.081652641296387,6.006219458580017,6.029729759693145,4.924021540903578,5.081652760505676,6.006219696998596,6.0297299981117245,0,0,0,0,1854.6187264509206,4.924021358583488,RAMP_UP,21
11,100000,96,1601536,1773206165.8646157,1773206201.6904917,35.82456994056702,21,98,78,7800000,78,217727.66603870486,2.1772766603870486,7.078079495674524,7.824353575706482,8.538812267780303,9.113353378772743,7.078079676016783,7.824353814125061,8.538812506198882,9.113353562355048,0,0,0,0,1809.5266099086514,7.078079495674524,RAMP_DOWN,19
12,100000,96,1601536,1773206201.6905053,1773206237.7479773,36.056005001068115,19,111,92,9200000,92,255158.6067210569,2.551586067210569,5.043437864469445,5.1086952686309814,6.680768609046936,6.730958616733552,5.043438048466392,5.108695387840271,6.6807687163352965,6.730959050655366,0,0,0,0,1745.0447316389123,5.043437864469445,RAMP_DOWN,17
13,100000,96,1901824,1773206237.747994,1773206276.0023553,38.25293231010437,17,73,56,5600000,56,146394.00594450065,1.4639400594450065,7.389125853776932,6.180675506591797,14.293532311916351,14.337637960910797,7.389126032590866,6.180675745010376,14.293532311916351,14.337638092041015,0,0,0,0,1919.366041388376,7.389125853776932,RAMP_DOWN,15
14,100000,96,1901824,1773206276.0023696,1773206314.80787,38.804070711135864,15,59,44,4400000,44,113390.1654997578,1.133901654997578,6.874415408481251,5.871350884437561,11.110494089126586,13.648306214809418,6.874415641481226,5.87135112285614,11.110494363307954,13.648306453227997,0,0,0,0,2006.2488382345111,6.874415408481251,RAMP_DOWN,13
15,100000,96,2202112,1773206314.8078852,1773206353.13664,38.32745146751404,13,53,40,4000000,40,104363.83967220882,1.0436383967220884,6.325110894441605,6.419240236282349,11.784901320934289,14.28584780216217,6.325111055374146,6.419240474700928,11.784901332855217,14.285848040580749,0,0,0,0,2042.3199682775762,6.325110894441605,RAMP_DOWN,11
16,100000,96,2202112,1773206353.1366584,1773206394.057082,40.9190788269043,11,58,47,4700000,47,114860.84571654018,1.1486084571654016,6.035396890437349,5.8514404296875,11.22004418373108,11.293896622657776,6.035397088274043,5.851440668106079,11.220044350624084,11.293896751403809,0,0,0,0,1966.1684021504748,6.035396890437349,RAMP_DOWN,9
17,100000,96,2402304,1773206394.0570993,1773206431.0391986,36.98075318336487,9,41,32,3200000,32,86531.49880785724,0.8653149880785724,7.6165385618805885,7.699994087219238,13.846289801597596,14.082297649383545,7.616538763046265,7.699994206428528,13.846290040016175,14.082297887802124,0,0,0,0,2092.8494667281766,7.6165385618805885,RAMP_DOWN,5
18,100000,96,2402304,1773206431.039217,1773206469.4733775,38.43277192115784,5,27,22,2200000,22,57242.81362044734,0.5724281362044734,5.666528170759028,6.278929591178894,9.471450185775756,9.556535232067109,5.666528495875272,6.278930068016052,9.471450662612915,9.556535520553588,0,0,0,0,2238.252749781581,5.666528170759028,RAMP_DOWN,3
19,100000,96,2602496,1773206469.473398,1773206503.4502568,33.97554063796997,3,29,26,2600000,26,76525.64024527467,0.7652564024527467,3.092935488774226,3.4771753549575806,6.47804456949234,6.535081505775452,3.092935663003188,3.47717547416687,6.478044807910919,6.535081565380096,0,0,0,0,2404.2313653314927,3.092935488774226,PLATEAU_RAMP_DOWN,1
20,100000,96,2602496,1773206503.4502745,1773206535.305365,31.853696823120117,1,19,18,1800000,18,56508.35474435483,0.5650835474435483,1.5210860437817044,0.6428712606430054,3.3278267145156857,3.3992630434036255,1.5210862424638536,0.6428713798522949,3.3278267502784726,3.399263241291046,0,0,0,0,2770.5735361958787,1.5210860437817044,PLATEAU_RAMP_DOWN,1
21,100000,96,2602496,1773206535.3053834,1773206565.441026,30.13422918319702,1,13,12,1200000,12,39821.82496538273,0.3982182496538273,2.3892806569735208,3.2555052042007446,3.296855938434601,3.305559732913971,2.3892808755238852,3.2555055618286133,3.29685617685318,3.30555997133255,0,0,0,0,2593.4522831034933,2.3892806569735208,PLATEAU_RAMP_DOWN,1
22,100000,96,2802688,1773206565.441041,1773206598.2874334,32.845091342926025,1,17,16,1600000,16,48713.51957267728,0.4871351957267728,1.7831034809350967,0.6376552581787109,3.3006256818771362,3.301006484031677,1.783103659749031,0.63765549659729,3.3006259202957153,3.301006722450256,0,0,0,0,2611.697895889005,1.7831034809350967,PLATEAU_RAMP_DOWN,1
23,100000,96,2802688,1773206598.2874496,1773206630.8992698,32.61049175262451,1,19,18,1800000,18,55196.95972861663,0.5519695972861663,1.5652524497773912,0.638256311416626,3.290082097053528,3.2923794031143188,1.5652527544233534,0.6382564306259155,3.29008229970932,3.292379443645477,0,0,0,0,2520.08664415476,1.5652524497773912,PLATEAU_RAMP_DOWN,1
24,100000,96,2802688,1773206630.8992834,1773206664.079533,33.17885732650757,1,25,24,2400000,24,72335.22168596715,0.7233522168596714,1.1804628173510234,0.6413387060165405,3.26385201215744,3.289799814224243,1.1804630259672801,0.6413389444351196,3.263852250576019,3.289800052642822,0,0,0,0,2696.8921049036385,1.1804628173510234,RAMP_UP,21
25,100000,96,3002880,1773206664.07955,1773206713.5303261,49.449400186538696,21,42,21,2100000,21,42467.65364348484,0.42467653643484843,15.790642851874942,16.514363288879395,26.202643156051636,26.259907293319703,15.790643022173928,16.514363527297974,26.202643394470215,26.259907531738282,0,0,0,0,1853.6574467024866,15.790642851874942,RAMP_DOWN,17
26,100000,96,3002880,1773206713.5303423,1773206768.6106765,55.079025983810425,17,35,18,1800000,18,32680.3164698134,0.326803164698134,18.17400394545661,18.496898889541626,25.630627369880674,25.947643609046935,18.17400414413876,18.496899008750916,25.630627608299253,25.947643847465514,0,0,0,0,2242.0215961485733,18.17400394545661,RAMP_DOWN,13
27,100000,96,3203072,1773206768.6106923,1773206815.2971158,46.6846182346344,13,33,20,2000000,20,42840.663062683874,0.42840663062683876,11.51695671081543,10.974516034126282,22.208594846725465,24.100195226669307,11.516956913471223,10.974516153335571,22.208595073223115,24.10019527196884,0,0,0,0,2375.0464658298683,11.51695671081543,RAMP_DOWN,9
28,100000,96,3403264,1773206815.2971425,1773206868.7946692,53.496044635772705,9,28,19,1900000,19,35516.64450962929,0.35516644509629286,11.092679400193063,13.041791677474976,13.77926394939422,15.472524733543397,11.092679600966605,13.041791677474976,13.779263973236079,15.472524929046632,0,0,0,0,2252.574604030064,11.092679400193063,RAMP_DOWN,5
29,100000,96,3403264,1773206868.7946908,1773206908.5718932,39.775832653045654,5,22,17,1700000,17,42739.52012089005,0.42739520120890045,6.54311118406408,6.913806438446045,12.023125791549683,12.059362058639527,6.543111380408792,6.913806676864624,12.023125839233398,12.059362258911133,0,0,0,0,2273.2000427288517,6.54311118406408,RAMP_DOWN,3
30,100000,96,3603456,1773206908.5719113,1773206945.6876225,37.114224433898926,3,17,14,1400000,14,37721.386378244926,0.37721386378244925,5.366430469921657,5.914172649383545,9.041968297958373,9.098098936080932,5.366430742400033,5.914173007011414,9.041968536376952,9.098099174499511,0,0,0,0,2447.639855687337,5.366430469921657,RAMP_DOWN,1
31,100000,96,3603456,1773206945.6876433,1773206975.7965944,30.107653379440308,1,17,16,1600000,16,53142.63386241175,0.5314263386241175,1.6125230342149734,0.633299708366394,3.2816836833953857,3.29192214012146,1.6125232577323914,0.6332999467849731,3.281683921813965,3.291922378540039,0,0,0,0,2725.277175635067,1.6125230342149734,RAMP_UP,11
32,100000,96,3603456,1773206975.7966084,1773207022.6201098,46.82220697402954,11,30,19,1900000,19,40579.035521624515,0.4057903552162452,11.453160750238519,10.960864543914795,16.470187282562254,16.637200756073,11.453160925915366,10.960864782333374,16.470187306404114,16.637200951576233,0,0,0,0,2095.325720489571,11.453160750238519,RAMP_DOWN,7
