period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
31,1773225794.1650817,1773225824.1650817,53,36,14,44,7,7,37,53,36,17,1.4666666666666666,17208.266666666666,186.86666666666667,3.5661116668156216,3.055505156517029,6.657241392135619,7.759778699874876,0.9081885856079405,81218,3,0,258.28252696990967,90.32649711723185,189440,64.33888333184379,0,0,0,0.30553800560707267,3.4459924697875977,3,50
32,1773225824.1650817,1773225854.1650817,58,34,9,38,7,7,31,58,36,22,1.2666666666666666,14823.766666666666,140.56666666666666,5.124688492880927,4.757975101470947,6.0446953773498535,6.088937854766845,0.7076191847904364,82549,3,0,158.73829197883606,94.24861260946246,519680,48.75311507119073,0,0,37,0.12814307767291402,1.0988266468048096,8,50
33,1773225854.1650817,1773225884.1650817,56,39,21,58,16,16,42,56,40,16,1.9333333333333333,28619.0,274.26666666666665,3.9169785458108652,3.5490386486053467,8.92239956855774,9.242503170967103,0.7782585988211594,86313,3,0,284.65770149230957,90.01201047395405,760832,60.83021454189135,0,0,27,0.0879478028842381,1.3062770366668701,7,49
34,1773225884.1650817,1773225914.1650817,60,38,7,31,2,2,29,60,33,27,1.0333333333333334,10866.733333333334,135.26666666666668,4.08293400491987,4.04706335067749,6.385505485534666,7.0120944595336905,0.7846335232855178,88022,3,0,133.34879779815674,95.46432660550487,280576,59.17065995080131,0,0,287,0.4882455553327288,4.258904695510864,12,48
35,1773225914.1650817,1773225944.1650817,54,44,16,48,8,8,40,54,34,20,1.6,26302.033333333333,243.73333333333332,10.633151110480814,11.253867149353027,14.316987895965573,16.52038496017456,0.895040181832941,90365,0,0,360.18176198005676,87.74891966054228,331008,0.0,0,0,366,1.1702092942737399,4.92175030708313,5,49
36,1773225944.1650817,1773225974.1650817,2,53,5,52,0,0,52,2,0,2,1.7333333333333334,6660.233333333334,588.7333333333333,4.9321287155151365,4.802296876907349,5.356151485443116,5.366296749114991,0.9881410256410257,91180,0,0,68.93934035301208,95.82185816042352,9472,50.67871284484864,43,244,0,0.0,0.0,0,2
37,1773225974.1650817,1773226004.1650817,60,41,2,2,2,2,0,60,58,2,0.06666666666666667,3697.733333333333,5.5,4.73629355430603,4.73629355430603,5.496345329284668,5.563905487060547,0.9965357967667436,91186,3,0,47.60235142707825,98.42896529943637,1536,52.6370644569397,0,0,421,16.032387002309164,35.42974495887756,16,44
38,1773226004.1650817,1773226034.1650817,60,41,3,23,1,1,22,60,22,38,0.7666666666666667,4127.466666666666,66.96666666666667,20.334898471832275,27.443336248397827,27.514657258987427,27.52099690437317,0.9989653388515262,92579,0,0,101.42046761512756,96.65278984768555,512,0.0,0,0,920,4.728739354921424,12.508906364440918,5,55
39,1773226034.1650817,1773226064.1650817,0,44,5,60,0,0,60,0,0,0,2.0,6713.0,486.3,4.2775373458862305,4.489059209823608,4.764558172225952,4.773346967697144,0.9713740458015268,93044,0,0,49.16441249847412,96.27542329557014,23040,57.22462654113769,57,235,24,0.0,0.0,0,0
40,1773226064.1650817,1773226094.1650817,60,42,0,0,0,0,0,60,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93044,1,0,0.0,100.0,0,0.0,0,0,1750,15.794602819283803,27.636281728744507,12,48
41,1773226094.1650817,1773226124.1650817,60,42,7,24,2,2,22,60,22,38,0.8,9790.666666666666,70.5,21.5198848928724,26.741183042526245,28.118590903282165,28.195457949638367,0.8748364587876145,95236,0,0,243.79707312583923,92.03277538804447,146944,0.0,0,0,4098,31.84652875860532,68.392080783844,10,50
42,1773226124.1650817,1773226154.1650817,7,53,9,53,0,0,53,7,0,7,1.7666666666666666,14080.333333333334,356.1,10.476224501927694,9.985717296600342,13.84667763710022,14.20136887550354,0.6341722255912674,94485,0,0,207.21916484832764,88.48782417509291,617728,0.0,42,175,170,0.0,0.0,0,7
43,1773226154.1650817,1773226184.1650817,0,30,0,7,0,0,7,0,0,0,0.23333333333333334,0.0,170.93333333333334,0.0,0.0,0.0,0.0,0.0,94561,0,0,0.0,100.0,0,0.0,72,325,0,0.0,0.0,0,0
44,1773226184.1650817,1773226214.1650817,60,42,1,1,1,1,0,60,60,0,0.03333333333333333,1626.9666666666667,0.26666666666666666,18.37300133705139,18.37300133705139,18.37300133705139,18.37300133705139,1.0,94561,0,0,19.629709720611572,99.35850621828067,0,0.0,0,0,2424,39.88753694002746,85.03324961662292,11,49
